#multi:
,mass A,,mass B,,mass C,,
t,x,y,x,y,x,y,
0.000000E0,-3.399359E1,2.012990E1,-1.078959E1,-1.190426E0,-7.362337E-1,-1.689247E1
3.448276E-2,-3.407859E1,2.010440E1,-1.079113E1,-1.160521E0,-7.243114E-1,-1.688695E1
6.896552E-2,-3.400019E1,2.011637E1,-1.082736E1,-1.142314E0,-6.480470E-1,-1.689115E1
1.034483E-1,-3.396447E1,2.022830E1,-1.095910E1,-1.119934E0,-7.652852E-1,-1.675184E1
1.379310E-1,-3.396448E1,2.020147E1,-1.088922E1,-9.948608E-1,-8.261895E-1,-1.673832E1
1.724138E-1,-3.386722E1,2.017021E1,-1.098986E1,-8.371681E-1,-8.143383E-1,-1.670003E1
2.068966E-1,-3.389165E1,2.007585E1,-1.105486E1,-8.991285E-1,-8.135514E-1,-1.667771E1
2.413793E-1,-3.389303E1,2.009053E1,-1.114650E1,-8.986811E-1,-9.352481E-1,-1.670289E1
2.758621E-1,-3.389178E1,2.006426E1,-1.120834E1,-7.069603E-1,-1.031752E0,-1.681210E1
3.103448E-1,-3.389382E1,2.009727E1,-1.134511E1,-6.489113E-1,-1.074793E0,-1.683334E1
3.448276E-1,-3.396472E1,2.015659E1,-1.141416E1,-6.089672E-1,-1.263874E0,-1.680972E1
3.793103E-1,-3.392225E1,2.018368E1,-1.132583E1,-5.987689E-1,-1.309365E0,-1.682936E1
4.137931E-1,-3.391815E1,2.023349E1,-1.142196E1,-3.729377E-1,-1.437469E0,-1.676272E1
4.482759E-1,-3.408351E1,2.025959E1,-1.151733E1,-3.395268E-1,-1.448623E0,-1.677693E1
4.827586E-1,-3.401996E1,2.027657E1,-1.145538E1,-3.918351E-1,-1.406170E0,-1.677763E1
5.172414E-1,-3.399643E1,2.019598E1,-1.148516E1,-3.666379E-1,-1.414671E0,-1.670880E1
5.517241E-1,-3.412028E1,2.020185E1,-1.158474E1,-4.261446E-1,-1.364271E0,-1.665185E1
5.862069E-1,-3.416666E1,2.021710E1,-1.170488E1,-4.538862E-1,-1.505416E0,-1.669477E1
6.206897E-1,-3.412979E1,2.016137E1,-1.182695E1,-4.557678E-1,-1.483566E0,-1.665915E1
6.551724E-1,-3.417824E1,2.018687E1,-1.183533E1,-4.397721E-1,-1.609753E0,-1.662319E1
6.896552E-1,-3.427257E1,2.010370E1,-1.192037E1,-4.592942E-1,-1.582660E0,-1.662609E1
7.241379E-1,-3.435206E1,2.004394E1,-1.190309E1,-4.445355E-1,-1.449224E0,-1.662387E1
