,mass A,,
t,x,y,
4.517241E0,3.132017E1,4.419190E0
4.551724E0,3.128073E1,4.206685E0
4.586207E0,3.140231E1,4.116407E0
4.620690E0,3.138877E1,4.128293E0
4.655172E0,3.135227E1,4.220715E0
4.689655E0,3.138792E1,4.055842E0
4.724138E0,3.147109E1,3.954734E0
4.758621E0,3.153556E1,4.048864E0
4.793103E0,3.157123E1,4.008739E0
4.827586E0,3.162614E1,4.066866E0
4.862069E0,3.165727E1,4.271071E0
4.896552E0,3.161084E1,4.259292E0
4.931034E0,3.147317E1,4.141580E0
4.965517E0,3.142429E1,4.283909E0
5.000000E0,3.144169E1,4.218582E0
5.034483E0,3.142400E1,4.079125E0
5.068966E0,3.146220E1,4.256475E0
5.103448E0,3.153285E1,4.236770E0
5.137931E0,3.147041E1,4.183842E0
5.172414E0,3.146960E1,4.218980E0
5.206897E0,3.143789E1,4.321838E0
5.241379E0,3.134590E1,4.079019E0
5.275862E0,3.140395E1,4.194653E0
5.310345E0,3.145045E1,4.345765E0
5.344828E0,3.142461E1,4.327127E0
5.379310E0,3.138114E1,4.366980E0
5.413793E0,3.139445E1,4.355842E0
5.448276E0,3.135535E1,4.357399E0
5.482759E0,3.134571E1,4.429689E0
5.517241E0,3.152984E1,4.416270E0
5.551724E0,3.137909E1,4.190500E0
5.586207E0,3.126476E1,4.183411E0
5.620690E0,3.128943E1,4.248186E0
5.655172E0,3.114393E1,4.067070E0
5.689655E0,3.115649E1,4.200040E0
5.724138E0,3.110973E1,4.147989E0
5.758621E0,3.106912E1,4.104629E0
5.793103E0,3.103905E1,4.143441E0
5.827586E0,3.105273E1,4.233565E0
5.862069E0,3.099999E1,4.190921E0
5.896552E0,3.104879E1,4.353954E0
5.931034E0,3.121894E1,4.531529E0
5.965517E0,3.114489E1,4.232065E0
6.000000E0,3.119993E1,4.235993E0
6.034483E0,3.128560E1,4.428666E0
6.068966E0,3.108074E1,4.251766E0
6.103448E0,3.114732E1,4.244815E0
6.137931E0,3.121592E1,4.255805E0
6.172414E0,3.121677E1,4.147883E0
6.206897E0,3.108184E1,4.187680E0
6.241379E0,3.123512E1,4.360271E0
6.275862E0,3.123804E1,4.310282E0
