#multi:
,mass A,,mass B,,
t,x,y,x,y,
0.000000E0,-3.149895E1,-5.152500E0,3.439750E1,-1.675498E1
3.448276E-2,-3.155308E1,-5.244309E0,3.444196E1,-1.682906E1
6.896552E-2,-3.154869E1,-5.203396E0,3.439927E1,-1.683444E1
1.034483E-1,-3.151496E1,-5.185654E0,3.440955E1,-1.682912E1
1.379310E-1,-3.149028E1,-5.156146E0,3.443237E1,-1.694173E1
1.724138E-1,-3.146293E1,-5.149519E0,3.443250E1,-1.696774E1
2.068966E-1,-3.152435E1,-5.210136E0,3.443403E1,-1.685749E1
2.413793E-1,-3.148959E1,-5.199002E0,3.446092E1,-1.691950E1
2.758621E-1,-3.146354E1,-5.183102E0,3.444654E1,-1.697854E1
3.103448E-1,-3.155091E1,-5.169780E0,3.442097E1,-1.699786E1
3.448276E-1,-3.154744E1,-5.229394E0,3.442060E1,-1.697163E1
3.793103E-1,-3.149026E1,-5.247899E0,3.448819E1,-1.693753E1
4.137931E-1,-3.154515E1,-5.297667E0,3.454274E1,-1.695944E1
4.482759E-1,-3.153546E1,-5.240338E0,3.448523E1,-1.694463E1
4.827586E-1,-3.153734E1,-5.209267E0,3.449671E1,-1.687449E1
5.172414E-1,-3.153375E1,-5.195612E0,3.455189E1,-1.690219E1
5.517241E-1,-3.150137E1,-5.184199E0,3.454214E1,-1.691645E1
5.862069E-1,-3.144926E1,-5.164561E0,3.459053E1,-1.691458E1
6.206897E-1,-3.150259E1,-5.174538E0,3.463657E1,-1.694253E1
6.551724E-1,-3.152532E1,-5.193382E0,3.460260E1,-1.686758E1
6.896552E-1,-3.149960E1,-5.200447E0,3.456079E1,-1.697461E1
7.241379E-1,-3.149706E1,-5.199563E0,3.455875E1,-1.690639E1
7.586207E-1,-3.146308E1,-5.062717E0,3.457690E1,-1.687942E1
7.931034E-1,-3.149270E1,-5.175326E0,3.454911E1,-1.701101E1
8.275862E-1,-3.146066E1,-5.186719E0,3.454859E1,-1.704703E1
8.620690E-1,-3.146706E1,-5.129269E0,3.452877E1,-1.702884E1
8.965517E-1,-3.145918E1,-5.137503E0,3.457428E1,-1.693473E1
9.310345E-1,-3.156778E1,-5.167535E0,3.457611E1,-1.698788E1
9.655172E-1,-3.150450E1,-5.144486E0,3.456861E1,-1.696170E1
1.000000E0,-3.152195E1,-5.170097E0,3.457647E1,-1.687991E1
1.034483E0,-3.148021E1,-5.177035E0,3.455104E1,-1.688574E1
1.068966E0,-3.153554E1,-5.201634E0,3.452726E1,-1.692330E1
1.103448E0,-3.152039E1,-5.192082E0,3.447920E1,-1.691696E1
1.137931E0,-3.150947E1,-5.146543E0,3.449126E1,-1.693851E1
1.172414E0,-3.152318E1,-5.189012E0,3.451144E1,-1.690911E1
1.206897E0,-3.152809E1,-5.153904E0,3.447527E1,-1.688417E1
1.241379E0,-3.151716E1,-5.174033E0,3.452055E1,-1.681870E1
1.275862E0,-3.152187E1,-5.196717E0,3.453978E1,-1.688154E1
1.310345E0,-3.148205E1,-5.202339E0,3.455543E1,-1.688843E1
1.344828E0,-3.151124E1,-5.263626E0,3.454833E1,-1.679088E1
1.379310E0,-3.149884E1,-5.271844E0,3.453932E1,-1.678832E1
1.413793E0,-3.146905E1,-5.255124E0,3.453111E1,-1.688677E1
1.448276E0,-3.145305E1,-5.194946E0,3.448524E1,-1.685346E1
1.482759E0,-3.156489E1,-5.133277E0,3.449286E1,-1.690027E1
1.517241E0,-3.155285E1,-5.160685E0,3.450492E1,-1.692960E1
1.551724E0,-3.151290E1,-5.131436E0,3.452401E1,-1.688455E1
1.586207E0,-3.145840E1,-5.093525E0,3.450847E1,-1.689608E1
1.620690E0,-3.145594E1,-5.164736E0,3.448361E1,-1.689284E1
1.655172E0,-3.146608E1,-5.203275E0,3.452660E1,-1.688441E1
1.689655E0,-3.147501E1,-5.202954E0,3.456259E1,-1.685970E1
1.724138E0,-3.145859E1,-5.224869E0,3.455982E1,-1.692761E1
1.758621E0,-3.150222E1,-5.177186E0,3.460974E1,-1.691706E1
