#multi:
	mass A		mass B		mass C		mass D		mass E		
t	x	y	x	y	x	y	x	y	x	y	
0.000000E0	-2.621348E1	1.135692E1	-1.603450E0	9.086216E0	-1.879862E1	-1.602894E1	-3.613620E1	-3.302752E1	3.632086E1	7.239632E0
3.448276E-2	-2.625154E1	1.133239E1	-1.535955E0	8.931756E0	-1.876819E1	-1.610173E1	-3.611156E1	-3.308547E1	3.638784E1	7.185539E0
6.896552E-2	-2.628662E1	1.128747E1	-1.637449E0	8.931839E0	-1.878505E1	-1.613101E1	-3.617057E1	-3.318751E1	3.653441E1	7.211631E0
1.034483E-1	-2.627882E1	1.123587E1	-1.651324E0	8.968379E0	-1.883516E1	-1.613460E1	-3.615262E1	-3.321976E1	3.668786E1	7.272676E0
1.379310E-1	-2.632443E1	1.112046E1	-1.769726E0	9.035227E0	-1.905895E1	-1.609060E1	-3.609301E1	-3.322017E1	3.656429E1	7.311501E0
1.724138E-1	-2.637246E1	1.120994E1	-1.732606E0	9.063324E0	-1.902977E1	-1.598629E1	-3.608179E1	-3.315540E1	3.656288E1	7.305247E0
2.068966E-1	-2.642550E1	1.131867E1	-1.794984E0	9.057935E0	-1.897362E1	-1.602638E1	-3.600840E1	-3.317442E1	3.637882E1	7.318913E0
2.413793E-1	-2.647079E1	1.123188E1	-1.740718E0	8.943747E0	-1.890069E1	-1.601885E1	-3.604376E1	-3.316480E1	3.624581E1	7.372896E0
2.758621E-1	-2.646636E1	1.130148E1	-1.681302E0	8.938101E0	-1.890204E1	-1.606958E1	-3.603601E1	-3.304766E1	3.622177E1	7.525603E0
3.103448E-1	-2.636069E1	1.133887E1	-1.755046E0	9.030442E0	-1.890585E1	-1.602942E1	-3.613910E1	-3.308518E1	3.616930E1	7.486613E0
3.448276E-1	-2.628024E1	1.143792E1	-1.720058E0	9.014424E0	-1.901332E1	-1.606399E1	-3.619730E1	-3.316922E1	3.612999E1	7.494053E0
3.793103E-1	-2.628371E1	1.147292E1	-1.863538E0	8.916538E0	-1.899224E1	-1.608612E1	-3.627968E1	-3.316893E1	3.618279E1	7.490267E0
4.137931E-1	-2.632467E1	1.161478E1	-1.912167E0	8.898051E0	-1.909289E1	-1.609882E1	-3.637101E1	-3.327728E1	3.623741E1	7.515711E0
4.482759E-1	-2.647637E1	1.161887E1	-1.868895E0	8.857933E0	-1.912607E1	-1.610941E1	-3.643252E1	-3.330924E1	3.616942E1	7.542357E0
4.827586E-1	-2.652778E1	1.161335E1	-1.865638E0	8.911924E0	-1.910969E1	-1.605176E1	-3.651335E1	-3.339931E1	3.623314E1	7.564540E0
5.172414E-1	-2.663934E1	1.154186E1	-1.893349E0	8.984515E0	-1.907465E1	-1.602566E1	-3.644678E1	-3.330565E1	3.601553E1	7.536618E0
5.517241E-1	-2.668441E1	1.143757E1	-1.970311E0	9.045905E0	-1.896748E1	-1.600280E1	-3.644986E1	-3.339226E1	3.587233E1	7.308877E0
5.862069E-1	-2.655887E1	1.151374E1	-1.962046E0	9.106223E0	-1.897846E1	-1.600937E1	-3.646331E1	-3.320570E1	3.580526E1	7.335009E0
6.206897E-1	-2.653924E1	1.143953E1	-1.883582E0	9.205559E0	-1.908518E1	-1.603217E1	-3.648631E1	-3.320325E1	3.575667E1	7.224426E0
6.551724E-1	-2.662423E1	1.136304E1	-1.903480E0	9.151450E0	-1.919904E1	-1.606330E1	-3.642420E1	-3.327588E1	3.579173E1	7.165786E0
6.896552E-1	-2.653389E1	1.133961E1	-1.963090E0	9.128759E0	-1.928551E1	-1.605945E1	-3.632380E1	-3.332083E1	3.587592E1	7.165113E0
7.241379E-1	-2.652412E1	1.127989E1	-1.996355E0	9.134520E0	-1.926582E1	-1.600661E1	-3.647791E1	-3.323168E1	3.587736E1	7.108175E0
7.586207E-1	-2.648724E1	1.127541E1	-1.951021E0	9.168201E0	-1.930800E1	-1.603537E1	-3.645009E1	-3.326060E1	3.587402E1	7.083699E0
7.931034E-1	-2.642748E1	1.125286E1	-2.006459E0	9.138611E0	-1.923999E1	-1.592475E1	-3.643527E1	-3.320054E1	3.587590E1	7.122149E0
8.275862E-1	-2.647031E1	1.103940E1	-1.983563E0	9.179026E0	-1.929156E1	-1.573709E1	-3.633585E1	-3.327912E1	3.586411E1	6.995798E0
8.620690E-1	-2.650673E1	1.091637E1	-1.934348E0	9.063291E0	-1.932139E1	-1.591845E1	-3.636550E1	-3.329554E1	3.589117E1	6.782373E0
8.965517E-1	-2.647950E1	1.099074E1	-1.904614E0	8.997904E0	-1.924662E1	-1.595195E1	-3.647774E1	-3.339388E1	3.590321E1	6.830726E0
9.310345E-1	-2.646218E1	1.099990E1	-1.873812E0	8.905259E0	-1.918817E1	-1.596172E1	-3.651608E1	-3.331093E1	3.601647E1	6.846521E0
9.655172E-1	-2.647347E1	1.088009E1	-1.833612E0	8.869782E0	-1.924986E1	-1.588430E1	-3.657799E1	-3.312356E1	3.599915E1	6.779213E0
1.000000E0	-2.638253E1	1.079445E1	-1.736398E0	8.839639E0	-1.926111E1	-1.585254E1	-3.648665E1	-3.293694E1	3.582353E1	6.740490E0
1.034483E0	-2.631998E1	1.087555E1	-1.634850E0	8.869659E0	-1.927733E1	-1.581093E1	-3.639780E1	-3.299557E1	3.591555E1	6.791333E0
1.068966E0	-2.629350E1	1.080916E1	-1.570999E0	8.857323E0	-1.927301E1	-1.578422E1	-3.635776E1	-3.311645E1	3.603217E1	6.715337E0
