#multi:
	mass A		mass B		mass C		mass D		mass E		
t	x	y	x	y	x	y	x	y	x	y	
2.793	-40.13	7.482	-5.513	14.17	17.38	6.065	33.12	-17.99	-33.80	31.43
2.828	-40.14	7.490	-5.516	14.16	17.34	6.066	33.11	-18.05	-33.80	31.38
2.862	-40.13	7.403	-5.524	14.08	17.34	6.047	33.09	-18.10	-33.83	31.36
2.897	-40.12	7.442	-5.534	14.15	17.37	6.107	33.11	-18.06	-33.80	31.36
2.931	-40.12	7.422	-5.492	14.13	17.36	6.091	33.12	-18.06	-33.81	31.34
2.966	-40.11	7.350	-5.522	14.14	17.35	6.048	33.13	-18.10	-33.83	31.28
3.000	-40.17	7.370	-5.456	14.16	17.36	6.082	33.14	-18.04	-33.82	31.29
3.034	-40.18	7.393	-5.458	14.16	17.36	6.113	33.13	-18.03	-33.82	31.32
3.069	-40.21	7.393	-5.419	14.10	17.32	6.092	33.07	-18.04	-33.82	31.34
3.103	-40.22	7.420	-5.407	14.09	17.35	6.033	33.05	-18.09	-33.86	31.32
3.138	-40.30	7.448	-5.426	14.16	17.36	6.091	33.02	-18.05	-33.82	31.38
3.172	-40.33	7.493	-5.485	14.14	17.33	6.033	33.01	-18.08	-33.82	31.36
3.207	-40.33	7.479	-5.480	14.15	17.39	5.935	33.02	-18.07	-33.83	31.31
3.241	-40.32	7.498	-5.496	14.21	17.41	5.971	33.00	-18.00	-33.82	31.37
3.276	-40.34	7.511	-5.505	14.22	17.39	5.987	32.93	-17.99	-33.80	31.40
3.310	-40.32	7.475	-5.499	14.17	17.41	6.022	32.90	-18.01	-33.77	31.36
3.345	-40.35	7.540	-5.531	14.21	17.39	6.031	32.88	-18.01	-33.78	31.35
3.379	-40.34	7.503	-5.517	14.27	17.42	6.028	32.91	-18.03	-33.81	31.33
3.414	-40.33	7.513	-5.468	14.28	17.43	5.987	32.93	-18.02	-33.81	31.32
3.448	-40.34	7.539	-5.455	14.27	17.39	6.007	32.90	-18.01	-33.87	31.29
3.483	-40.36	7.581	-5.458	14.29	17.43	5.977	32.92	-18.00	-33.86	31.30
3.517	-40.34	7.600	-5.411	14.26	17.43	6.010	32.91	-17.98	-33.82	31.31
3.552	-40.36	7.658	-5.472	14.23	17.42	6.050	32.90	-17.99	-33.80	31.38
3.586	-40.43	7.648	-5.444	14.16	17.34	6.084	32.90	-18.03	-33.81	31.39
3.621	-40.46	7.582	-5.424	14.19	17.35	6.107	32.89	-17.99	-33.77	31.40
3.655	-40.45	7.616	-5.420	14.23	17.35	6.098	32.91	-17.96	-33.75	31.42
3.690	-40.49	7.572	-5.464	14.20	17.32	6.054	32.93	-17.94	-33.78	31.35
3.724	-40.51	7.494	-5.470	14.17	17.35	6.078	32.88	-17.97	-33.77	31.31
3.759	-40.53	7.544	-5.444	14.23	17.36	6.110	32.88	-17.92	-33.78	31.36
3.793	-40.55	7.564	-5.443	14.24	17.35	6.059	32.92	-17.95	-33.76	31.33
3.828	-40.54	7.435	-5.495	14.13	17.35	6.020	32.88	-17.97	-33.78	31.28
3.862	-40.53	7.477	-5.527	14.18	17.33	6.078	32.90	-17.94	-33.73	31.33
3.897	-40.55	7.498	-5.524	14.15	17.33	6.123	32.89	-17.88	-33.70	31.35
3.931	-40.59	7.367	-5.524	14.11	17.35	6.094	32.89	-17.97	-33.67	31.27
3.966	-40.54	7.398	-5.506	14.09	17.34	6.108	32.90	-17.99	-33.71	31.25
4.000	-40.52	7.479	-5.550	14.16	17.34	6.166	32.91	-17.94	-33.68	31.34
4.034	-40.54	7.443	-5.605	14.11	17.33	6.092	32.86	-18.04	-33.72	31.24
4.069	-40.54	7.465	-5.578	14.07	17.34	6.052	32.86	-18.08	-33.71	31.27
4.103	-40.55	7.484	-5.550	14.09	17.31	6.064	32.87	-18.03	-33.69	31.28
4.138	-40.56	7.438	-5.659	14.07	17.25	6.045	32.88	-18.01	-33.75	31.21
4.172	-40.61	7.376	-5.627	14.04	17.23	6.048	32.90	-18.00	-33.74	31.14
4.207	-40.57	7.434	-5.663	14.06	17.20	6.146	32.86	-17.96	-33.77	31.14
4.241	-40.63	7.416	-5.646	14.08	17.22	6.138	32.82	-17.95	-33.78	31.11
4.276	-40.68	7.387	-5.582	14.08	17.18	6.106	32.83	-17.93	-33.80	31.07
4.310	-40.72	7.386	-5.544	14.07	17.24	6.102	32.85	-17.91	-33.81	31.06
4.345	-40.71	7.447	-5.566	14.15	17.23	6.096	32.79	-17.91	-33.82	31.15
4.379	-40.73	7.479	-5.592	14.13	17.17	5.997	32.76	-17.94	-33.83	31.11
4.414	-40.72	7.515	-5.586	14.11	17.14	6.029	32.76	-17.94	-33.87	31.14
4.448	-40.76	7.520	-5.597	14.10	17.08	6.096	32.78	-17.91	-33.91	31.16
4.483	-40.78	7.545	-5.660	14.08	17.08	6.089	32.76	-17.92	-33.91	31.14
4.517	-40.86	7.509	-5.623	14.09	17.12	6.037	32.78	-17.92	-33.88	31.09
4.552	-40.89	7.544	-5.663	14.12	17.13	6.041	32.78	-17.89	-33.92	31.10
4.586	-40.86	7.536	-5.614	14.11	17.11	6.009	32.72	-17.86	-33.84	31.14
4.621	-40.90	7.495	-5.690	14.13	17.15	6.032	32.73	-17.90	-33.79	31.10
4.655	-40.94	7.428	-5.753	14.13	17.11	5.994	32.64	-17.88	-33.72	31.12
4.690	-40.92	7.419	-5.802	14.17	17.15	6.032	32.68	-17.86	-33.66	31.14
4.724	-40.93	7.379	-5.780	14.16	17.16	6.043	32.69	-17.86	-33.68	31.15
4.759	-40.94	7.370	-5.826	14.10	17.15	6.007	32.66	-17.87	-33.72	31.10
4.793	-40.92	7.383	-5.873	14.11	17.16	6.062	32.67	-17.86	-33.69	31.18
4.828	-40.93	7.407	-5.843	14.11	17.16	6.085	32.62	-17.87	-33.72	31.15
4.862	-40.95	7.367	-5.987	14.04	17.09	6.078	32.60	-17.88	-33.70	31.04
4.897	-40.93	7.400	-5.971	14.06	17.09	6.103	32.66	-17.87	-33.67	31.07
4.931	-40.95	7.453	-6.003	14.15	17.04	6.128	32.62	-17.86	-33.65	31.11
4.966	-40.97	7.446	-5.989	14.16	17.10	6.099	32.65	-17.87	-33.63	31.06
5.000	-40.98	7.474	-5.974	14.15	17.07	6.142	32.67	-17.89	-33.62	31.06
5.034	-40.99	7.534	-5.993	14.14	17.04	6.197	32.71	-17.84	-33.65	31.07
5.069	-41.03	7.521	-5.981	14.11	17.08	6.214	32.71	-17.88	-33.62	31.07
5.103	-40.95	7.507	-5.953	14.07	17.02	6.245	32.70	-17.89	-33.66	31.06
5.138	-40.93	7.481	-5.924	14.06	16.98	6.263	32.70	-17.81	-33.61	31.08
5.172	-40.93	7.459	-5.944	14.10	16.97	6.291	32.70	-17.77	-33.61	31.09
5.207	-40.94	7.495	-5.917	14.06	16.96	6.260	32.65	-17.79	-33.67	31.04
5.241	-40.97	7.465	-5.972	14.11	17.03	6.308	32.63	-17.78	-33.73	31.04
5.276	-40.97	7.533	-5.973	14.14	17.01	6.323	32.67	-17.75	-33.76	31.05
5.310	-40.97	7.549	-6.068	14.13	17.02	6.302	32.73	-17.72	-33.80	31.05
5.345	-41.02	7.515	-6.093	14.12	16.94	6.224	32.70	-17.72	-33.82	31.02
5.379	-40.99	7.609	-6.073	14.12	16.96	6.258	32.68	-17.68	-33.80	31.04
5.414	-41.03	7.579	-6.038	14.04	16.88	6.342	32.70	-17.67	-33.84	31.03
5.448	-41.04	7.492	-6.124	13.95	16.86	6.306	32.70	-17.69	-33.86	31.02
5.483	-41.09	7.540	-6.131	13.94	16.88	6.328	32.74	-17.71	-33.84	31.02
5.517	-41.10	7.598	-6.104	13.96	16.83	6.358	32.76	-17.76	-33.84	31.01
5.552	-41.07	7.596	-6.145	13.90	16.85	6.267	32.73	-17.73	-33.85	30.95
5.586	-41.05	7.643	-6.109	13.92	16.87	6.274	32.67	-17.68	-33.83	30.96
5.621	-41.06	7.627	-6.098	14.01	16.86	6.311	32.65	-17.65	-33.80	31.00
5.655	-41.12	7.548	-6.168	13.96	16.86	6.224	32.62	-17.70	-33.77	30.97
5.690	-41.15	7.549	-6.155	14.04	16.87	6.167	32.65	-17.72	-33.74	30.99
5.724	-41.14	7.586	-6.143	14.02	16.89	6.181	32.64	-17.69	-33.82	31.00
5.759	-41.14	7.663	-6.118	13.98	16.85	6.148	32.61	-17.63	-33.89	30.96
5.793	-41.12	7.731	-6.099	13.96	16.89	6.152	32.66	-17.68	-33.90	30.98
5.828	-41.12	7.727	-6.149	13.91	16.85	6.077	32.61	-17.68	-33.91	30.95
5.862	-41.14	7.725	-6.151	13.89	16.85	6.064	32.62	-17.67	-33.88	30.93
5.897	-41.19	7.775	-6.107	13.88	16.83	6.150	32.69	-17.66	-33.90	30.91
5.931	-41.22	7.727	-6.114	13.85	16.86	6.149	32.70	-17.69	-33.92	30.88
5.966	-41.19	7.751	-6.107	13.89	16.91	6.151	32.68	-17.65	-33.92	30.85
6.000	-41.18	7.797	-6.165	13.93	16.94	6.225	32.69	-17.68	-33.92	30.89
6.034	-41.21	7.796	-6.227	13.86	16.94	6.152	32.70	-17.72	-33.95	30.89
6.069	-41.22	7.804	-6.217	13.89	16.95	6.123	32.70	-17.74	-33.94	30.91
6.103	-41.21	7.805	-6.246	13.93	16.94	6.184	32.70	-17.70	-33.94	30.91
6.138	-41.18	7.800	-6.233	13.92	16.97	6.201	32.69	-17.74	-33.95	30.92
6.172	-41.20	7.739	-6.254	13.91	16.86	6.192	32.75	-17.79	-33.99	30.88
6.207	-41.21	7.794	-6.238	13.91	16.87	6.229	32.78	-17.78	-33.96	30.88
6.241	-41.24	7.797	-6.292	13.91	16.86	6.202	32.77	-17.78	-33.97	30.86
6.276	-41.21	7.798	-6.295	13.90	16.84	6.190	32.78	-17.82	-33.97	30.80
6.310	-41.17	7.875	-6.266	13.92	16.87	6.238	32.76	-17.78	-33.94	30.84
6.345	-41.10	7.894	-6.274	13.94	16.87	6.260	32.79	-17.81	-33.98	30.84
6.379	-41.09	7.830	-6.301	13.92	16.81	6.217	32.76	-17.86	-34.01	30.82
6.414	-41.08	7.830	-6.327	13.97	16.81	6.289	32.76	-17.80	-34.04	30.94
6.448	-41.06	7.836	-6.335	13.95	16.80	6.308	32.77	-17.79	-34.02	31.00
6.483	-41.05	7.762	-6.338	13.93	16.84	6.225	32.77	-17.86	-34.05	30.92
6.517	-41.08	7.773	-6.339	13.96	16.87	6.259	32.76	-17.92	-34.04	30.93
6.552	-41.11	7.806	-6.330	14.00	16.84	6.305	32.80	-17.90	-34.04	30.96
6.586	-41.12	7.773	-6.362	14.03	16.84	6.275	32.75	-17.98	-34.05	30.96
6.621	-41.13	7.716	-6.328	14.00	16.85	6.296	32.78	-17.98	-34.06	30.96
6.655	-41.09	7.685	-6.322	14.03	16.83	6.287	32.75	-17.99	-34.08	31.01
6.690	-41.05	7.658	-6.365	13.96	16.90	6.237	32.79	-17.98	-34.08	30.98
6.724	-41.08	7.718	-6.287	14.00	16.93	6.282	32.82	-17.94	-34.11	31.02
6.759	-41.07	7.706	-6.246	14.00	16.89	6.305	32.85	-17.96	-34.12	30.99
6.793	-41.10	7.621	-6.248	13.95	16.87	6.249	32.83	-17.93	-34.11	30.98
6.828	-41.05	7.622	-6.294	14.02	16.86	6.295	32.84	-17.85	-34.09	31.04
6.862	-41.11	7.575	-6.243	13.98	16.86	6.244	32.83	-17.91	-34.11	31.08
6.897	-41.16	7.496	-6.278	13.93	16.84	6.144	32.84	-18.02	-34.09	31.03
6.931	-41.13	7.490	-6.234	14.03	16.87	6.207	32.86	-18.01	-34.08	31.10
6.966	-41.12	7.453	-6.282	14.00	16.85	6.191	32.84	-17.99	-34.13	31.10
7.000	-41.15	7.420	-6.235	13.97	16.89	6.146	32.83	-18.03	-34.10	31.05
7.034	-41.17	7.457	-6.270	13.99	16.80	6.185	32.82	-17.96	-34.09	31.13
7.069	-41.16	7.477	-6.230	14.02	16.80	6.217	32.82	-17.92	-34.13	31.12
7.103	-41.18	7.454	-6.262	13.99	16.79	6.171	32.82	-17.97	-34.10	31.08
7.138	-41.23	7.501	-6.254	14.11	16.81	6.258	32.85	-17.96	-34.13	31.11
7.172	-41.20	7.432	-6.246	14.06	16.75	6.243	32.78	-17.94	-34.12	31.11
7.207	-41.22	7.378	-6.285	14.05	16.73	6.199	32.73	-17.98	-34.12	31.10
7.241	-41.17	7.445	-6.300	14.02	16.72	6.259	32.72	-17.96	-34.10	31.18
7.276	-41.15	7.489	-6.341	13.99	16.74	6.301	32.66	-17.96	-34.12	31.19
7.310	-41.15	7.402	-6.395	13.94	16.71	6.211	32.58	-18.00	-34.12	31.14
7.345	-41.15	7.428	-6.436	13.97	16.74	6.273	32.57	-17.96	-34.07	31.10
7.379	-41.12	7.458	-6.385	13.92	16.74	6.319	32.54	-17.93	-34.11	31.12
7.414	-41.16	7.397	-6.423	13.90	16.72	6.300	32.60	-17.99	-34.11	31.05
7.448	-41.15	7.453	-6.409	13.91	16.73	6.333	32.64	-17.98	-34.10	31.08
7.483	-41.20	7.524	-6.384	13.95	16.76	6.362	32.63	-17.97	-34.09	31.11
7.517	-41.25	7.516	-6.425	13.87	16.77	6.252	32.58	-18.08	-34.16	31.09
7.552	-41.28	7.545	-6.381	13.91	16.76	6.312	32.60	-18.04	-34.17	31.06
7.586	-41.29	7.617	-6.436	13.91	16.70	6.322	32.70	-18.03	-34.15	31.12
7.621	-41.34	7.589	-6.415	13.83	16.72	6.299	32.63	-18.02	-34.19	31.09
7.655	-41.33	7.616	-6.411	13.76	16.68	6.289	32.62	-17.99	-34.16	31.04
7.690	-41.35	7.649	-6.416	13.78	16.66	6.342	32.67	-17.97	-34.16	31.16
7.724	-41.35	7.605	-6.400	13.71	16.68	6.303	32.65	-18.02	-34.17	31.07
7.759	-41.39	7.565	-6.378	13.68	16.65	6.310	32.62	-18.00	-34.17	31.06
7.793	-41.42	7.578	-6.430	13.71	16.67	6.306	32.68	-17.93	-34.17	31.11
7.828	-41.44	7.472	-6.414	13.71	16.71	6.247	32.69	-17.95	-34.18	31.08
7.862	-41.43	7.422	-6.454	13.75	16.75	6.225	32.67	-17.98	-34.19	31.01
7.897	-41.39	7.454	-6.485	13.84	16.74	6.290	32.62	-17.98	-34.16	31.05
7.931	-41.41	7.409	-6.474	13.79	16.72	6.264	32.64	-17.99	-34.21	31.03
7.966	-41.42	7.416	-6.482	13.82	16.71	6.328	32.60	-17.99	-34.17	31.09
8.000	-41.42	7.388	-6.441	13.84	16.72	6.395	32.63	-17.98	-34.13	31.09
8.034	-41.47	7.376	-6.454	13.73	16.73	6.407	32.61	-18.05	-34.10	31.11
8.069	-41.49	7.378	-6.434	13.82	16.75	6.433	32.58	-18.07	-34.11	31.14
8.103	-41.52	7.439	-6.375	13.79	16.76	6.466	32.55	-18.06	-34.08	31.14
8.138	-41.58	7.383	-6.411	13.75	16.70	6.481	32.53	-18.11	-34.09	31.08
8.172	-41.57	7.376	-6.399	13.78	16.71	6.486	32.50	-18.10	-34.10	31.07
8.207	-41.57	7.416	-6.428	13.85	16.68	6.509	32.51	-18.05	-34.07	31.06
8.241	-41.59	7.366	-6.443	13.82	16.62	6.422	32.50	-18.17	-34.01	31.05
