#multi:
,mass A,,mass B,,mass C,,
t,x,y,x,y,x,y,
0.000000E0,-3.804549E1,-1.567008E1,-2.605181E1,1.171375E1,-2.254446E1,3.032438E1
3.448276E-2,-3.798538E1,-1.554532E1,-2.596329E1,1.185309E1,-2.244919E1,3.027680E1
6.896552E-2,-3.804312E1,-1.570920E1,-2.604138E1,1.172922E1,-2.253760E1,3.015116E1
1.034483E-1,-3.802746E1,-1.571458E1,-2.593267E1,1.177740E1,-2.260969E1,3.027942E1
1.379310E-1,-3.788754E1,-1.557322E1,-2.604217E1,1.176123E1,-2.267992E1,3.032779E1
1.724138E-1,-3.790247E1,-1.570915E1,-2.616770E1,1.176784E1,-2.265919E1,3.029951E1
2.068966E-1,-3.788917E1,-1.568585E1,-2.619856E1,1.177082E1,-2.253417E1,3.038447E1
2.413793E-1,-3.785647E1,-1.560553E1,-2.614994E1,1.193436E1,-2.232374E1,3.060715E1
2.758621E-1,-3.783849E1,-1.569249E1,-2.623962E1,1.187140E1,-2.251142E1,3.055637E1
3.103448E-1,-3.768301E1,-1.548548E1,-2.612215E1,1.178225E1,-2.245519E1,3.049356E1
3.448276E-1,-3.761297E1,-1.557589E1,-2.601016E1,1.189245E1,-2.236466E1,3.069245E1
3.793103E-1,-3.756664E1,-1.560299E1,-2.606596E1,1.184001E1,-2.237528E1,3.070901E1
4.137931E-1,-3.757313E1,-1.541190E1,-2.599068E1,1.155205E1,-2.227410E1,3.063554E1
4.482759E-1,-3.764976E1,-1.538702E1,-2.583683E1,1.143324E1,-2.210947E1,3.060890E1
4.827586E-1,-3.748228E1,-1.536984E1,-2.589182E1,1.146047E1,-2.205305E1,3.074980E1
5.172414E-1,-3.760522E1,-1.538140E1,-2.581925E1,1.126164E1,-2.187686E1,3.070666E1
5.517241E-1,-3.771569E1,-1.531103E1,-2.603127E1,1.127879E1,-2.164116E1,3.079922E1
5.862069E-1,-3.759306E1,-1.512624E1,-2.607606E1,1.119485E1,-2.182016E1,3.079602E1
6.206897E-1,-3.766641E1,-1.526114E1,-2.610351E1,1.103901E1,-2.182010E1,3.079833E1
6.551724E-1,-3.761665E1,-1.507630E1,-2.601738E1,1.106913E1,-2.179842E1,3.070554E1
6.896552E-1,-3.775808E1,-1.519702E1,-2.595025E1,1.115348E1,-2.172073E1,3.075311E1
7.241379E-1,-3.781575E1,-1.526004E1,-2.593251E1,1.110569E1,-2.164996E1,3.080737E1
7.586207E-1,-3.777590E1,-1.530756E1,-2.595443E1,1.110098E1,-2.162714E1,3.082441E1
7.931034E-1,-3.770807E1,-1.524442E1,-2.586039E1,1.110491E1,,
8.275862E-1,-3.786020E1,-1.513731E1,-2.580224E1,1.105619E1,,
8.620690E-1,-3.792289E1,-1.520804E1,-2.578589E1,1.106573E1,,
8.965517E-1,-3.805022E1,-1.535125E1,-2.583580E1,1.103680E1,,
9.310345E-1,-3.805207E1,-1.516645E1,-2.589159E1,1.099897E1,,
9.655172E-1,-3.811948E1,-1.516664E1,-2.593667E1,1.080315E1,-2.184489E1,3.048755E1
1.000000E0,-3.819411E1,-1.537471E1,-2.605884E1,1.071908E1,-2.178880E1,3.052528E1
1.034483E0,-3.838418E1,-1.545388E1,-2.601057E1,1.068104E1,-2.179824E1,3.056334E1
1.068966E0,-3.843688E1,-1.551113E1,-2.605984E1,1.072132E1,-2.177412E1,3.057850E1
1.103448E0,-3.837569E1,-1.540949E1,-2.584043E1,1.072750E1,-2.177168E1,3.060238E1
