	mass A		
t	x	y	
4.344828E0	3.211429E1	-1.292786E1
4.379310E0	3.211811E1	-1.295640E1
4.413793E0	3.210884E1	-1.296013E1
4.448276E0	3.212246E1	-1.292101E1
4.482759E0	3.211416E1	-1.294799E1
4.517241E0	3.212073E1	-1.298287E1
4.551724E0	3.212131E1	-1.292886E1
4.586207E0	3.211525E1	-1.295367E1
4.620690E0	3.210868E1	-1.296917E1
4.655172E0	3.211501E1	-1.294260E1
4.689655E0	3.211648E1	-1.289434E1
4.724138E0	3.212020E1	-1.297653E1
4.758621E0	3.212665E1	-1.297759E1
4.793103E0	3.212052E1	-1.288950E1
4.827586E0	3.210669E1	-1.296300E1
4.862069E0	3.210801E1	-1.295862E1
4.896552E0	3.211385E1	-1.292895E1
4.931034E0	3.211383E1	-1.295160E1
4.965517E0	3.210526E1	-1.302138E1
5.000000E0	3.211964E1	-1.288804E1
5.034483E0	3.213391E1	-1.290989E1
5.068966E0	3.208749E1	-1.303807E1
5.103448E0	3.213125E1	-1.287363E1
5.137931E0	3.210774E1	-1.299725E1
5.172414E0	3.211007E1	-1.300201E1
5.206897E0	3.211404E1	-1.290275E1
5.241379E0	3.211627E1	-1.293426E1
5.275862E0	3.211755E1	-1.293894E1
5.310345E0	3.211261E1	-1.298474E1
5.344828E0	3.211772E1	-1.297518E1
5.379310E0	3.211889E1	-1.295533E1
5.413793E0	3.211877E1	-1.293931E1
5.448276E0	3.211741E1	-1.298740E1
5.482759E0	3.211727E1	-1.298655E1
5.517241E0	3.211820E1	-1.292857E1
5.551724E0	3.212545E1	-1.298700E1
5.586207E0	3.211445E1	-1.299413E1
5.620690E0	3.212126E1	-1.294457E1
5.655172E0	3.211026E1	-1.295904E1
5.689655E0	3.211560E1	-1.299606E1
5.724138E0	3.213101E1	-1.292658E1
5.758621E0	3.211043E1	-1.296372E1
5.793103E0	3.212223E1	-1.298219E1
5.827586E0	3.211659E1	-1.293931E1
5.862069E0	3.210922E1	-1.296751E1
5.896552E0	3.212734E1	-1.297516E1
5.931034E0	3.211335E1	-1.296391E1
5.965517E0	3.211137E1	-1.295868E1
6.000000E0	3.211340E1	-1.295479E1
6.034483E0	3.211359E1	-1.294994E1
6.068966E0	3.210810E1	-1.296604E1
6.103448E0	3.211606E1	-1.295106E1
6.137931E0	3.211966E1	-1.293486E1
6.172414E0	3.210998E1	-1.295638E1
6.206897E0	3.211745E1	-1.294534E1
6.241379E0	3.211004E1	-1.294595E1
6.275862E0	3.210664E1	-1.296479E1
6.310345E0	3.212894E1	-1.291959E1
6.344828E0	3.211629E1	-1.294001E1
6.379310E0	3.211334E1	-1.294136E1
6.413793E0	3.212146E1	-1.290168E1
6.448276E0	3.211670E1	-1.293883E1
6.482759E0	3.210340E1	-1.295604E1
6.517241E0	3.212603E1	-1.292140E1
6.551724E0	3.212447E1	-1.292034E1
6.586207E0	3.211092E1	-1.299380E1
6.620690E0	3.210640E1	-1.295377E1
6.655172E0	3.211665E1	-1.294743E1
6.689655E0	3.210010E1	-1.296930E1
6.724138E0	3.212392E1	-1.293647E1
6.758621E0	3.211289E1	-1.295344E1
6.793103E0	3.211678E1	-1.293813E1
