Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71	X72	Y72	Flag72	X73	Y73	Flag73	X74	Y74	Flag74	X75	Y75	Flag75	X76	Y76	Flag76	X77	Y77	Flag77	X78	Y78	Flag78
Tracks 1 to 78
54	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	981.40000	803.60141	 	1244.66560	1064.60738	 	911.39136	793.47619	 	561.22414	479.47586	 	913.33270	749.67200	 	656.89989	91.56470	 	93.22528	471.91215	 	268.64079	1037.20404	 	399.41339	128.43682	 	 	 	 	491.31811	156.30236	 	472.65040	309.90329	 	568.51986	452.76109	*	810.36981	420.43274	*	64.42832	411.55951	 	530.47853	164.65031	*	901.54803	770.77718	 	980.06836	431.99046	 	1006.45714	1000.31429	*	261.88108	507.43341	 	213.27591	326.82737	 	522.69637	427.51815	 	534.96316	191.03596	*	 	 	 	983.17869	978.70447	 	607.34950	418.00306	*	1189.39818	421.99392	 	728.19668	555.95237	 	 	 	 	1216.93948	439.08163	*	 	 	 	1179.00640	448.84251	*	627.46117	1016.97087	*	439.90141	298.75211	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	981.67270	803.63302	 	1264.50000	1065.00000	 	912.81930	794.10582	 	 	 	 	911.22832	750.34240	 	656.88653	91.59117	 	93.43004	471.75166	 	268.87252	1037.04441	 	400.62593	130.58258	 	 	 	 	491.87633	156.28954	 	473.39285	310.24596	 	565.31595	455.30740	 	807.05614	420.95581	 	62.90314	413.42422	 	 	 	 	 	 	 	977.87356	435.28276	 	 	 	 	260.73477	508.34512	 	214.54317	327.22371	 	518.56134	422.68401	 	 	 	 	579.43077	1004.73846	*	983.77437	979.25070	 	605.89448	418.77815	 	1190.40396	424.44106	 	728.12865	556.17807	 	 	 	 	 	 	 	 	 	 	1170.86447	438.00000	 	622.97554	1018.73089	 	439.91247	298.66578	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1264.50000	1063.50000	 	913.30397	809.32690	 	 	 	 	911.83696	749.97533	 	656.85831	91.62429	 	93.31670	471.28885	 	268.08475	1036.28368	 	400.46734	130.38418	 	913.78624	858.21253	*	492.11335	155.78425	 	464.50814	304.83295	 	567.40722	455.19549	 	808.41910	420.66739	 	66.17522	408.09291	 	538.12879	167.06061	*	 	 	 	976.86008	436.34979	 	 	 	 	259.46752	509.58806	 	213.44331	325.93388	 	519.37681	423.30072	 	 	 	 	 	 	 	982.62791	980.05426	 	606.36647	419.47237	 	1198.05603	420.55178	 	727.16844	558.29252	 	 	 	 	 	 	 	 	 	 	 	 	 	623.60465	1020.54070	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	706.45868	563.51240	*	 	 	 	977.20450	796.85685	*	 	 	 	914.61841	813.01263	 	551.32900	467.76623	*	909.46094	754.05881	 	656.83425	91.58137	 	93.11165	471.60990	 	268.98741	1037.18212	 	401.04423	130.40286	 	914.55676	857.73622	 	490.82171	154.97627	 	473.73354	306.66922	 	571.22850	453.46748	 	813.00000	418.50000	 	63.12729	408.88385	 	 	 	 	912.57233	789.03774	*	978.86250	436.96429	 	 	 	 	259.19457	509.09495	 	212.61336	326.29566	 	518.66540	423.46008	 	 	 	 	 	 	 	 	 	 	 	 	 	1194.49775	422.48586	 	728.49630	556.51339	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	447.33127	298.17647	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
58	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	975.15144	794.45431	 	1245.07192	1064.90326	*	914.35154	813.47096	 	 	 	 	909.69581	756.10189	 	660.93894	93.39882	 	92.58684	470.99557	 	269.50458	1037.68334	 	398.46501	130.16273	 	911.02259	854.46655	 	494.39524	160.91250	 	473.80086	309.07605	 	568.02195	457.11737	 	814.50000	414.00000	 	62.88684	405.60000	 	527.63052	153.49799	*	912.32682	788.32640	 	978.75670	434.12990	 	 	 	 	258.98455	509.25796	 	222.00000	328.50000	 	522.62281	422.78947	 	 	 	 	580.52571	1006.80571	*	983.21875	979.08750	*	 	 	 	1193.54961	432.72598	 	726.19376	560.36449	 	23.76121	441.30045	*	 	 	 	 	 	 	 	 	 	 	 	 	439.77975	298.23038	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
59	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1192.35273	421.75309	*	 	 	 	1245.02895	1064.92410	 	 	 	 	 	 	 	910.18705	753.59976	 	661.75047	92.92025	 	 	 	 	268.88820	1035.28065	 	398.83203	128.05065	 	 	 	 	494.58755	160.15275	 	474.88401	307.37104	 	 	 	 	814.50000	411.00000	 	69.17676	405.05074	 	 	 	 	 	 	 	980.93042	434.04573	 	 	 	 	 	 	 	212.40595	322.75239	 	521.60078	418.36434	 	 	 	 	581.39175	1006.51546	 	 	 	 	 	 	 	 	 	 	726.74086	558.90274	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	440.67640	298.40016	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
60	63.81351	472.45195	 	 	 	 	 	 	 	 	 	 	 	 	 	280.37500	538.72500	 	 	 	 	1191.19095	420.14891	 	981.29506	787.60837	*	 	 	 	 	 	 	557.18794	469.92021	*	911.47579	741.25205	 	661.00636	93.11247	 	96.52925	470.76415	*	269.25451	1035.26637	 	400.80021	126.30525	 	 	 	 	487.94592	152.94510	 	458.60425	301.08011	 	572.84846	454.19245	*	813.00000	418.50000	 	70.45011	405.37700	 	 	 	 	899.35061	770.21433	*	 	 	 	 	 	 	252.83314	515.50011	*	212.19582	323.83869	 	520.67143	418.55714	 	490.83046	192.22126	*	580.82677	1007.13386	 	 	 	 	 	 	 	 	 	 	725.80525	559.26883	 	35.33732	445.20909	*	1216.69176	440.16726	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61	57.60274	465.20969	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	917.07333	784.09583	*	 	 	 	909.29120	741.45654	 	659.91714	93.27738	 	96.64327	470.93861	 	269.43467	1035.57816	 	400.87339	126.38277	 	 	 	 	487.13940	152.30281	 	458.31445	301.59192	 	571.88083	452.64594	 	814.50000	417.00000	 	67.91674	405.14967	 	521.91705	154.43779	*	896.93089	769.54268	 	 	 	 	 	 	 	260.21240	506.55438	 	212.76163	323.07292	 	 	 	 	494.01786	194.38294	 	 	 	 	 	 	 	 	 	 	1192.94756	435.82791	*	725.34854	559.52312	 	31.99143	442.29725	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	524.09565	184.45244	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
62	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1210.87607	413.54274	*	 	 	 	 	 	 	912.52249	783.03498	 	551.69444	468.43750	*	905.17395	742.06434	 	660.62705	93.46537	 	96.50021	470.62029	 	269.46954	1037.47973	 	392.32324	131.94946	 	914.15861	811.90429	*	488.29575	153.03543	 	459.28309	303.05433	 	571.74479	454.16446	 	816.00000	417.00000	 	68.31474	406.08979	 	 	 	 	895.96667	768.00526	 	971.00000	447.48276	*	 	 	 	 	 	 	210.41197	324.04618	 	522.24645	419.36019	*	484.35965	189.77193	 	 	 	 	985.73206	977.39234	*	607.58544	418.94225	*	 	 	 	725.16269	559.52489	 	 	 	 	1215.76364	436.85785	*	 	 	 	1186.76839	447.32122	*	623.20530	1018.03974	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
63	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1211.94526	417.27737	 	971.56380	791.55490	*	1245.21459	1064.60896	*	909.88853	781.96960	 	 	 	 	909.53728	754.51929	 	660.69417	93.50774	 	96.66404	470.78029	 	270.67814	1037.27414	 	386.31127	126.68873	 	913.74814	811.02712	 	487.91923	153.43154	 	459.29352	303.19708	 	567.16394	458.76518	 	814.50000	420.00000	 	65.74584	406.02588	 	 	 	 	 	 	 	977.59533	441.83307	 	 	 	 	 	 	 	210.96804	325.46294	 	521.18156	418.06052	 	491.53226	195.50538	 	606.99598	983.26104	*	988.16890	975.71739	 	608.20820	419.78146	 	1189.33271	421.71004	*	725.32602	559.75218	 	 	 	 	1215.41371	442.24429	 	 	 	 	1185.16302	453.03487	 	633.72103	1020.69154	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
64	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	908.79154	778.81416	 	 	 	 	909.66429	750.57891	 	660.83155	93.34080	 	96.53731	470.81243	 	270.52137	1037.82573	 	392.47709	120.75629	 	912.93096	809.64399	 	488.15097	152.45854	 	456.87351	301.12993	 	570.40654	456.91913	 	813.00000	415.50000	 	64.07547	405.15514	 	 	 	 	 	 	 	 	 	 	 	 	 	259.89660	507.15278	*	209.04839	324.12069	 	520.72852	420.59107	 	486.00000	188.51449	 	 	 	 	 	 	 	610.03980	419.43276	 	1193.09214	421.67403	 	725.05448	559.75662	 	 	 	 	1214.91796	445.84321	 	 	 	 	1187.02152	455.67914	 	634.66212	1019.36319	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
65	46.35149	485.25495	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	974.56934	792.44526	*	1244.64418	1064.76725	*	908.36158	777.78870	 	 	 	 	912.88819	752.33819	 	661.40058	92.89508	 	96.74159	470.80023	 	269.98491	1038.26862	 	392.24198	121.09693	 	 	 	 	487.14763	152.46113	 	456.58780	300.83401	 	 	 	 	809.82826	418.63175	 	66.58806	405.01791	 	 	 	 	 	 	 	978.87181	444.58742	*	979.09490	934.34994	 	 	 	 	208.30814	322.59320	 	521.80788	416.25369	 	482.30769	177.55556	 	 	 	 	1021.90043	964.90476	*	611.00000	418.12260	 	1189.63036	421.08747	 	723.62767	560.99335	 	16.22164	490.24802	*	1216.28197	442.00000	 	 	 	 	1184.82681	451.79518	 	637.52428	1020.21551	 	 	 	 	524.35811	182.67455	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
66	46.46667	485.56111	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1245.62757	1064.52171	 	905.96032	777.32200	 	 	 	 	911.09693	751.54634	 	661.24740	92.61152	 	96.51788	470.91716	 	270.05046	1037.78394	 	386.72139	127.01327	 	912.95538	808.51946	*	486.87428	152.47738	 	457.47887	301.18631	 	571.37284	458.62012	*	816.00000	417.00000	 	64.15262	402.36788	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	207.16111	321.50089	 	522.97217	417.96620	 	 	 	 	610.97248	981.92202	*	1025.78409	962.49242	 	609.22291	417.72283	 	1195.63630	431.51760	 	722.43810	561.15872	 	 	 	 	 	 	 	 	 	 	 	 	 	636.85035	1021.71158	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1245.71069	1064.16103	 	 	 	 	 	 	 	911.95701	752.77624	 	657.05837	91.59531	 	96.63093	471.07214	 	270.75385	1038.02350	 	398.68269	140.74840	 	912.36688	806.70370	 	486.69771	151.35630	 	455.14187	300.49746	 	568.94840	456.54088	 	810.50000	417.81732	 	62.14603	402.03772	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	521.62766	420.12766	 	 	 	 	 	 	 	1028.00000	961.50694	 	607.68648	418.16388	 	1195.78279	431.71347	 	723.33231	560.95234	 	32.09781	455.78575	*	 	 	 	 	 	 	 	 	 	636.71272	1019.84958	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
68	47.06130	485.43678	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1244.89813	1064.48740	 	 	 	 	 	 	 	910.13189	753.36715	 	661.91966	91.68338	 	97.00370	471.36549	 	270.71301	1037.95439	 	401.60196	137.18110	 	912.24158	806.31077	 	491.82755	158.58337	 	 	 	 	576.99445	454.56201	 	817.50000	412.50000	 	58.21421	399.23825	 	 	 	 	 	 	 	971.22414	457.79310	*	 	 	 	262.71512	503.45419	*	211.36801	323.03094	*	525.72587	420.53668	 	 	 	 	 	 	 	1025.51980	964.30198	 	609.18281	417.07039	 	1198.08624	430.35652	 	722.87298	561.15460	 	37.10725	452.40459	 	 	 	 	 	 	 	 	 	 	636.64939	1022.83192	 	441.22587	299.15233	*	 	 	 	613.34125	1033.58099	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
69	18.76437	490.86207	 	 	 	 	 	 	 	 	 	 	 	 	 	282.53887	521.38338	*	 	 	 	 	 	 	 	 	 	1244.89284	1064.42275	 	910.25020	775.78645	*	 	 	 	913.20767	749.83803	 	661.67263	91.31808	 	97.14496	471.39017	 	270.54021	1037.72646	 	393.38066	128.61224	 	911.81199	805.69509	 	485.11550	152.79620	 	 	 	 	574.41429	458.10794	 	811.63330	413.15825	 	59.90823	399.10127	 	 	 	 	 	 	 	 	 	 	 	 	 	252.23424	491.10151	 	208.93033	320.81284	 	523.13178	420.52972	 	 	 	 	 	 	 	1027.44669	960.51873	 	607.99867	416.96066	 	1191.56695	428.59241	 	723.98143	560.26959	 	38.72467	452.27717	 	1221.54289	436.80307	*	 	 	 	 	 	 	635.54487	1025.92308	 	440.96973	299.24398	 	517.28507	180.27371	*	610.81416	1035.96460	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
70	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	284.80347	518.80154	 	 	 	 	 	 	 	 	 	 	1245.18534	1063.91336	 	908.44848	774.89696	 	 	 	 	913.09444	751.82944	 	661.55635	90.82931	 	96.91870	471.24977	 	270.51575	1038.22449	 	401.87445	135.13699	 	911.75493	805.51454	 	490.77711	157.66392	 	 	 	 	577.06394	453.05393	 	 	 	 	59.36037	399.99768	 	 	 	 	 	 	 	 	 	 	 	 	 	249.91441	494.19956	 	206.58528	318.06104	 	521.58627	422.33803	 	 	 	 	 	 	 	 	 	 	605.79247	416.68277	 	1195.51392	431.17227	 	723.89027	559.98397	 	34.84693	452.88231	 	 	 	 	 	 	 	 	 	 	640.60152	1016.83668	 	440.70652	299.71685	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
71	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	287.99357	525.66881	 	 	 	 	 	 	 	 	 	 	1245.70667	1063.88680	 	911.78076	776.17320	 	604.74269	415.87407	*	909.11126	752.11903	 	662.55511	90.70745	 	97.27804	471.34297	 	270.84582	1039.92921	 	399.79231	134.02036	 	911.13536	804.82979	 	490.63025	157.40004	 	476.85398	308.49115	*	579.83749	453.40573	 	815.10061	410.67521	*	61.71958	393.24102	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	205.44341	319.67537	 	525.70233	421.21012	 	 	 	 	 	 	 	 	 	 	631.66923	413.03846	 	1188.62532	427.97762	 	724.76887	559.33752	 	38.31888	450.83431	 	1216.99920	437.30309	*	 	 	 	 	 	 	648.59963	1013.60181	 	439.01056	299.03991	 	 	 	 	619.23214	1057.29911	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
72	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	288.58065	526.45161	 	 	 	 	 	 	 	 	 	 	1244.56043	1064.53059	 	912.99039	774.17374	 	604.48008	414.27888	 	909.98862	751.68568	 	662.13612	90.89759	 	97.43927	471.53772	 	271.55586	1040.00340	 	401.65099	134.40123	 	911.99781	804.08141	 	491.68330	157.30815	 	457.15982	306.74780	 	582.53325	452.15411	 	823.50000	409.50000	 	64.60603	390.65078	 	 	 	 	 	 	 	 	 	 	965.79891	930.13043	*	 	 	 	206.91609	323.71136	 	524.79265	421.70024	 	 	 	 	 	 	 	1019.00610	962.32317	*	 	 	 	1196.12377	430.57140	 	722.83187	560.33560	 	39.70112	446.40020	 	 	 	 	 	 	 	 	 	 	649.75112	1016.06993	 	 	 	 	 	 	 	621.08456	1056.03860	 	548.30525	475.99364	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
73	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	289.37126	529.14970	 	 	 	 	 	 	 	 	 	 	1245.68914	1064.22289	 	913.04948	778.01397	 	603.29181	414.46627	 	910.07263	754.03752	 	661.43342	91.41372	 	97.47998	471.63690	 	272.96351	1038.18290	 	401.55674	134.94017	 	921.00000	805.50000	 	483.80124	152.37241	 	462.37434	309.68673	 	578.82589	455.57327	 	822.00000	408.00000	 	61.00403	393.92339	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	208.12083	322.95805	 	523.03935	423.10999	 	 	 	 	 	 	 	 	 	 	 	 	 	1195.20286	429.79852	 	725.04710	559.06109	 	39.00812	448.74874	 	 	 	 	 	 	 	 	 	 	642.77142	1019.34773	 	442.07991	300.89205	*	514.95542	177.01387	*	611.32800	1039.48800	 	553.26754	476.59676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
74	47.98561	477.46043	*	 	 	 	 	 	 	 	 	 	 	 	 	291.15966	531.71148	 	 	 	 	 	 	 	 	 	 	1245.95922	1063.73944	 	914.83784	778.80946	 	603.30674	414.48706	 	907.74396	755.12079	 	661.46742	89.77670	 	97.00676	471.26986	 	271.90413	1037.41270	 	397.99474	132.38577	 	921.00000	805.50000	 	484.89677	152.89166	 	462.85848	311.90440	 	578.53625	457.29708	 	823.50000	409.50000	 	60.57014	394.43439	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	206.06267	322.66902	 	523.04192	420.33539	 	 	 	 	 	 	 	 	 	 	 	 	 	1195.01225	430.88725	 	724.63249	559.00654	 	38.54876	452.59252	 	 	 	 	 	 	 	 	 	 	636.27434	1026.86220	 	443.34977	300.51580	 	517.87989	177.91639	 	608.52406	1036.63102	 	546.82791	477.55814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
