Frame	X1	Y1	Flag1	X2	Y2	Flag2
104	1347.0000	268.5000	0	600.0000	763.5000	0
105	1347.0000	270.0000	0	601.5000	762.0000	0
106	1345.5000	271.5000	0	603.0000	762.0000	0
107	1341.6456	269.4910	0	601.5000	763.5000	0
108	1341.5962	267.6239	0	603.0000	763.5000	0
109	1340.9166	267.3993	0	603.0000	762.0000	0
110	1340.9348	269.2618	0	598.5000	762.0000	0
111	1341.1037	270.7739	0	598.5000	762.0000	0
112	1342.0243	269.5481	0	597.0000	762.0000	0
113	1341.9788	269.0332	0	598.5000	763.5000	0
114	1342.6087	270.0352	0	600.0000	760.5000	0
115	1347.0000	270.0000	0	598.5000	762.0000	0
116	1342.6750	269.4421	0	598.5000	763.5000	0
117	1342.5240	270.3052	0	598.5000	763.5000	0
118	1341.7997	267.7992	0	598.5000	763.5000	0
119	1342.7402	269.7870	0	594.0000	759.0000	0
120	1342.8187	271.0881	0	600.0000	765.0000	0
121	1347.0000	270.0000	0	600.0000	766.5000	0
122	1347.0000	270.0000	0	598.5000	765.0000	0
123	1347.0000	268.5000	0	598.5000	765.0000	0
124	1342.1734	267.2932	0	598.5000	763.5000	0
125	1339.7622	268.2129	0	598.5000	765.0000	0
126	1338.4663	267.6717	0	598.5000	765.0000	0
127	1339.3004	268.0192	0	597.0000	765.0000	0
128	1339.6718	268.0536	0	597.0000	765.0000	0
129	1340.0211	268.5361	0	595.5000	765.0000	0
130	1340.4710	267.5548	0	595.5000	765.0000	0
131	1340.5406	268.0766	0	597.0000	765.0000	0
132	1339.4717	268.0231	0	597.0000	766.5000	0
133	1347.0000	267.0000	0	600.0000	766.5000	0
134	1347.0000	268.5000	0	597.0000	766.5000	0
135	1347.0000	268.5000	0	597.0000	765.0000	0
136	1347.0000	268.5000	0	595.5000	765.0000	0
137	1342.5166	269.8631	0	595.5000	766.5000	0
138	1342.9384	267.6097	0	595.5000	766.5000	0
139	1342.2649	267.8562	0	597.0000	766.5000	0
140	1342.2823	268.4916	0	597.0000	765.0000	0
141	1340.9174	268.8182	0	597.0000	766.5000	0
142	1340.8740	269.5277	0	597.0000	766.5000	0
143	1340.1722	268.9703	0	597.0000	768.0000	0
144	1339.0788	268.9458	0	595.5000	766.5000	0
145	1340.5310	268.8608	0	597.0000	765.0000	0
146	1338.3865	269.8740	0	595.5000	765.0000	0
147	1337.5870	270.6552	0	595.5000	763.5000	0
148	1338.2756	271.4068	0	595.5000	763.5000	0
149	1337.4167	271.9924	0	594.0000	763.5000	0
150	1337.6334	272.0937	0	595.5000	763.5000	0
151	1338.0296	270.8961	0	595.5000	765.0000	0
152	1338.2533	270.1615	0	594.0000	765.0000	0
153	1338.6859	272.6455	0	595.5000	765.0000	0
154	1344.0000	273.0000	0	595.5000	765.0000	0
155	1338.5880	274.7023	0	594.0000	765.0000	0
156	1339.6879	273.7002	0	597.0000	763.5000	0
157	1339.5035	272.9841	0	594.0000	763.5000	0
158	1338.7470	271.8708	0	592.5000	763.5000	0
159	1339.1145	272.5879	0	592.5000	763.5000	0
160	1339.4918	271.8103	0	592.5000	763.5000	0
161	1339.2036	271.6066	0	591.0000	763.5000	0
162	1339.7125	270.6789	0	591.0000	763.5000	0
163	1339.1812	269.3731	0	589.5000	763.5000	0
164	1339.3636	271.4476	0	588.0000	763.5000	0
165	1339.2989	271.2553	0	589.5000	763.5000	0
166	1338.8041	270.0743	0	591.0000	763.5000	0
167	1338.5817	270.1721	0	589.5000	763.5000	0
168	1338.2553	269.6528	0	591.0000	762.0000	0
169	1338.7819	267.5252	0	591.0000	762.0000	0
170	1339.6785	266.5995	0	591.0000	762.0000	0
171	1345.5000	267.0000	0	592.5000	762.0000	0
172	1338.5175	266.7827	0	592.5000	763.5000	0
173	1338.3833	268.4422	0	594.0000	762.0000	0
174	1338.1684	267.9560	0	592.5000	760.5000	0
175	1338.1237	265.8334	0	594.0000	762.0000	0
176	1338.6490	266.9246	0	594.0000	762.0000	0
177	1342.5000	268.5000	0	592.5000	759.0000	0
178	1339.5878	267.7082	0	592.5000	759.0000	0
179	1339.0848	266.9162	0	592.5000	759.0000	0
180	1339.2749	268.4969	0	594.0000	759.0000	0
181	1338.8139	267.8052	0	592.5000	759.0000	0
182	1338.7098	268.7833	0	594.0000	759.0000	0
183	1339.2795	268.9753	0	594.0000	757.5000	0
184	1339.5451	269.0936	0	594.0000	759.0000	0
185	1341.6557	269.4284	0	592.5000	757.5000	0
186	1347.0000	270.0000	0	594.0000	756.0000	0
187	1345.5000	270.0000	0	594.0000	757.5000	0
188	1345.5000	271.5000	0	592.5000	759.0000	0
189	1344.0000	271.5000	0	592.5000	757.5000	0
190	1339.6299	271.4829	0	594.0000	757.5000	0
191	1339.2455	269.6638	0	594.0000	759.0000	0
192	1338.5348	268.3902	0	591.0000	759.0000	0
193	1338.8603	266.7803	0	591.0000	757.5000	0
194	1338.7837	265.9255	0	592.5000	757.5000	0
195	1338.0525	265.7489	0	592.5000	756.0000	0
196	1337.9589	267.0395	0	592.5000	757.5000	0
197	1337.3259	266.3479	0	592.5000	759.0000	0
198	1337.0866	266.7700	0	591.0000	759.0000	0
199	1337.9772	266.4296	0	591.0000	759.0000	0
200	1338.3378	266.2957	0	592.5000	760.5000	0
201	1338.1965	266.6782	0	591.0000	760.5000	0
202	1339.1956	264.7677	0	592.5000	762.0000	0
203	1340.3972	263.0185	0	592.5000	760.5000	0
204	1342.5000	262.5000	0	592.5000	762.0000	0
205	1344.0000	262.5000	0	592.5000	762.0000	0
206	1342.5000	261.0000	0	594.0000	760.5000	0
207	1341.0000	261.0000	0	594.0000	762.0000	0
208	1341.0000	261.0000	0	592.5000	760.5000	0
209	1341.0000	262.5000	0	592.5000	760.5000	0
210	1341.0000	261.0000	0	594.0000	759.0000	0
211	1338.0566	263.7271	0	594.0000	759.0000	0
212	1341.0000	264.0000	0	592.5000	760.5000	0
213	1342.5000	265.5000	0	594.0000	759.0000	0
214	1342.5000	262.5000	0	592.5000	760.5000	0
215	1344.0000	264.0000	0	592.5000	762.0000	0
216	1341.0000	264.0000	0	592.5000	760.5000	0
217	1341.0000	264.0000	0	592.5000	760.5000	0
218	1341.0000	264.0000	0	592.5000	760.5000	0
219	1341.0000	264.0000	0	592.5000	760.5000	0
220	1341.0000	265.5000	0	594.0000	759.0000	0
221	1338.1031	264.5039	0	592.5000	760.5000	0
222	1341.0000	265.5000	0	594.0000	759.0000	0
223	1341.0000	265.5000	0	592.5000	759.0000	0
224	1338.9003	263.8304	0	591.0000	760.5000	0
225	1339.1452	264.3218	0	591.0000	759.0000	0
226	1339.3990	263.1379	0	592.5000	759.0000	0
227	1341.0000	264.0000	0	592.5000	757.5000	0
228	1342.5000	262.5000	0	592.5000	759.0000	0
229	1341.0000	261.0000	0	591.0000	759.0000	0
230	1341.0000	261.0000	0	591.0000	757.5000	0
231	1342.5000	261.0000	0	591.0000	757.5000	0
232	1341.0000	261.0000	0	592.5000	757.5000	0
233	1342.5000	259.5000	0	594.0000	757.5000	0
234	1342.5000	259.5000	0	592.5000	756.0000	0
235	1341.0000	258.0000	0	594.0000	756.0000	0
236	1341.0000	256.5000	0	592.5000	756.0000	0
237	1341.0000	256.5000	0	591.0000	756.0000	0
238	1339.5000	258.0000	0	592.5000	757.5000	0
239	1339.5000	256.5000	0	594.0000	757.5000	0
240	1339.5000	258.0000	0			
