Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
1	1.7836	18.6840	0	20.7953	-6.7293	0	43.3207	13.9604	0	5.7876	-12.2433	0
2	1.6208	18.6292	0	20.9588	-6.6747	0	43.2186	14.1589	0	5.7194	-12.1245	0
3	1.4159	18.7117	0	20.7984	-6.7301	0	43.3058	14.0778	0	5.8922	-12.1632	0
4	1.2979	18.4717	0	20.7792	-6.9684	0	43.2113	14.0304	0	6.0416	-12.3035	0
5	1.2263	18.6566	0	20.8433	-6.8246	0	43.1647	14.0845	0	6.2302	-12.3423	0
6	1.3303	18.5981	0	20.8201	-6.7732	0	43.2519	14.1771	0	6.1184	-12.5561	0
7	1.3026	18.5813	0	20.9047	-6.9987	0	43.4209	14.2672	0	6.0917	-12.4728	0
8	1.5341	18.4318	0	20.7961	-7.0324	0	43.4422	14.3834	0	6.1972	-12.7092	0
9	1.5881	18.3435	0	20.8768	-6.8001	0	43.6098	14.4998	0	6.0142	-12.6380	0
10	1.5743	18.5787	0	20.6385	-6.6316	0	43.7007	14.6451	0	6.1597	-12.6126	0
11	1.9309	18.3212	0	20.6775	-6.9425	0	43.6780	14.5729	0	6.3805	-12.6885	0
12	2.0173	18.3414	0	20.7227	-7.0704	0	43.4940	14.6367	0	6.2731	-12.7429	0
13	1.9000	18.3633	0	20.6533	-7.0131	0	43.3896	14.5414	0	6.2992	-12.5997	0
14	2.0345	18.2931	0	20.3753	-7.1682	0	43.4535	14.1444	0	6.1224	-12.7886	0
15	1.9003	18.2743	0	20.3071	-7.1934	0	43.3768	14.1157	0	6.2090	-12.7749	0
16	2.0771	18.4343	0	20.1478	-7.0861	0	43.4548	14.2319	0	6.3752	-12.9388	0
17	2.2944	18.1666	0	20.0897	-7.2015	0	43.3693	13.9833	0	6.4540	-13.1993	0
18	2.1678	18.1439	0	20.2184	-7.1685	0	43.4028	13.8542	0	6.3193	-13.2386	0
19	2.3291	18.2362	0	20.1205	-7.0957	0	43.5804	14.1553	0	6.4966	-13.3204	0
20	2.3437	18.2107	0	20.1826	-6.9257	0	43.5417	14.0655	0	6.4373	-13.3902	0
21	2.3562	17.8877	0	19.9769	-6.8210	0	43.5540	14.0941	0	6.6074	-13.4961	0
22	2.2972	18.1596	0	19.8505	-6.8257	0	43.4938	14.1336	0	6.3739	-13.4840	0
23	2.2125	18.2098	0	20.0240	-6.7679	0	43.4289	14.2851	0	6.4284	-13.2522	0
24	2.2748	18.1263	0	19.9469	-6.7872	0	43.7103	14.3933	0	6.1694	-13.4567	0
25	2.1763	18.3296	0	19.9800	-6.6693	0	43.8512	14.4977	0	6.2762	-13.6092	0
26	2.2859	18.3952	0	19.9646	-6.5969	0	43.6948	14.3896	0	6.4202	-13.4921	0
27	2.2790	18.4203	0	19.8891	-6.6329	0	43.8834	14.5448	0	6.3875	-13.3204	0
28	2.2078	18.5683	0	20.0433	-6.8064	0	43.4722	14.3284	0	6.1557	-13.4022	0
29	2.0200	18.6813	0	19.8532	-6.7451	0	43.4021	14.3771	0	5.7042	-13.3067	0
30	1.9033	18.9753	0	20.2551	-6.6244	0	43.4996	14.1998	0	5.7494	-13.1511	0
31	2.0838	18.8150	0	20.3200	-6.6376	0	43.3513	14.1914	0	5.6743	-13.0138	0
32	2.2849	18.7611	0	20.2361	-6.4787	0	43.4938	13.8522	0	5.9240	-13.0477	0
33	2.4501	18.6742	0	20.3592	-6.4308	0	43.2869	14.0970	0	6.0685	-13.2103	0
34	2.2963	18.5623	0	20.3106	-6.5647	0	43.2054	14.2264	0	6.0387	-13.1981	0
35	2.1397	18.6670	0	20.2946	-6.5678	0	43.3390	14.2160	0	6.0399	-13.1363	0
36	2.2044	18.5645	0	20.4259	-6.4742	0	43.2597	14.3617	0	6.1286	-13.1328	0
37	2.4447	18.4700	0	20.4151	-6.3052	0	43.5399	14.3439	0	6.2844	-13.1772	0
38	2.5727	18.2481	0	20.3458	-6.3421	0	43.5829	14.2477	0	6.3779	-13.2866	0
