Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
155	121.03702	830.87171	 	270.00000	465.00000	 	885.00000	688.50000	 	1033.50000	787.50000	 	 	 	 	 	 	 
156	122.56729	831.57443	 	268.50000	463.50000	 	885.00000	687.00000	 	1035.00000	787.50000	 	 	 	 	 	 	 
157	122.97588	832.17777	 	268.50000	465.00000	 	885.00000	685.50000	 	1033.50000	787.50000	 	 	 	 	 	 	 
158	122.74025	831.54376	 	267.00000	465.00000	 	885.00000	685.50000	 	1032.00000	787.50000	 	 	 	 	 	 	 
159	122.69984	830.36660	 	270.00000	466.50000	 	883.50000	684.00000	 	1032.00000	787.50000	 	 	 	 	 	 	 
160	123.48856	829.50969	 	283.26672	468.25526	 	883.50000	685.50000	 	1032.00000	787.50000	 	 	 	 	 	 	 
161	123.42357	829.35017	 	270.00000	468.00000	 	882.00000	685.50000	 	1032.00000	789.00000	 	 	 	 	 	 	 
162	125.37590	828.66733	 	270.00000	466.50000	 	882.00000	685.50000	 	1033.50000	789.00000	 	 	 	 	 	 	 
163	123.78550	829.42318	 	268.50000	469.50000	 	883.50000	685.50000	 	1033.50000	789.00000	 	 	 	 	1212.00000	405.00000	 
164	123.55930	829.57456	 	271.50000	468.00000	 	882.00000	684.00000	 	1032.00000	789.00000	 	 	 	 	1210.50000	403.50000	 
165	123.73340	829.75030	 	268.50000	469.50000	 	883.50000	685.50000	 	1033.50000	787.50000	 	 	 	 	1212.00000	405.00000	 
166	123.20247	829.78697	 	267.00000	468.00000	 	882.00000	685.50000	 	1032.00000	787.50000	 	 	 	 	1212.00000	405.00000	 
167	123.27881	829.67578	 	268.50000	466.50000	 	880.50000	687.00000	 	1033.50000	787.50000	 	 	 	 	1212.00000	403.50000	 
168	124.42637	830.51181	 	267.00000	465.00000	 	879.00000	685.50000	 	1033.50000	787.50000	 	 	 	 	1212.00000	405.00000	 
169	124.27102	830.99219	 	271.50000	469.50000	 	879.00000	685.50000	 	1033.50000	787.50000	 	 	 	 	1212.00000	406.50000	 
170	123.31044	830.80940	 	270.00000	468.00000	 	879.00000	687.00000	 	1033.50000	787.50000	 	 	 	 	1212.00000	406.50000	 
171	122.31481	830.91425	 	270.00000	468.00000	 	877.50000	688.50000	 	1033.50000	787.50000	 	 	 	 	1212.00000	405.00000	 
172	122.90947	832.29406	 	270.00000	469.50000	 	877.50000	688.50000	 	1035.00000	787.50000	 	 	 	 	1212.00000	406.50000	 
173	122.52371	832.86915	 	270.00000	469.50000	 	877.50000	688.50000	 	1035.00000	789.00000	 	 	 	 	1212.00000	406.50000	 
174	123.29733	833.03127	 	268.50000	472.50000	 	879.00000	687.00000	 	1035.00000	787.50000	 	 	 	 	1212.00000	406.50000	 
175	123.29521	833.41433	 	270.00000	469.50000	 	879.00000	687.00000	 	1035.00000	787.50000	 	 	 	 	1212.00000	405.00000	 
176	122.65589	832.81370	 	270.00000	469.50000	 	877.50000	688.50000	 	1035.00000	787.50000	 	 	 	 	1212.00000	405.00000	 
177	123.55220	833.45106	 	270.00000	469.50000	 	880.50000	687.00000	 	1033.50000	787.50000	 	 	 	 	1210.50000	403.50000	 
178	123.72005	832.89013	 	268.50000	466.50000	 	880.50000	687.00000	 	1035.00000	789.00000	 	 	 	 	1212.00000	402.00000	 
179	124.32042	833.69637	 	268.50000	466.50000	 	880.50000	687.00000	 	1035.00000	789.00000	 	 	 	 	1210.50000	403.50000	 
180	126.19204	834.47174	 	264.92893	464.74069	 	879.00000	687.00000	 	1035.00000	789.00000	 	 	 	 	 	 	 
181	125.73007	834.43428	 	270.00000	468.00000	 	877.50000	688.50000	 	1033.50000	787.50000	 	 	 	 	1210.50000	403.50000	*
182	126.98948	833.74310	 	284.01257	469.96779	 	879.00000	688.50000	 	1033.50000	789.00000	 	 	 	 	1210.50000	403.50000	 
183	127.67538	832.83352	 	 	 	 	879.00000	688.50000	 	1033.50000	787.50000	 	 	 	 	 	 	 
184	127.63380	832.55764	 	284.18222	469.86208	*	880.50000	688.50000	 	1035.00000	787.50000	 	 	 	 	1207.50000	403.50000	*
185	127.54201	833.75294	 	283.86364	470.53191	 	880.50000	690.00000	 	1036.50000	787.50000	 	 	 	 	 	 	 
186	128.01219	834.09318	 	283.89776	470.81600	 	879.00000	690.00000	 	1035.00000	789.00000	 	 	 	 	1210.50000	403.50000	*
187	128.79823	833.98116	 	283.59410	470.20567	 	879.00000	691.50000	 	1035.00000	787.50000	 	 	 	 	1210.50000	403.50000	 
188	128.37004	833.89139	 	270.00000	468.00000	 	879.00000	691.50000	 	1035.00000	787.50000	 	 	 	 	1210.50000	402.00000	 
189	128.78905	834.06625	 	267.00000	469.50000	 	879.00000	690.00000	 	1035.00000	786.00000	 	 	 	 	1209.00000	403.50000	 
