Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12
Tracks 1 to 12
107	999.00000	615.00000	 	700.50000	700.50000	 	1276.50000	529.50000	 	769.50000	477.00000	 	439.50000	264.00000	 	1377.00000	979.50000	 	561.00000	330.00000	 	247.50000	441.00000	 	1165.50000	553.50000	 	 	 	 	 	 	 	 	 	 
108	997.50000	616.50000	 	697.50000	699.00000	 	1275.00000	531.00000	 	769.50000	480.00000	 	439.50000	265.50000	 	1378.50000	978.00000	 	565.50000	331.50000	 	241.50000	441.00000	 	1164.00000	558.00000	 	 	 	 	 	 	 	 	 	 
109	997.50000	618.00000	 	697.50000	702.00000	 	1275.00000	529.50000	 	769.50000	478.50000	 	438.00000	264.00000	 	1381.50000	979.50000	 	570.00000	334.50000	 	241.50000	441.00000	 	1165.50000	558.00000	 	 	 	 	 	 	 	 	 	 
110	996.00000	618.00000	 	699.00000	702.00000	 	1275.00000	532.50000	 	772.50000	478.50000	 	436.50000	262.50000	 	1383.00000	979.50000	 	568.50000	336.00000	 	244.50000	439.50000	 	1165.50000	559.50000	 	 	 	 	 	 	 	 	 	 
111	996.00000	618.00000	 	700.50000	703.50000	 	1275.00000	531.00000	 	772.50000	481.50000	 	436.50000	261.00000	 	1381.50000	979.50000	 	570.00000	336.00000	 	244.50000	438.00000	 	1165.50000	559.50000	 	 	 	 	 	 	 	 	 	 
112	997.50000	615.00000	 	697.50000	702.00000	 	1275.00000	531.00000	 	777.00000	481.50000	 	438.00000	261.00000	 	1383.00000	979.50000	 	565.50000	336.00000	 	244.50000	439.50000	 	1171.50000	559.50000	 	 	 	 	 	 	 	 	 	 
113	997.50000	613.50000	 	697.50000	702.00000	 	1272.00000	531.00000	 	778.50000	480.00000	 	436.50000	261.00000	 	1384.50000	982.50000	 	565.50000	334.50000	 	244.50000	438.00000	 	1170.00000	561.00000	 	 	 	 	 	 	 	 	 	 
114	999.00000	615.00000	 	697.50000	705.00000	 	1272.00000	529.50000	 	777.00000	478.50000	 	439.50000	262.50000	 	1387.50000	982.50000	 	570.00000	337.50000	 	246.00000	438.00000	 	1173.00000	558.00000	 	 	 	 	 	 	 	 	 	 
115	999.00000	616.50000	 	697.50000	703.50000	 	1267.50000	526.50000	 	775.50000	480.00000	 	436.50000	262.50000	 	1389.00000	984.00000	 	572.25000	339.00000	 	238.50000	438.00000	 	1171.50000	553.50000	 	 	 	 	 	 	 	 	 	 
116	997.50000	618.00000	 	700.50000	702.00000	 	1269.00000	529.50000	 	778.50000	480.00000	 	438.00000	262.50000	 	1387.50000	981.00000	 	569.62267	335.50735	 	235.50000	438.00000	 	1171.50000	555.00000	 	 	 	 	 	 	 	 	 	 
117	996.00000	619.50000	 	700.50000	700.50000	 	1267.50000	531.00000	 	778.50000	481.50000	 	435.00000	264.00000	 	1387.50000	984.00000	 	568.50000	340.50000	 	239.95312	438.37717	 	1173.00000	558.00000	 	 	 	 	 	 	 	 	 	 
118	999.00000	618.00000	 	702.00000	705.00000	 	1267.50000	531.00000	 	778.50000	484.50000	 	435.00000	261.00000	 	1387.50000	985.50000	 	568.50000	342.00000	 	235.50000	438.00000	 	1171.50000	553.50000	 	 	 	 	 	 	 	 	 	 
119	1000.50000	618.00000	 	703.50000	702.00000	 	1267.50000	532.50000	 	778.50000	480.00000	 	436.50000	259.50000	 	1389.00000	987.00000	 	570.34532	336.23509	 	240.27111	439.13794	 	1173.00000	553.50000	 	 	 	 	 	 	 	 	 	 
120	999.00000	616.50000	 	705.00000	703.50000	 	1267.50000	532.50000	 	778.50000	480.00000	 	436.50000	259.50000	 	1389.00000	984.00000	 	569.65341	336.26941	 	237.00000	438.00000	 	1174.50000	558.00000	 	 	 	 	 	 	 	 	 	 
121	999.00000	622.50000	 	705.00000	703.50000	 	1269.00000	534.00000	 	778.50000	480.00000	 	436.50000	259.50000	 	1387.50000	987.00000	 	573.00000	339.00000	 	234.00000	436.50000	 	1173.00000	555.00000	 	 	 	 	 	 	 	 	 	 
122	999.00000	622.50000	 	703.50000	702.00000	 	1269.00000	534.00000	 	778.50000	481.50000	 	436.50000	262.50000	 	1386.00000	984.00000	 	571.50000	339.00000	 	240.58553	437.50254	 	1173.00000	558.00000	 	 	 	 	 	 	 	 	 	 
123	999.00000	616.50000	 	703.50000	703.50000	 	1269.00000	537.00000	 	780.00000	483.00000	 	435.00000	267.00000	 	1384.50000	982.50000	 	573.00000	339.00000	 	244.50000	436.50000	 	1171.50000	559.50000	 	 	 	 	 	 	 	 	 	 
124	997.50000	625.50000	 	703.50000	702.00000	 	1267.50000	537.00000	 	780.00000	486.00000	 	435.00000	268.50000	 	1387.50000	981.00000	 	571.50000	337.50000	 	247.50000	441.00000	 	1167.00000	559.50000	 	 	 	 	 	 	 	 	 	 
125	997.50000	627.00000	 	703.50000	702.00000	 	1267.50000	535.50000	 	781.50000	484.50000	 	438.00000	268.50000	 	1384.50000	982.50000	 	571.50000	333.00000	 	247.50000	441.00000	 	1165.50000	558.00000	 	 	 	 	 	 	 	 	 	 
126	997.50000	628.50000	 	705.00000	702.00000	 	1264.50000	534.00000	 	783.00000	486.00000	 	439.50000	267.00000	 	1386.00000	979.50000	 	570.00000	333.00000	 	235.50000	438.00000	 	1167.00000	559.50000	 	 	 	 	 	 	 	 	 	 
127	996.00000	627.00000	 	705.00000	703.50000	 	1263.00000	535.50000	 	780.00000	484.50000	 	438.00000	267.00000	 	1387.50000	979.50000	 	571.50000	331.50000	 	232.50000	438.00000	 	1168.50000	558.00000	 	 	 	 	 	 	 	 	 	 
128	996.00000	628.50000	 	705.00000	702.00000	 	1264.50000	534.00000	 	781.50000	483.00000	 	435.00000	265.50000	 	1386.00000	979.50000	 	571.50000	334.50000	 	237.00000	439.50000	 	1167.00000	559.50000	 	 	 	 	 	 	 	 	 	 
129	994.50000	627.00000	 	703.50000	703.50000	 	1261.50000	535.50000	 	778.50000	483.00000	 	433.50000	265.50000	 	1386.00000	978.00000	 	571.50000	336.00000	 	234.00000	433.50000	 	1168.50000	559.50000	 	 	 	 	 	 	 	 	 	 
130	996.00000	631.50000	 	705.00000	706.50000	 	1263.00000	535.50000	 	780.00000	483.00000	 	432.00000	264.00000	 	1386.00000	978.00000	 	571.50000	336.00000	 	237.00000	436.50000	 	1167.00000	558.00000	 	 	 	 	 	 	 	 	 	 
131	997.50000	636.00000	 	702.00000	700.50000	 	1264.50000	535.50000	 	780.00000	486.00000	 	429.00000	264.00000	 	1387.50000	976.50000	 	574.50000	337.50000	 	239.73066	437.01385	 	1168.50000	558.00000	 	 	 	 	 	 	 	 	 	 
132	1000.50000	631.50000	 	705.00000	706.50000	 	1263.00000	534.00000	 	775.50000	484.50000	 	426.00000	264.00000	 	1387.50000	973.50000	 	576.00000	334.50000	 	241.50000	439.50000	 	1167.00000	556.50000	 	 	 	 	 	 	 	 	 	 
133	 	 	 	702.00000	700.50000	 	1264.50000	532.50000	 	774.00000	481.50000	 	426.00000	264.00000	 	1389.00000	975.00000	 	577.50000	333.00000	 	238.50000	435.00000	 	1167.00000	556.50000	 	 	 	 	 	 	 	 	 	 
134	 	 	 	703.50000	705.00000	 	1263.00000	534.00000	 	774.00000	481.50000	 	427.50000	264.00000	 	1387.50000	973.50000	 	576.00000	334.50000	 	246.00000	441.00000	 	1164.00000	556.50000	 	 	 	 	 	 	 	 	 	 
135	 	 	 	703.50000	705.00000	 	1263.00000	532.50000	 	771.00000	483.00000	 	427.50000	262.50000	 	1389.00000	972.00000	 	573.00000	337.50000	 	246.00000	441.00000	 	1164.00000	553.50000	 	 	 	 	 	 	 	 	 	 
136	997.50000	631.50000	*	703.50000	705.00000	 	1260.00000	534.00000	 	772.50000	483.00000	 	430.50000	262.50000	 	1387.50000	972.00000	 	571.50000	337.50000	 	244.50000	441.00000	 	1165.50000	553.50000	 	 	 	 	 	 	 	 	 	 
137	1000.50000	627.00000	 	703.50000	703.50000	 	1260.00000	532.50000	 	772.50000	483.00000	 	430.50000	262.50000	 	1390.50000	972.00000	 	571.50000	336.00000	 	243.00000	441.00000	 	1164.00000	550.50000	 	 	 	 	 	 	 	 	 	 
138	997.50000	627.00000	 	705.00000	705.00000	 	1258.50000	531.00000	 	774.00000	484.50000	 	430.50000	262.50000	 	1392.00000	973.50000	 	570.00000	337.50000	 	244.50000	441.00000	 	1164.00000	553.50000	 	 	 	 	 	 	 	 	 	 
139	1000.50000	619.50000	 	703.50000	703.50000	 	1257.00000	535.50000	 	775.50000	483.00000	 	429.00000	262.50000	 	1395.00000	976.50000	 	571.50000	339.00000	 	244.50000	441.00000	 	1165.50000	553.50000	 	 	 	 	 	 	 	 	 	 
140	997.50000	628.50000	 	703.50000	702.00000	 	1258.50000	535.50000	 	775.50000	478.50000	 	427.50000	259.50000	 	1395.00000	978.00000	 	571.50000	339.00000	 	241.50000	438.00000	 	1167.00000	553.50000	 	 	 	 	 	 	 	 	 	 
141	996.00000	628.50000	 	703.50000	702.00000	 	1257.00000	535.50000	 	775.50000	481.50000	 	429.00000	262.50000	 	1395.00000	978.00000	 	571.50000	339.00000	 	243.00000	438.00000	 	1168.50000	555.00000	 	 	 	 	 	 	 	 	 	 
142	996.00000	628.50000	 	705.00000	703.50000	 	1258.50000	537.00000	 	775.50000	478.50000	 	424.50000	256.50000	 	1392.00000	978.00000	 	568.50000	336.00000	 	243.00000	439.50000	 	1167.00000	555.00000	 	 	 	 	 	 	 	 	 	 
143	996.00000	628.50000	 	705.00000	702.00000	 	1260.00000	534.00000	 	774.00000	478.50000	 	424.50000	256.50000	 	1390.50000	981.00000	 	567.00000	334.50000	 	246.00000	441.00000	 	1168.50000	553.50000	 	 	 	 	 	 	 	 	 	 
144	994.50000	628.50000	 	709.50000	702.00000	 	1258.50000	535.50000	 	772.50000	480.00000	 	426.00000	253.50000	 	1390.50000	982.50000	 	564.00000	333.00000	 	243.00000	438.00000	 	1167.00000	555.00000	 	 	 	 	 	 	 	 	 	 
145	994.50000	630.00000	 	708.00000	703.50000	 	1255.50000	537.00000	 	771.00000	480.00000	 	429.00000	253.50000	 	1389.00000	982.50000	 	562.50000	334.50000	 	246.00000	441.00000	 	1167.00000	556.50000	 	 	 	 	 	 	 	 	 	 
146	994.50000	630.00000	 	712.50000	700.50000	 	1252.50000	535.50000	 	771.00000	480.00000	 	427.50000	250.50000	 	1389.00000	982.50000	 	564.00000	336.00000	 	246.00000	441.00000	 	1167.00000	555.00000	 	 	 	 	 	 	 	 	 	 
147	991.50000	624.00000	 	711.00000	700.50000	 	1254.00000	537.00000	 	775.50000	480.00000	 	427.50000	250.50000	 	1390.50000	984.00000	 	565.50000	336.00000	 	241.50000	438.00000	 	1165.50000	555.00000	 	 	 	 	 	 	 	 	 	 
148	997.50000	621.00000	 	711.00000	700.50000	 	1257.00000	537.00000	 	774.00000	483.00000	 	430.50000	255.00000	 	1389.00000	985.50000	 	564.00000	334.50000	 	238.50000	441.00000	 	1170.00000	556.50000	 	 	 	 	 	 	 	 	 	 
149	999.00000	619.50000	 	703.50000	703.50000	 	1255.50000	537.00000	 	771.00000	481.50000	 	432.00000	256.50000	 	1392.00000	982.50000	 	562.50000	334.50000	 	244.50000	441.00000	 	1168.50000	556.50000	 	 	 	 	 	 	 	 	 	 
150	994.50000	622.50000	 	703.50000	696.00000	 	1257.00000	534.00000	 	768.00000	483.00000	 	433.50000	256.50000	 	1389.00000	982.50000	 	559.50000	333.00000	 	246.00000	441.00000	 	1167.00000	553.50000	 	 	 	 	 	 	 	 	 	 
151	996.00000	625.50000	 	697.50000	699.00000	 	1257.00000	538.50000	 	768.00000	484.50000	 	436.50000	258.00000	 	1390.50000	984.00000	 	561.00000	333.00000	 	246.00000	441.00000	 	1168.50000	552.00000	 	 	 	 	 	 	 	 	 	 
152	997.50000	619.50000	 	697.50000	700.50000	 	1258.50000	535.50000	 	771.00000	484.50000	 	435.00000	259.50000	 	1387.50000	982.50000	 	561.00000	333.00000	 	244.50000	439.50000	 	1168.50000	550.50000	 	 	 	 	 	 	 	 	 	 
153	996.00000	627.00000	 	699.00000	700.50000	 	1258.50000	534.00000	 	772.50000	483.00000	 	435.00000	258.00000	 	1387.50000	982.50000	 	559.50000	333.00000	 	243.00000	439.50000	 	1168.50000	549.00000	 	 	 	 	 	 	 	 	 	 
154	996.00000	627.00000	 	696.00000	700.50000	 	1258.50000	538.50000	 	774.00000	480.00000	 	435.00000	258.00000	 	1387.50000	982.50000	 	561.00000	330.00000	 	247.50000	444.00000	 	1171.50000	549.00000	 	 	 	 	 	 	 	 	 	 
155	997.50000	628.50000	 	697.50000	699.00000	 	1258.50000	535.50000	 	774.00000	481.50000	 	436.50000	256.50000	 	1387.50000	982.50000	 	564.00000	331.50000	 	246.00000	435.00000	 	1173.00000	552.00000	 	 	 	 	 	 	 	 	 	 
156	1000.50000	627.00000	 	697.50000	699.00000	 	1261.50000	534.00000	 	772.50000	483.00000	 	436.50000	253.50000	 	1386.00000	979.50000	 	562.50000	333.00000	 	246.00000	436.50000	 	1174.50000	555.00000	 	 	 	 	 	 	 	 	 	 
157	1000.50000	628.50000	 	697.50000	699.00000	 	1263.00000	535.50000	 	771.00000	480.00000	 	436.50000	253.50000	 	1386.00000	978.00000	 	564.00000	331.50000	 	246.00000	435.00000	 	1168.50000	550.50000	 	 	 	 	 	 	 	 	 	 
158	1002.00000	625.50000	 	706.50000	705.00000	 	1263.00000	535.50000	 	771.00000	480.00000	 	433.50000	258.00000	 	1386.00000	978.00000	 	565.50000	331.50000	 	246.00000	435.00000	 	1168.50000	550.50000	 	 	 	 	 	 	 	 	 	 
159	1003.50000	625.50000	 	697.50000	699.00000	 	1264.50000	538.50000	 	772.50000	481.50000	 	433.50000	258.00000	 	1389.00000	978.00000	 	562.50000	330.00000	 	246.00000	435.00000	 	1168.50000	553.50000	 	 	 	 	 	 	 	 	 	 
160	1002.00000	625.50000	 	697.50000	699.00000	 	1266.00000	541.50000	 	772.50000	484.50000	 	435.00000	258.00000	 	1389.00000	979.50000	 	567.00000	333.00000	 	246.00000	436.50000	 	1167.00000	555.00000	 	 	 	 	 	 	 	 	 	 
161	1000.50000	616.50000	 	 	 	 	1264.50000	541.50000	 	774.00000	487.50000	 	438.00000	256.50000	 	1390.50000	979.50000	 	567.00000	333.00000	 	246.00000	436.50000	 	1165.50000	553.50000	 	 	 	 	 	 	 	 	 	 
162	1000.50000	610.50000	 	697.50000	699.00000	*	1266.00000	541.50000	 	777.00000	486.00000	 	438.00000	255.00000	 	1392.00000	979.50000	 	565.50000	334.50000	 	244.50000	435.00000	 	1164.00000	553.50000	 	 	 	 	 	 	 	 	 	 
163	999.00000	609.00000	 	703.50000	702.00000	 	1264.50000	541.50000	 	775.50000	492.00000	 	438.00000	253.50000	 	1393.50000	981.00000	 	567.00000	333.00000	 	246.00000	436.50000	 	1168.50000	555.00000	 	 	 	 	 	 	 	 	 	 
164	1000.50000	610.50000	 	697.50000	699.00000	 	1258.50000	544.50000	 	778.50000	492.00000	 	441.00000	253.50000	 	1395.00000	981.00000	 	564.00000	337.50000	 	246.00000	433.50000	 	1168.50000	555.00000	 	 	 	 	 	 	 	 	 	 
165	 	 	 	697.50000	699.00000	 	1258.50000	547.50000	 	777.00000	493.50000	 	444.00000	252.00000	 	1396.50000	981.00000	 	564.00000	337.50000	 	246.00000	435.00000	 	1170.00000	553.50000	 	1014.00000	631.50000	 	 	 	 	 	 	 
166	1000.50000	610.50000	*	697.50000	699.00000	 	1257.00000	550.50000	 	777.00000	493.50000	 	441.00000	252.00000	 	1401.00000	981.00000	 	567.00000	337.50000	 	246.00000	432.00000	 	1168.50000	549.00000	 	 	 	 	 	 	 	 	 	 
167	999.00000	609.00000	 	703.50000	700.50000	 	1255.50000	553.50000	 	777.00000	492.00000	 	442.50000	252.00000	 	1401.00000	984.00000	 	567.00000	339.00000	 	246.00000	433.50000	 	1170.00000	549.00000	 	 	 	 	 	 	 	 	 	 
168	 	 	 	700.50000	697.50000	 	 	 	 	777.00000	492.00000	 	441.00000	253.50000	 	1401.00000	981.00000	 	570.00000	337.50000	 	252.00000	436.50000	 	1168.50000	549.00000	 	1015.50000	636.00000	*	 	 	 	 	 	 
169	999.00000	616.50000	*	702.00000	699.00000	 	 	 	 	775.50000	489.00000	 	442.50000	253.50000	 	1402.50000	979.50000	 	571.50000	336.00000	 	255.00000	438.00000	 	1168.50000	552.00000	 	 	 	 	 	 	 	 	 	 
170	 	 	 	703.50000	702.00000	 	1255.40930	543.90104	*	775.50000	487.50000	 	441.00000	252.00000	 	1402.50000	978.00000	 	570.00000	334.50000	 	253.50000	439.50000	 	1168.50000	546.00000	 	1015.50000	631.50000	*	 	 	 	 	 	 
171	1000.50000	613.50000	*	700.50000	697.50000	 	1252.50000	552.00000	 	777.00000	489.00000	 	439.50000	252.00000	 	1402.50000	979.50000	 	568.50000	333.00000	 	250.50000	445.50000	 	1170.00000	552.00000	 	 	 	 	 	 	 	 	 	 
172	1000.50000	612.00000	 	703.50000	702.00000	 	1254.00000	550.50000	 	780.00000	490.50000	 	438.00000	252.00000	 	1401.00000	979.50000	 	570.00000	334.50000	 	250.50000	444.00000	 	1168.50000	552.00000	 	 	 	 	 	 	 	 	 	 
173	 	 	 	697.50000	699.00000	 	1255.50000	553.50000	 	780.00000	489.00000	 	439.50000	252.00000	 	1399.50000	981.00000	 	570.00000	333.00000	 	250.50000	442.50000	 	1171.50000	549.00000	 	1017.00000	633.00000	*	 	 	 	 	 	 
174	 	 	 	702.00000	700.50000	 	1255.50000	555.00000	 	781.50000	490.50000	 	438.00000	253.50000	 	1399.50000	981.00000	 	567.00000	334.50000	 	252.00000	441.00000	 	1168.50000	547.50000	 	1020.00000	633.00000	 	 	 	 	 	 	 
175	 	 	 	699.00000	699.00000	 	1257.00000	552.00000	 	781.50000	490.50000	 	438.00000	252.00000	 	1402.50000	981.00000	 	565.50000	328.50000	 	250.50000	441.00000	 	1165.50000	549.00000	 	1018.50000	633.00000	 	 	 	 	 	 	 
176	 	 	 	703.50000	702.00000	 	1254.00000	553.50000	 	783.00000	492.00000	 	439.50000	250.50000	 	1399.50000	979.50000	 	565.50000	330.00000	 	252.00000	442.50000	 	1167.00000	549.00000	 	1017.00000	634.50000	 	 	 	 	 	 	 
177	999.00000	610.50000	*	703.50000	702.00000	 	1254.00000	556.50000	 	784.50000	492.00000	 	441.00000	249.00000	 	1399.50000	978.00000	 	567.00000	325.50000	 	252.00000	444.00000	 	1165.50000	549.00000	 	 	 	 	 	 	 	 	 	 
178	 	 	 	697.50000	699.00000	 	1255.50000	556.50000	 	786.00000	490.50000	 	442.50000	247.50000	 	1398.00000	979.50000	 	565.50000	325.50000	 	249.00000	444.00000	 	1168.50000	552.00000	 	1018.50000	636.00000	*	 	 	 	 	 	 
179	 	 	 	697.50000	699.00000	 	1254.00000	556.50000	 	786.00000	490.50000	 	442.50000	249.00000	 	1398.00000	981.00000	 	570.00000	327.00000	 	252.00000	444.00000	 	1165.50000	550.50000	 	1020.00000	637.50000	 	 	 	 	 	 	 
180	 	 	 	699.00000	699.00000	 	1255.50000	555.00000	 	786.00000	487.50000	 	444.00000	250.50000	 	1399.50000	981.00000	 	571.50000	330.00000	 	252.00000	442.50000	 	1168.50000	549.00000	 	1018.50000	637.50000	 	 	 	 	 	 	 
181	 	 	 	699.00000	699.00000	 	1254.00000	558.00000	 	784.50000	490.50000	 	442.50000	250.50000	 	1399.50000	981.00000	 	570.00000	328.50000	 	249.00000	442.50000	 	1167.00000	550.50000	 	1021.50000	637.50000	 	 	 	 	 	 	 
182	 	 	 	702.00000	697.50000	 	1255.50000	559.50000	 	781.50000	490.50000	 	444.00000	250.50000	 	1404.00000	982.50000	 	568.50000	328.50000	 	249.00000	442.50000	 	1165.50000	549.00000	 	1020.00000	636.00000	 	 	 	 	 	 	 
183	 	 	 	700.50000	697.50000	 	1257.00000	555.00000	 	780.00000	493.50000	 	447.00000	247.50000	 	1405.50000	982.50000	 	567.00000	330.00000	 	250.50000	442.50000	 	1164.00000	549.00000	 	 	 	 	 	 	 	 	 	 
184	 	 	 	702.00000	697.50000	 	1255.50000	555.00000	 	780.00000	493.50000	 	447.00000	249.00000	 	1402.50000	984.00000	 	570.00000	331.50000	 	249.00000	442.50000	 	1164.00000	553.50000	 	 	 	 	 	 	 	 	 	 
185	 	 	 	702.00000	697.50000	 	1257.00000	555.00000	 	777.00000	493.50000	 	447.00000	247.50000	 	1402.50000	984.00000	 	571.50000	330.00000	 	252.26220	444.37950	 	1165.50000	553.50000	 	 	 	 	 	 	 	 	 	 
186	 	 	 	702.00000	697.50000	 	1257.00000	555.00000	 	777.00000	493.50000	 	445.50000	247.50000	 	1401.00000	987.00000	 	571.50000	327.00000	 	249.00000	445.50000	 	1164.00000	553.50000	 	1018.50000	631.50000	*	 	 	 	 	 	 
187	 	 	 	 	 	 	1257.00000	555.00000	 	774.00000	492.00000	 	445.50000	249.00000	 	1399.50000	985.50000	 	573.00000	328.50000	 	250.50000	445.50000	 	1165.50000	553.50000	 	1017.00000	631.50000	 	717.00000	726.00000	 	 	 	 
188	 	 	 	 	 	 	1254.00000	556.50000	 	771.00000	493.50000	 	448.50000	250.50000	 	1398.00000	982.50000	 	576.00000	327.00000	 	252.00000	444.00000	 	1168.50000	552.00000	 	1015.50000	633.00000	 	718.50000	724.50000	 	 	 	 
189	 	 	 	702.00000	697.50000	*	1252.50000	556.50000	 	771.00000	492.00000	 	451.50000	249.00000	 	1396.50000	984.00000	 	576.00000	324.00000	 	249.00000	444.00000	 	1170.00000	552.00000	 	 	 	 	 	 	 	 	 	 
190	 	 	 	697.50000	699.00000	 	1254.00000	558.00000	 	768.00000	492.00000	 	451.50000	249.00000	 	1399.50000	981.00000	 	576.00000	324.00000	 	250.50000	447.00000	 	1171.50000	552.00000	 	1014.00000	628.50000	*	 	 	 	 	 	 
191	 	 	 	 	 	 	1251.00000	555.00000	 	768.00000	493.50000	 	454.50000	246.00000	 	1398.00000	979.50000	 	576.00000	322.50000	 	250.50000	447.00000	 	1170.00000	553.50000	 	1017.00000	628.50000	 	723.00000	724.50000	*	 	 	 
192	 	 	 	 	 	 	1249.50000	558.00000	 	765.00000	493.50000	 	456.00000	247.50000	 	1396.50000	981.00000	 	576.00000	319.50000	 	249.00000	444.00000	 	1171.50000	555.00000	 	1014.00000	627.00000	 	720.00000	726.00000	 	 	 	 
193	 	 	 	 	 	 	1248.00000	558.00000	 	765.00000	492.00000	 	456.00000	244.50000	 	1396.50000	981.00000	 	579.00000	316.50000	 	252.21727	444.15514	 	1171.50000	555.00000	 	1017.00000	625.50000	 	721.50000	724.50000	 	 	 	 
194	 	 	 	 	 	 	1249.50000	555.00000	 	768.00000	492.00000	 	456.00000	243.00000	 	1395.00000	981.00000	 	580.50000	316.50000	 	253.21317	443.75475	 	1171.50000	555.00000	 	1018.50000	625.50000	 	721.50000	723.00000	 	 	 	 
195	 	 	 	 	 	 	1249.50000	556.50000	 	771.00000	490.50000	 	456.00000	243.00000	 	1395.00000	982.50000	 	582.00000	315.00000	 	253.50000	444.00000	 	1170.00000	553.50000	 	1017.00000	627.00000	 	723.00000	724.50000	 	 	 	 
196	 	 	 	700.50000	697.50000	 	1251.00000	558.00000	 	771.00000	492.00000	 	453.00000	241.50000	 	1395.00000	982.50000	 	579.00000	315.00000	 	253.86412	444.78264	 	1170.00000	555.00000	 	1018.50000	628.50000	 	 	 	 	 	 	 
197	 	 	 	700.50000	697.50000	 	1248.00000	556.50000	 	774.00000	493.50000	 	453.00000	243.00000	 	1395.00000	982.50000	 	582.00000	313.50000	 	252.00000	444.00000	 	1170.00000	553.50000	 	1017.00000	627.00000	 	 	 	 	 	 	 
198	 	 	 	700.50000	697.50000	 	1246.50000	556.50000	 	777.00000	492.00000	 	451.50000	240.00000	 	1398.00000	982.50000	 	582.00000	313.50000	 	252.00000	442.50000	 	1170.00000	553.50000	 	1018.50000	630.00000	 	 	 	 	 	 	 
199	 	 	 	700.50000	697.50000	 	1246.50000	556.50000	 	774.00000	490.50000	 	451.50000	238.50000	 	1398.00000	981.00000	 	582.00000	316.50000	 	252.00000	444.00000	 	1170.00000	552.00000	 	 	 	 	 	 	 	 	 	 
200	 	 	 	 	 	 	1246.50000	556.50000	 	778.50000	492.00000	 	454.50000	234.00000	 	1396.50000	984.00000	 	580.50000	318.00000	 	252.00000	444.00000	 	1170.00000	552.00000	 	 	 	 	724.50000	726.00000	*	 	 	 
201	 	 	 	 	 	 	1245.00000	555.00000	 	777.00000	492.00000	 	453.00000	232.50000	 	1398.00000	987.00000	 	579.00000	319.50000	 	253.88599	444.80606	 	1170.00000	552.00000	 	1017.00000	633.00000	*	727.50000	727.50000	 	 	 	 
202	 	 	 	 	 	 	1243.50000	558.00000	 	777.00000	490.50000	 	453.00000	232.50000	 	1399.50000	984.00000	 	580.50000	319.50000	 	252.00000	442.50000	 	1170.00000	552.00000	 	1015.50000	631.50000	 	726.00000	727.50000	 	 	 	 
203	 	 	 	 	 	 	1243.50000	556.50000	 	780.00000	486.00000	 	451.50000	232.50000	 	1399.50000	985.50000	 	582.00000	319.50000	 	255.29111	442.58559	 	1171.50000	553.50000	 	 	 	 	726.00000	726.00000	 	 	 	 
204	 	 	 	702.00000	697.50000	*	1242.00000	556.50000	 	783.00000	487.50000	 	450.00000	232.50000	 	1398.00000	984.00000	 	582.00000	319.50000	 	253.50000	444.00000	 	1170.00000	553.50000	 	1015.50000	628.50000	*	 	 	 	 	 	 
205	 	 	 	702.00000	697.50000	 	1240.50000	553.50000	 	786.00000	487.50000	 	451.50000	231.00000	 	1398.00000	985.50000	 	582.00000	321.00000	 	255.00000	442.50000	 	1170.00000	553.50000	 	1018.50000	630.00000	 	 	 	 	 	 	 
206	 	 	 	 	 	 	1240.50000	556.50000	 	784.50000	489.00000	 	451.50000	232.50000	 	1398.00000	988.50000	 	582.00000	324.00000	 	253.50000	444.00000	 	1170.00000	552.00000	 	 	 	 	718.50000	726.00000	*	 	 	 
207	 	 	 	697.50000	700.50000	*	1240.50000	550.50000	 	786.00000	489.00000	 	453.00000	234.00000	 	1398.00000	987.00000	 	583.50000	325.50000	 	252.00000	444.00000	 	1171.50000	555.00000	 	 	 	 	 	 	 	 	 	 
208	 	 	 	 	 	 	1240.50000	553.50000	 	789.00000	489.00000	 	453.00000	235.50000	 	1393.50000	987.00000	 	585.00000	327.00000	 	253.50000	447.00000	 	1171.50000	553.50000	 	 	 	 	714.00000	721.50000	*	 	 	 
209	 	 	 	702.00000	697.50000	*	 	 	 	789.00000	487.50000	 	456.00000	238.50000	 	1393.50000	985.50000	 	588.00000	327.00000	 	256.50000	445.50000	 	1171.50000	556.50000	 	1017.00000	637.50000	*	 	 	 	 	 	 
210	 	 	 	702.00000	697.50000	 	1242.00000	550.50000	*	789.00000	486.00000	 	456.00000	240.00000	 	1392.00000	984.00000	 	588.00000	328.50000	 	253.50000	444.00000	 	1170.00000	553.50000	 	1018.50000	634.50000	 	 	 	 	 	 	 
211	 	 	 	702.00000	697.50000	 	 	 	 	787.50000	484.50000	 	456.00000	238.50000	 	1392.00000	987.00000	 	588.00000	330.00000	 	253.50000	445.50000	 	1170.00000	553.50000	 	1020.00000	634.50000	 	 	 	 	 	 	 
212	 	 	 	700.50000	697.50000	 	1243.50000	552.00000	*	784.50000	486.00000	 	459.00000	237.00000	 	1392.00000	987.00000	 	588.00000	333.00000	 	256.50000	442.50000	 	1171.50000	555.00000	 	 	 	 	 	 	 	1305.00000	745.50000	 
