Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9
Tracks 1 to 9
43	1180.50000	477.00000	 	 	 	 	119.64802	711.51765	 	1213.50000	241.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	1185.00000	469.50000	 	 	 	 	 	 	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	1186.50000	469.50000	 	 	 	 	119.45214	711.94840	*	1206.38022	250.02482	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	1180.50000	477.00000	 	 	 	 	129.00000	714.00000	 	1212.00000	241.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	1183.50000	471.00000	 	 	 	 	129.02554	723.95849	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	1183.50000	471.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	1180.50000	474.00000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	1182.00000	472.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	1182.00000	475.50000	 	 	 	 	 	 	 	1215.00000	237.00000	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
52	1182.00000	475.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
53	1182.00000	475.50000	 	 	 	 	 	 	 	1212.93679	251.26894	*	223.50000	1044.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
54	1182.00000	472.50000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
55	1180.50000	475.50000	 	 	 	 	 	 	 	 	 	 	222.00000	1044.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
56	1183.50000	475.50000	 	 	 	 	 	 	 	 	 	 	222.00000	1044.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
57	1183.50000	475.50000	 	 	 	 	 	 	 	 	 	 	222.00000	1044.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
58	1185.00000	472.50000	 	 	 	 	133.85455	702.51431	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
59	1183.50000	474.00000	 	 	 	 	 	 	 	 	 	 	222.00000	1044.00000	*	 	 	 	 	 	 	 	 	 	 	 	 
60	1188.00000	471.00000	 	 	 	 	 	 	 	1212.00000	241.50000	 	225.00000	1044.00000	 	 	 	 	 	 	 	 	 	 	 	 	 
61	1182.00000	475.50000	 	 	 	 	132.00000	709.50000	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
62	1186.50000	471.00000	 	 	 	 	124.57768	702.73133	 	1206.20714	249.48955	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
