Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
94	1251.00000	345.00000	 	 	 	 	 	 	 	 	 	 
95	1251.00000	343.50000	 	 	 	 	 	 	 	 	 	 
96	1251.00000	340.50000	 	 	 	 	 	 	 	 	 	 
97	1251.00000	343.50000	 	 	 	 	267.00000	451.50000	*	 	 	 
98	1251.00000	343.50000	 	 	 	 	 	 	 	 	 	 
99	1252.50000	340.50000	 	 	 	 	267.00000	451.50000	*	 	 	 
100	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
101	1254.00000	345.00000	 	 	 	 	 	 	 	 	 	 
102	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
103	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
104	1254.00000	345.00000	 	 	 	 	 	 	 	 	 	 
105	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
106	1255.50000	343.50000	 	 	 	 	 	 	 	 	 	 
107	1255.50000	346.50000	 	 	 	 	 	 	 	 	 	 
108	1258.50000	345.00000	 	 	 	 	 	 	 	 	 	 
109	1258.50000	345.00000	 	 	 	 	 	 	 	 	 	 
110	1257.00000	343.50000	 	 	 	 	 	 	 	 	 	 
111	1257.00000	343.50000	 	 	 	 	 	 	 	 	 	 
112	1255.50000	342.00000	 	 	 	 	 	 	 	 	 	 
113	1254.00000	340.50000	 	 	 	 	 	 	 	 	 	 
114	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
115	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
116	1255.50000	342.00000	 	 	 	 	 	 	 	 	 	 
117	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
118	1255.50000	343.50000	 	 	 	 	 	 	 	 	 	 
119	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
120	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
121	1252.50000	346.50000	 	 	 	 	 	 	 	 	 	 
122	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
123	1254.00000	343.50000	 	 	 	 	 	 	 	 	 	 
124	1251.00000	342.00000	 	 	 	 	 	 	 	 	 	 
125	1249.50000	340.50000	 	 	 	 	 	 	 	 	 	 
126	1252.50000	339.00000	 	 	 	 	 	 	 	 	 	 
127	1251.00000	340.50000	 	 	 	 	 	 	 	 	 	 
128	1252.50000	340.50000	 	 	 	 	 	 	 	 	 	 
129	1254.00000	339.00000	 	 	 	 	 	 	 	261.00000	454.50000	 
130	1255.50000	337.50000	 	 	 	 	 	 	 	 	 	 
131	1255.50000	337.50000	 	 	 	 	 	 	 	 	 	 
132	1257.00000	340.50000	 	 	 	 	 	 	 	 	 	 
133	1255.50000	339.00000	 	 	 	 	 	 	 	279.95882	461.04613	*
134	1255.50000	339.00000	 	 	 	 	 	 	 	279.97918	460.88964	 
135	1255.50000	339.00000	 	 	 	 	 	 	 	280.70639	459.88929	 
136	1255.50000	340.50000	 	 	 	 	 	 	 	280.16888	458.99119	 
137	1257.00000	340.50000	 	 	 	 	 	 	 	279.18259	460.14570	 
138	1258.50000	340.50000	 	 	 	 	 	 	 	279.42615	458.04715	 
139	1257.00000	340.50000	 	 	 	 	 	 	 	279.71370	456.18915	 
140	1254.00000	337.50000	 	 	 	 	 	 	 	279.83406	456.77767	 
141	1252.50000	339.00000	 	 	 	 	 	 	 	279.98755	460.64114	 
142	1254.00000	340.50000	 	 	 	 	 	 	 	280.15352	461.39289	 
143	1252.50000	339.00000	 	 	 	 	 	 	 	279.34621	461.70818	 
144	1252.50000	339.00000	 	 	 	 	 	 	 	279.29790	462.40003	 
145	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
146	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
147	1254.00000	342.00000	 	 	 	 	 	 	 	 	 	 
148	1254.00000	340.50000	 	 	 	 	 	 	 	 	 	 
149	1257.00000	342.00000	 	 	 	 	 	 	 	 	 	 
150	1258.50000	340.50000	 	 	 	 	 	 	 	 	 	 
151	1260.00000	342.00000	 	 	 	 	 	 	 	262.50000	456.00000	 
152	1258.50000	343.50000	 	 	 	 	 	 	 	258.00000	451.50000	 
153	1260.00000	343.50000	 	 	 	 	 	 	 	 	 	 
154	1261.50000	342.00000	 	 	 	 	 	 	 	 	 	 
155	1261.50000	342.00000	 	 	 	 	 	 	 	280.40161	463.00061	*
156	1263.00000	340.50000	 	 	 	 	 	 	 	 	 	 
157	1261.50000	343.50000	 	 	 	 	 	 	 	 	 	 
158	1263.00000	343.50000	 	 	 	 	 	 	 	258.00000	453.00000	*
159	1263.00000	343.50000	 	 	 	 	 	 	 	255.00000	451.50000	 
160	1263.00000	342.00000	 	 	 	 	 	 	 	 	 	 
