Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11
Tracks 1 to 11
141	 	 	 	 	 	 	278.74269	1032.94086	 	360.00000	619.50000	 	622.66111	355.38145	 	805.27738	594.39847	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
142	 	 	 	 	 	 	276.73878	1033.09551	 	361.50000	622.50000	 	622.83729	355.27394	 	802.50000	594.00000	 	 	 	 	 	 	 	671.63265	618.47449	*	 	 	 	 	 	 
143	 	 	 	 	 	 	278.33162	1035.00686	 	363.00000	621.00000	 	623.07582	351.96600	 	802.86343	589.89815	 	 	 	 	 	 	 	671.78818	619.12315	 	 	 	 	 	 	 
144	 	 	 	 	 	 	279.00000	1032.00000	 	366.00000	621.00000	 	621.31229	352.87523	 	802.13518	587.64325	 	 	 	 	 	 	 	672.14729	619.54264	 	 	 	 	 	 	 
145	 	 	 	 	 	 	276.00000	1033.50000	 	366.00000	624.00000	 	620.25862	352.09516	 	800.73710	586.50417	 	 	 	 	 	 	 	671.01653	617.53719	 	984.23810	316.55238	*	 	 	 
146	 	 	 	 	 	 	277.50000	1030.50000	 	366.00000	625.50000	 	620.72871	347.10588	 	801.95689	585.85542	 	 	 	 	 	 	 	671.47305	618.57485	 	 	 	 	 	 	 
147	 	 	 	 	 	 	280.50000	1030.50000	 	369.00000	624.00000	 	622.55249	349.22853	 	800.90904	587.46126	 	 	 	 	 	 	 	671.58654	618.53365	 	 	 	 	 	 	 
148	 	 	 	 	 	 	280.50000	1030.50000	 	367.50000	625.50000	 	626.19107	348.51405	 	799.62679	590.14007	 	 	 	 	 	 	 	671.39161	618.10490	 	 	 	 	 	 	 
149	 	 	 	 	 	 	280.50000	1032.00000	 	367.37219	625.38504	 	628.35467	352.58336	 	801.46958	590.95019	 	 	 	 	 	 	 	671.64961	619.05118	 	978.01351	313.85664	*	 	 	 
150	 	 	 	 	 	 	277.50000	1033.50000	 	368.38849	623.77986	 	622.77590	348.89639	 	799.26944	594.10813	 	 	 	 	 	 	 	671.11640	617.98942	 	984.44422	316.05578	 	 	 	 
151	 	 	 	 	 	 	282.00000	1032.00000	 	367.50000	622.50000	 	625.42840	349.95311	 	800.49459	592.02563	 	 	 	 	 	 	 	671.60452	618.67232	 	976.25369	316.26222	 	 	 	 
152	 	 	 	 	 	 	280.50000	1035.00000	 	366.01165	625.02702	 	625.03030	351.44743	 	800.49350	593.15133	 	 	 	 	 	 	 	671.50000	618.63830	 	973.36845	311.58556	 	 	 	 
153	 	 	 	 	 	 	282.00000	1036.50000	 	366.90140	624.85235	 	624.87320	351.65589	 	801.56739	592.05018	 	 	 	 	 	 	 	664.59709	620.02913	 	971.03122	309.06325	 	 	 	 
154	 	 	 	 	 	 	280.50000	1038.00000	 	372.20403	626.26660	 	625.15151	351.79616	 	800.21845	589.84215	 	 	 	 	 	 	 	671.49373	619.33083	 	978.68898	306.18504	 	 	 	 
155	 	 	 	 	 	 	282.00000	1039.50000	 	371.79543	627.38957	 	624.93668	351.24625	 	800.25908	591.49196	 	 	 	 	 	 	 	671.49673	619.30392	 	976.86513	309.65132	 	 	 	 
156	 	 	 	 	 	 	282.00000	1038.00000	 	373.50000	627.00000	 	626.92351	351.42548	 	800.82297	589.98995	 	 	 	 	 	 	 	657.06883	620.83806	 	978.46705	308.69961	 	 	 	 
157	 	 	 	 	 	 	279.91059	1037.35563	 	370.80461	627.45053	 	626.01118	349.35345	 	804.30165	589.89883	 	 	 	 	 	 	 	656.89908	621.11009	 	971.93866	306.84601	 	 	 	 
158	 	 	 	 	 	 	285.76508	1026.44527	 	370.14289	626.66352	 	628.71202	347.54509	 	805.64694	583.06044	 	 	 	 	 	 	 	671.48746	618.46237	 	979.79008	308.13740	 	 	 	 
159	 	 	 	 	 	 	285.12184	1037.52059	 	370.11163	623.79450	 	628.64593	344.93223	 	801.10068	590.50993	 	 	 	 	 	 	 	656.77309	621.27441	 	974.79512	309.58049	 	 	 	 
160	 	 	 	 	 	 	286.50000	1035.00000	 	369.89530	625.87259	 	631.10201	346.66364	 	803.06102	584.84407	 	 	 	 	 	 	 	655.54545	623.20248	 	977.80435	306.57143	 	 	 	 
161	 	 	 	 	 	 	284.81610	1032.17799	 	368.67144	626.94255	 	631.02472	349.17176	 	805.83449	580.62835	 	 	 	 	 	 	 	656.17580	621.97032	 	977.48000	307.44889	 	 	 	 
162	 	 	 	 	 	 	284.17348	1032.78034	 	367.68375	627.21954	 	629.94199	348.30879	 	805.21707	584.72866	 	 	 	 	 	 	 	662.42979	622.30223	 	974.64455	309.94313	 	 	 	 
163	 	 	 	 	 	 	283.35276	1033.53772	 	368.89199	629.65779	 	630.88560	347.08090	 	803.95355	582.91539	 	 	 	 	 	 	 	656.04147	622.73272	 	 	 	 	 	 	 
164	 	 	 	 	 	 	282.90283	1033.45515	 	370.48069	630.93518	 	631.51716	348.86448	 	805.79746	584.19768	 	 	 	 	 	 	 	657.07536	624.35563	 	976.30645	306.09677	*	 	 	 
165	 	 	 	 	 	 	280.49576	1033.34697	 	370.19100	629.16348	 	636.85984	350.15499	 	805.67046	589.55550	 	 	 	 	 	 	 	656.97224	624.38937	 	977.10502	305.91781	 	 	 	 
166	 	 	 	 	 	 	282.22471	1030.39212	 	370.20371	629.78919	 	635.30707	347.29597	 	805.78032	588.07938	 	 	 	 	 	 	 	656.92886	623.74449	 	 	 	 	 	 	 
167	 	 	 	 	 	 	283.77475	1030.53018	 	371.87537	628.57170	 	636.20600	348.22422	 	809.07769	583.61940	 	 	 	 	 	 	 	660.56163	622.31994	 	 	 	 	 	 	 
168	 	 	 	 	 	 	285.05543	1034.53178	 	375.24178	627.36396	 	636.63801	346.81929	 	808.42286	585.70275	 	 	 	 	 	 	 	655.83252	622.91320	 	 	 	 	 	 	 
169	 	 	 	 	 	 	280.08025	1034.57255	 	374.50387	626.05654	 	638.10252	347.84556	 	808.99002	587.39112	 	 	 	 	 	 	 	662.41379	622.06308	 	 	 	 	 	 	 
170	 	 	 	 	 	 	280.69024	1033.89391	 	370.17079	629.19141	 	638.02484	347.85554	 	810.01210	589.89672	 	 	 	 	 	 	 	662.12016	622.56137	 	 	 	 	 	 	 
171	 	 	 	 	 	 	285.03803	1032.54836	 	370.97064	628.87230	 	637.10135	345.36038	 	813.73576	588.80735	 	 	 	 	 	 	 	657.05208	623.70660	 	983.22867	310.19454	*	 	 	 
172	 	 	 	 	 	 	285.35094	1032.28684	 	368.27553	629.93801	 	638.93763	347.63381	 	813.42889	587.87546	 	 	 	 	 	 	 	656.31662	622.32092	 	 	 	 	 	 	 
173	 	 	 	 	 	 	283.04609	1032.82758	 	365.65218	631.58082	 	637.54182	351.05505	 	815.45889	582.90938	 	 	 	 	 	 	 	656.24474	621.77247	 	 	 	 	 	 	 
174	 	 	 	 	 	 	285.00000	1033.50000	 	364.53230	631.56671	 	635.51458	349.78587	 	813.89288	586.40871	 	 	 	 	 	 	 	656.37500	622.21474	 	 	 	 	 	 	 
175	 	 	 	 	 	 	282.24505	1032.80000	 	364.75036	632.87261	 	632.54604	345.02551	 	812.57378	584.48876	 	 	 	 	 	 	 	662.65165	622.46647	 	 	 	 	 	 	 
176	 	 	 	 	 	 	283.50000	1029.00000	 	362.52269	632.16413	 	629.75359	345.54707	 	811.89908	582.61597	 	 	 	 	 	 	 	662.29082	622.65084	 	 	 	 	 	 	 
177	 	 	 	 	 	 	282.00000	1027.50000	 	364.96765	634.75556	 	628.54508	347.72308	 	812.20859	579.88222	 	 	 	 	 	 	 	662.31469	621.78943	 	 	 	 	 	 	 
178	 	 	 	 	 	 	282.00000	1027.50000	 	366.31227	634.85813	 	632.17658	349.09962	 	809.57176	578.35477	 	 	 	 	 	 	 	663.61612	620.76777	 	 	 	 	 	 	 
179	 	 	 	 	 	 	279.00000	1026.00000	 	366.40169	634.93220	 	636.49484	348.00929	 	813.04017	579.38828	 	 	 	 	 	 	 	670.91413	618.92844	 	 	 	 	 	 	 
180	 	 	 	 	 	 	279.00000	1027.50000	 	366.39107	633.93780	 	636.70714	347.54509	 	815.07011	580.79763	 	 	 	 	 	 	 	663.53114	621.15018	 	 	 	 	 	 	 
181	 	 	 	 	 	 	278.49406	1029.56612	 	364.64418	633.15094	 	633.77834	346.07763	 	814.11541	583.58177	 	 	 	 	 	 	 	662.72211	622.21341	 	 	 	 	 	 	 
182	 	 	 	 	 	 	282.00000	1026.00000	 	361.81550	635.65048	 	635.37282	348.98023	 	812.78976	583.41253	 	 	 	 	 	 	 	663.09883	621.58304	 	 	 	 	 	 	 
183	 	 	 	 	 	 	283.96480	1028.93629	 	361.60475	637.14559	 	631.74895	349.42685	 	811.51059	584.83349	 	 	 	 	 	 	 	662.52038	622.56205	 	 	 	 	 	 	 
184	 	 	 	 	 	 	283.50000	1026.00000	 	360.12142	637.67639	 	630.48688	349.71473	 	811.75478	582.95948	 	 	 	 	 	 	 	662.39533	623.05580	 	 	 	 	 	 	 
185	 	 	 	 	 	 	282.00000	1023.00000	 	362.38673	635.92563	 	632.95356	350.37630	 	810.70567	579.22049	 	 	 	 	 	 	 	660.97625	625.26540	 	 	 	 	 	 	 
186	 	 	 	 	 	 	280.50000	1020.00000	 	361.45601	634.97652	 	632.41443	347.37246	 	805.41072	582.64814	 	 	 	 	 	 	 	660.18969	625.11355	 	 	 	 	 	 	 
187	 	 	 	 	 	 	280.50000	1018.50000	 	359.08613	636.25212	 	635.32887	349.89735	 	806.55379	583.60125	 	 	 	 	 	 	 	659.82637	624.77883	 	980.40478	304.69163	 	 	 	 
188	 	 	 	 	 	 	282.00000	1015.50000	 	358.05734	638.73369	 	634.47531	349.30385	 	802.68414	581.89337	 	 	 	 	 	 	 	662.13385	622.84376	 	975.89564	304.40423	 	 	 	 
189	 	 	 	 	 	 	286.50000	1017.00000	 	356.69845	641.66357	 	635.22731	350.44291	 	803.61459	580.37954	 	 	 	 	 	 	 	660.00696	625.04042	 	978.36593	303.74622	 	 	 	 
190	 	 	 	 	 	 	286.50000	1017.00000	 	352.99335	639.92965	 	628.99679	348.32559	 	806.20873	577.56081	 	 	 	 	 	 	 	661.46671	624.81804	 	978.32431	304.31023	 	 	 	 
191	 	 	 	 	 	 	286.50000	1015.50000	 	352.61160	640.25160	 	628.61723	346.55595	 	804.93615	574.41026	 	 	 	 	 	 	 	662.73148	624.10625	 	978.49052	305.52069	 	 	 	 
192	 	 	 	 	 	 	288.00000	1012.50000	 	352.50000	642.00000	 	625.18797	344.30421	 	804.56886	576.43314	 	 	 	 	 	 	 	661.24647	623.25021	 	982.29790	304.61455	 	 	 	 
193	 	 	 	 	 	 	288.00000	1014.00000	 	357.00000	643.50000	 	630.76683	341.08611	 	806.29083	576.53468	 	 	 	 	 	 	 	661.63354	622.55250	 	984.61711	302.50265	 	 	 	 
194	 	 	 	 	 	 	289.50000	1015.50000	 	354.33316	647.23556	 	628.80407	340.21706	 	807.13170	576.39984	 	 	 	 	 	 	 	661.67949	622.92521	 	986.20506	301.02596	 	 	 	 
195	 	 	 	 	 	 	294.00000	1018.50000	 	357.00000	646.50000	 	632.83227	340.99727	 	809.89077	576.96836	 	 	 	 	 	 	 	656.80518	622.85327	 	983.20514	301.08890	 	 	 	 
196	 	 	 	 	 	 	293.00093	1021.29843	 	356.48184	645.12381	 	633.24236	341.32406	 	808.88640	576.97295	 	 	 	 	 	 	 	661.20230	624.42253	 	981.57942	300.30105	 	 	 	 
197	 	 	 	 	 	 	294.01565	1020.65620	 	358.31755	647.68348	 	632.33517	341.80707	 	806.79918	579.71082	 	 	 	 	 	 	 	660.75429	624.85396	 	981.86869	301.94510	 	 	 	 
198	 	 	 	 	 	 	287.04921	1018.27518	 	358.50000	648.00000	 	632.46332	344.37376	 	810.97346	579.02784	 	 	 	 	 	 	 	657.91594	623.68596	 	982.81653	296.91986	 	 	 	 
199	 	 	 	 	 	 	286.50000	1018.50000	 	357.00000	649.50000	 	631.16508	345.96511	 	809.48568	575.42932	 	 	 	 	 	 	 	658.64645	625.10626	 	982.87347	298.98670	 	 	 	 
200	 	 	 	 	 	 	289.50000	1023.00000	 	357.00000	648.00000	 	634.62128	345.04896	 	810.73170	575.30354	 	 	 	 	 	 	 	659.57137	625.05213	 	984.49407	301.53728	 	 	 	 
201	 	 	 	 	 	 	289.88415	1026.18936	 	355.50000	648.00000	 	634.71854	345.75295	 	812.54955	574.65879	 	 	 	 	 	 	 	660.70257	622.82656	 	984.30433	304.56918	 	 	 	 
202	 	 	 	 	 	 	287.67307	1026.21490	 	356.58372	645.19184	 	635.23079	345.21932	 	812.07672	571.71141	 	 	 	 	 	 	 	655.89160	623.49734	 	982.68457	305.01731	 	 	 	 
203	 	 	 	 	 	 	289.74490	1025.33863	 	355.50000	642.00000	 	638.55666	343.31682	 	813.99604	570.02410	 	 	 	 	 	 	 	655.70963	623.15839	 	983.52915	304.15622	 	616.53947	343.75000	 
204	 	 	 	 	 	 	290.28497	1024.11469	 	357.00000	642.00000	 	637.40695	343.84340	 	816.06026	567.76013	 	 	 	 	 	 	 	655.53846	623.19028	 	983.83860	304.18891	 	 	 	 
205	 	 	 	 	 	 	286.97797	1023.88074	 	354.00000	642.00000	 	636.90458	347.24604	 	816.90352	570.93234	 	 	 	 	 	 	 	655.21678	623.27273	 	983.91458	303.45797	 	 	 	 
206	 	 	 	 	 	 	285.00000	1023.00000	 	352.50000	642.00000	 	637.05550	348.23604	 	820.21096	569.75000	 	 	 	 	 	 	 	655.02979	623.81277	 	986.24770	303.93370	 	 	 	 
207	 	 	 	 	 	 	282.00000	1024.50000	 	354.00000	640.50000	 	636.51549	344.70605	 	825.00473	567.51834	 	 	 	 	 	 	 	 	 	 	988.83537	301.84175	 	 	 	 
208	 	 	 	 	 	 	283.50000	1021.50000	 	354.00000	639.00000	 	635.47573	344.32423	 	823.19338	565.86925	 	 	 	 	 	 	 	655.47774	623.04748	*	988.26663	302.79904	 	 	 	 
209	 	 	 	 	 	 	285.00000	1021.50000	 	358.50000	639.00000	 	634.97863	344.61874	 	823.12072	570.73942	 	 	 	 	 	 	 	655.04675	623.88831	 	989.94504	301.26023	 	 	 	 
210	 	 	 	 	 	 	280.50000	1023.00000	 	354.19160	639.70428	 	636.33943	343.07066	 	821.14288	572.23252	 	 	 	 	 	 	 	654.14035	624.67836	 	993.08666	302.84552	 	 	 	 
211	 	 	 	 	 	 	279.00000	1023.00000	 	351.65813	639.88687	 	637.27443	342.68071	 	822.68011	573.08379	 	 	 	 	 	 	 	655.24561	623.21754	 	994.56424	301.99850	 	 	 	 
212	 	 	 	 	 	 	282.00000	1026.00000	 	354.88650	641.77383	 	639.48538	344.30506	 	821.47780	570.95706	 	 	 	 	 	 	 	654.90775	623.69373	 	998.05716	302.30854	 	617.53670	342.60550	*
213	 	 	 	 	 	 	285.85206	1027.51149	 	355.46330	640.52624	 	639.16104	344.38782	 	816.00000	574.50000	 	 	 	 	 	 	 	654.10119	624.72619	 	997.80012	297.09530	 	616.58261	343.66087	 
214	 	 	 	 	 	 	288.44543	1027.09887	 	353.36684	642.84374	 	640.66114	345.65102	 	814.61360	576.45091	 	 	 	 	 	 	 	 	 	 	998.00975	296.77735	 	617.00262	342.91623	 
215	 	 	 	 	 	 	286.09474	1032.77318	 	352.53242	645.32396	 	635.65865	337.67744	 	816.20355	575.45323	 	 	 	 	 	 	 	654.26923	624.64103	*	998.47469	296.78374	 	 	 	 
216	 	 	 	 	 	 	287.19244	1035.40650	 	354.07508	643.73776	 	637.41429	344.78818	 	813.43260	571.22347	 	 	 	 	 	 	 	 	 	 	997.89409	292.24587	 	 	 	 
217	 	 	 	 	 	 	286.49385	1036.92190	 	356.28328	643.13517	 	638.54964	345.65312	 	815.46213	569.29207	 	 	 	 	 	 	 	654.28105	624.64052	*	995.81618	295.16957	 	 	 	 
218	 	 	 	 	 	 	281.44772	1038.74847	 	353.27460	640.87624	 	639.55713	347.32436	 	812.95857	567.86204	 	 	 	 	 	 	 	654.06383	624.52660	 	993.56268	293.52823	 	617.28796	343.15707	*
219	 	 	 	 	 	 	282.87277	1040.24932	 	349.76217	639.25481	 	639.10797	347.25156	 	813.74411	565.42354	 	 	 	 	 	 	 	 	 	 	991.74943	292.08645	 	617.23276	343.91379	 
220	 	 	 	 	 	 	283.94711	1040.41419	 	352.36950	641.24464	 	639.34492	347.81693	 	812.12847	564.69110	 	 	 	 	 	 	 	654.64095	623.84866	*	990.68712	291.63057	 	616.77536	342.50242	 
221	 	 	 	 	 	 	284.55623	1041.80714	 	355.50000	643.50000	 	640.66264	345.44756	 	810.75576	560.56978	 	 	 	 	 	 	 	654.06993	624.95105	 	985.42801	293.41420	 	617.53943	342.83281	 
222	 	 	 	 	 	 	286.13065	1042.97420	 	358.50000	643.50000	 	638.51882	345.71569	 	809.23769	561.08510	 	 	 	 	 	 	 	 	 	 	987.13907	291.96909	 	 	 	 
223	 	 	 	 	 	 	288.11941	1039.69710	 	361.50000	643.50000	 	639.61226	342.84396	 	810.28943	560.35132	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
224	 	 	 	 	 	 	291.04447	1039.98371	 	360.00000	643.50000	 	639.83655	342.01121	 	809.87820	555.94568	 	 	 	 	 	 	 	 	 	 	 	 	 	617.21450	343.76737	*
225	 	 	 	 	 	 	289.13568	1041.67013	 	364.50000	643.50000	 	637.48880	340.84901	 	809.33129	558.74843	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
226	 	 	 	 	 	 	286.72099	1043.68799	 	363.00000	645.00000	 	638.25824	341.66971	 	808.59498	558.35161	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
227	 	 	 	 	 	 	288.19637	1044.24309	 	360.00000	646.50000	 	640.05234	342.67335	 	808.65698	558.55866	 	 	 	 	 	 	 	 	 	 	 	 	 	616.91545	343.69388	*
228	 	 	 	 	 	 	286.56060	1041.11799	 	361.50000	642.00000	 	641.22082	342.00611	 	808.39195	554.80843	 	 	 	 	 	 	 	 	 	 	 	 	 	617.75550	343.35208	 
229	 	 	 	 	 	 	287.46638	1043.06369	 	361.50000	643.50000	 	640.03435	342.50958	 	806.26715	557.00827	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
230	 	 	 	 	 	 	288.38787	1045.30495	 	363.00000	643.50000	 	640.61741	341.91783	 	804.53847	554.50875	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
231	 	 	 	 	 	 	286.34091	1046.58382	 	364.50000	642.00000	 	640.27771	339.98599	 	800.80442	551.20038	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
232	 	 	 	 	 	 	284.70531	1051.60324	 	366.00000	642.00000	 	640.57512	340.16440	 	799.48693	553.03692	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
233	 	 	 	 	 	 	285.61679	1049.16859	 	366.00000	640.50000	 	649.45221	341.93557	 	804.32536	550.98899	 	 	 	 	 	 	 	 	 	 	 	 	 	624.91146	338.94497	*
234	 	 	 	 	 	 	282.90086	1046.64395	 	364.50000	636.00000	 	652.93877	341.70148	 	807.20660	548.84692	 	 	 	 	 	 	 	 	 	 	 	 	 	626.55328	338.01189	 
235	 	 	 	 	 	 	283.88928	1050.35629	 	364.50000	634.50000	 	655.76974	341.74179	 	807.38091	551.92559	 	 	 	 	 	 	 	 	 	 	 	 	 	628.23246	337.68849	 
236	 	 	 	 	 	 	283.46788	1047.90916	 	364.50000	631.50000	 	655.50972	340.67315	 	805.95485	549.72049	 	 	 	 	 	 	 	 	 	 	 	 	 	628.20265	337.68599	 
237	 	 	 	 	 	 	283.30335	1046.07908	 	367.50000	631.50000	 	661.67630	336.91962	 	805.35360	546.86629	 	 	 	 	 	 	 	 	 	 	 	 	 	629.74190	338.20617	 
238	 	 	 	 	 	 	284.08598	1043.37720	 	369.00000	633.00000	 	662.31531	338.53689	 	801.66115	547.52070	 	 	 	 	 	 	 	 	 	 	 	 	 	630.09384	337.65198	 
239	 	 	 	 	 	 	284.17772	1041.02402	 	372.00000	633.00000	 	661.44508	338.81129	 	803.63795	548.46647	 	 	 	 	 	 	 	 	 	 	 	 	 	630.17561	338.02476	 
240	 	 	 	 	 	 	284.66586	1042.11151	 	372.00000	633.00000	 	660.66585	339.35224	 	803.43601	544.16018	 	 	 	 	 	 	 	 	 	 	 	 	 	629.31167	338.05521	 
241	 	 	 	 	 	 	288.94843	1040.70684	 	373.50000	631.50000	 	659.32931	340.91195	 	803.78704	544.44683	 	 	 	 	 	 	 	 	 	 	 	 	 	629.42014	337.69125	 

Track 	Length	Distance traveled	Nr of Frames
1	132.51784	19.38527	25
2	342.93120	15.44569	135
3	762.02583	14.41690	241
4	617.74112	19.48741	241
5	604.07290	24.14271	240
6	667.02031	63.83058	240
7	90.37222	11.38945	14
8	28.53673	8.33051	27
9	230.00503	25.08256	97
10	181.06010	25.28002	55
11	25.38791	14.23447	20
