Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
52	688.43320	472.88675	 	586.50000	156.00000	 	156.00000	840.00000	 	 	 	 	 	 	 	 	 	 
53	687.71904	474.24634	 	585.00000	156.00000	 	156.00000	841.50000	 	713.37013	600.63339	*	 	 	 	 	 	 
54	687.62838	473.61415	 	586.50000	157.50000	 	154.50000	841.50000	 	 	 	 	 	 	 	 	 	 
55	685.64207	475.49443	 	586.50000	157.50000	 	156.00000	841.50000	 	 	 	 	 	 	 	 	 	 
56	687.63968	479.41600	 	585.00000	156.00000	 	154.50000	841.50000	 	714.01581	602.88185	*	 	 	 	 	 	 
57	686.20891	483.60565	 	585.00000	156.00000	 	153.00000	843.00000	 	714.13068	602.80419	 	 	 	 	 	 	 
58	686.29064	476.98584	 	583.50000	154.50000	 	154.50000	840.00000	 	714.45262	603.84766	 	 	 	 	 	 	 
59	684.02831	477.45375	 	583.50000	154.50000	 	154.50000	838.50000	 	715.31709	604.50307	 	 	 	 	 	 	 
60	682.83832	475.73171	 	583.50000	156.00000	 	153.00000	840.00000	 	715.16203	604.72032	 	 	 	 	 	 	 
61	682.37751	470.67162	 	583.50000	153.00000	 	154.50000	840.00000	 	721.50000	598.50000	 	 	 	 	 	 	 
62	683.23897	478.79136	 	583.50000	154.50000	 	153.00000	840.00000	 	715.11718	604.96163	 	 	 	 	 	 	 
63	682.00517	483.44398	 	585.00000	154.50000	 	154.50000	840.00000	 	715.65234	605.77205	 	 	 	 	 	 	 
64	676.54395	483.29580	 	585.00000	154.50000	 	151.50000	838.50000	 	715.60951	605.56620	 	 	 	 	 	 	 
65	679.52211	479.39556	 	585.00000	153.00000	 	151.50000	838.50000	 	715.17342	605.30735	 	 	 	 	 	 	 
66	688.22022	475.03858	 	585.00000	151.50000	 	151.50000	838.50000	 	715.80620	605.56473	 	 	 	 	 	 	 
67	689.09449	472.08869	 	585.00000	151.50000	 	151.50000	837.00000	 	717.03274	606.35576	 	 	 	 	 	 	 
68	685.91565	469.17745	 	582.00000	150.00000	 	153.00000	838.50000	 	715.33704	605.02149	 	 	 	 	 	 	 
69	686.75645	469.16235	 	583.50000	148.50000	 	153.00000	838.50000	 	715.54172	605.33290	 	 	 	 	 	 	 
70	685.01548	471.30954	 	583.50000	150.00000	 	153.00000	838.50000	 	715.61738	606.05022	 	 	 	 	 	 	 
71	683.46209	471.39013	 	585.00000	151.50000	 	154.50000	840.00000	 	716.00392	606.97481	 	 	 	 	 	 	 
72	683.59421	469.93232	 	586.50000	151.50000	 	154.50000	838.50000	 	720.72407	608.25331	 	 	 	 	 	 	 
73	683.88907	473.39078	 	585.00000	151.50000	 	154.50000	840.00000	 	 	 	 	726.00000	594.00000	 	 	 	 
74	683.62042	476.47745	 	585.00000	151.50000	 	156.00000	843.00000	 	720.57907	608.25384	*	 	 	 	 	 	 
75	682.57923	472.76221	 	585.00000	148.50000	 	156.00000	841.50000	 	722.71978	608.21105	 	 	 	 	 	 	 
76	682.33937	480.07941	 	586.50000	151.50000	 	156.00000	841.50000	 	 	 	 	724.69928	590.81309	*	 	 	 
77	682.43577	480.36940	 	586.50000	151.50000	 	156.00000	844.50000	 	 	 	 	723.00000	594.00000	 	 	 	 
78	683.55387	479.90893	 	586.50000	153.00000	 	154.50000	844.50000	 	727.60155	607.72944	*	 	 	 	 	 	 
79	680.48217	485.00386	 	586.50000	154.50000	 	154.50000	846.00000	 	 	 	 	722.90028	591.15110	*	 	 	 
80	681.33454	485.56610	 	586.50000	153.00000	 	156.00000	844.50000	 	 	 	 	723.38052	591.49291	 	 	 	 
81	680.27252	486.02964	 	586.50000	154.50000	 	154.50000	843.00000	 	 	 	 	724.50000	594.00000	 	 	 	 
82	680.91188	485.28509	 	586.50000	154.50000	 	153.00000	846.00000	 	 	 	 	724.44888	591.69358	 	 	 	 
83	680.45468	484.52481	 	586.50000	153.00000	 	153.00000	844.50000	 	 	 	 	726.00000	594.00000	 	 	 	 
84	680.18741	484.15072	 	588.00000	153.00000	 	151.50000	843.00000	 	 	 	 	725.87785	591.94485	 	 	 	 
85	678.63124	483.16431	 	586.50000	153.00000	 	153.00000	843.00000	 	 	 	 	724.85969	592.85969	 	 	 	 
86	681.46989	479.00935	 	588.00000	153.00000	 	151.50000	841.50000	 	 	 	 	724.39779	591.62143	 	 	 	 
87	677.78653	482.66184	 	588.00000	154.50000	 	151.50000	843.00000	 	 	 	 	722.90775	593.29866	 	 	 	 
88	677.08661	482.24665	 	588.00000	154.50000	 	151.50000	844.50000	 	 	 	 	723.64722	593.67623	 	 	 	 
89	677.50987	480.98946	 	588.00000	154.50000	 	151.50000	843.00000	 	 	 	 	726.00000	595.50000	 	 	 	 
90	677.46233	481.57706	 	588.00000	154.50000	 	151.50000	844.50000	 	 	 	 	724.45451	593.91840	 	 	 	 
91	677.43015	481.01716	 	586.50000	156.00000	 	153.00000	846.00000	 	 	 	 	724.57698	593.89286	 	 	 	 
92	678.33778	478.84336	 	586.50000	154.50000	 	154.50000	844.50000	 	 	 	 	723.10615	594.02011	 	 	 	 
93	676.23545	480.69015	 	586.50000	156.00000	 	154.50000	844.50000	 	 	 	 	 	 	 	 	 	 
94	678.43484	475.77326	 	585.00000	156.00000	 	154.50000	844.50000	 	 	 	 	 	 	 	 	 	 
95	678.82980	481.39555	 	585.00000	157.50000	 	156.00000	846.00000	 	 	 	 	721.96406	600.49310	*	 	 	 
96	681.27105	472.80484	 	585.00000	154.50000	 	157.50000	844.50000	 	 	 	 	726.00000	597.00000	 	 	 	 
97	682.30969	469.83808	 	583.50000	153.00000	 	157.50000	841.50000	 	 	 	 	723.74145	593.68707	 	 	 	 
98	681.92574	479.69540	 	583.50000	156.00000	 	159.00000	846.00000	 	 	 	 	721.58195	599.41412	 	 	 	 
99	677.10258	481.69680	 	582.00000	156.00000	 	157.50000	847.50000	 	 	 	 	721.05496	600.73872	 	 	 	 
100	680.02425	470.62106	 	582.00000	150.00000	 	157.50000	844.50000	 	 	 	 	726.00000	594.00000	 	 	 	 
101	678.95255	471.87778	 	582.00000	156.00000	 	157.50000	847.50000	 	 	 	 	726.00000	597.00000	 	 	 	 
102	681.73870	476.75307	 	583.50000	157.50000	 	157.50000	850.50000	 	 	 	 	724.50000	600.00000	 	 	 	 
103	681.13109	469.20700	 	583.50000	153.00000	 	157.50000	847.50000	 	 	 	 	726.00000	595.50000	 	 	 	 
104	680.58600	470.05466	 	583.50000	154.50000	 	156.00000	849.00000	 	 	 	 	726.00000	597.00000	 	 	 	 
105	678.77927	475.73856	 	583.50000	156.00000	 	156.00000	850.50000	 	 	 	 	722.33288	599.70180	 	 	 	 
106	682.57514	474.57061	 	585.00000	154.50000	 	154.50000	847.50000	 	 	 	 	723.11095	595.26331	 	 	 	 
107	682.31047	473.79026	 	585.00000	154.50000	 	151.50000	847.50000	 	 	 	 	722.97011	593.63759	 	 	 	 
108	681.99778	481.67387	 	583.50000	156.00000	 	151.50000	847.50000	 	 	 	 	722.99333	595.30267	 	 	 	 
109	685.78593	481.67271	 	582.00000	153.00000	 	151.50000	847.50000	 	 	 	 	726.00000	595.50000	 	 	 	 
110	684.84106	482.44754	 	582.00000	151.50000	 	151.50000	844.50000	 	 	 	 	727.65155	593.25842	 	 	 	 
111	681.84750	483.14030	 	582.00000	154.50000	 	151.50000	846.00000	 	 	 	 	726.00000	597.00000	 	 	 	 
112	682.69356	481.51854	 	580.50000	154.50000	 	151.50000	846.00000	 	 	 	 	726.00000	598.50000	 	 	 	 
113	684.09145	478.36505	 	582.00000	153.00000	 	151.50000	844.50000	 	 	 	 	727.50000	597.00000	 	 	 	 
114	682.32272	479.51917	 	582.00000	153.00000	 	154.50000	846.00000	 	 	 	 	727.50000	598.50000	 	 	 	 
115	682.55999	481.23830	 	582.00000	153.00000	 	154.50000	846.00000	 	 	 	 	726.00000	600.00000	 	 	 	 
116	682.55309	480.51301	 	582.00000	151.50000	 	153.00000	843.00000	 	 	 	 	726.00000	597.00000	 	 	 	 
117	681.94702	478.35068	 	582.00000	150.00000	 	153.00000	841.50000	 	 	 	 	727.58079	593.56276	 	 	 	 
118	683.28660	477.40817	 	580.50000	150.00000	 	153.00000	843.00000	 	 	 	 	726.00000	597.00000	 	 	 	 
119	684.90642	478.23436	 	580.50000	148.50000	 	153.00000	841.50000	 	 	 	 	726.00000	595.50000	 	 	 	 
120	686.06305	477.12493	 	580.50000	148.50000	 	153.00000	841.50000	 	 	 	 	724.50000	597.00000	 	 	 	 
121	684.73732	481.67697	 	579.00000	147.00000	 	154.50000	843.00000	 	 	 	 	 	 	 	 	 	 
122	683.88760	479.21489	 	580.50000	145.50000	 	154.50000	843.00000	 	 	 	 	724.50000	597.00000	*	 	 	 
123	676.67048	479.46189	 	580.50000	145.50000	 	153.00000	843.00000	 	 	 	 	721.65802	594.48379	 	 	 	 
124	676.01328	484.37795	 	580.50000	147.00000	 	153.00000	844.50000	 	 	 	 	724.50000	597.00000	 	 	 	 
125	678.88145	477.39979	 	580.50000	145.50000	 	153.00000	843.00000	 	 	 	 	722.07462	592.08608	 	 	 	 
126	678.85598	472.84356	 	580.50000	145.50000	 	154.50000	843.00000	 	 	 	 	722.38920	593.68248	 	 	 	 
127	 	 	 	580.50000	145.50000	 	156.00000	844.50000	 	 	 	 	721.52976	594.92206	 	 	 	 
128	679.68572	477.75437	*	582.00000	147.00000	 	157.50000	844.50000	 	 	 	 	724.50000	597.00000	 	 	 	 
129	 	 	 	582.00000	145.50000	 	156.00000	843.00000	 	 	 	 	720.95885	594.39346	 	 	 	 
130	 	 	 	582.00000	147.00000	 	156.00000	843.00000	 	 	 	 	720.31358	594.56376	 	 	 	 
131	687.86027	475.39162	*	583.50000	147.00000	 	156.00000	843.00000	 	 	 	 	719.39812	594.37574	 	 	 	 
132	687.40485	472.60593	 	583.50000	145.50000	 	154.50000	843.00000	 	 	 	 	718.64788	594.47614	 	 	 	 
133	 	 	 	582.00000	145.50000	 	154.50000	841.50000	 	 	 	 	718.21318	594.45856	 	 	 	 
