Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
1	552.0000	612.0000	0	771.7722	465.6425	0	630.7862	103.1839	0
2	552.0000	612.0000	0	771.4506	466.5188	0	633.0514	105.2418	0
3	552.0000	612.0000	0	778.5000	462.0000	0	633.2668	107.7400	0
4	552.0000	610.5000	0	778.5000	463.5000	0	627.2417	104.8113	0
5	553.5000	610.5000	0	780.0000	463.5000	0	629.2816	106.2075	0
6	553.5000	610.5000	0	780.0000	463.5000	0	629.3893	104.2770	0
7	553.5000	610.5000	0	780.0000	463.5000	0	635.5640	111.6981	0
8	552.0000	610.5000	0	780.0000	462.0000	0	637.9770	114.3219	0
9	552.0000	610.5000	0	780.0000	462.0000	0	637.7681	119.7044	0
10	553.5000	610.5000	0	780.0000	463.5000	0	634.0410	127.7067	0
11	553.5000	612.0000	0	778.5000	463.5000	0	632.2704	126.2695	0
12	552.0000	610.5000	0	771.9453	465.2370	0	632.5133	122.3589	0
13	552.0000	610.5000	0	780.0000	462.0000	0	636.1196	116.7004	0
14	552.0000	610.5000	0	772.6649	465.1875	0	636.4010	116.9564	0
15	550.5000	610.5000	0	780.0000	462.0000	0	635.9679	116.2033	0
16	550.5000	610.5000	0	780.0000	462.0000	0	635.5542	115.6815	0
17	549.0000	610.5000	0	778.5000	463.5000	0	637.2689	119.4338	0
18	552.0000	610.5000	0	778.5000	462.0000	0	636.3619	129.1950	0
19	552.0000	609.0000	0	777.0000	462.0000	0	636.4406	124.2152	0
20	552.0000	609.0000	0	777.0000	462.0000	0	636.1249	121.2259	0
21	552.0000	609.0000	0	777.0000	462.0000	0	634.7006	122.3183	0
22	550.5000	609.0000	0	777.0000	462.0000	0	627.7218	139.3974	0
23	549.0000	610.5000	0	777.0000	462.0000	0	630.1622	138.5800	0
24	549.0000	612.0000	0	777.0000	463.5000	0	624.3706	140.3543	0
25	549.0000	612.0000	0	778.5000	462.0000	0	619.7721	139.6261	0
26	550.5000	612.0000	0	770.2120	463.9263	0	620.0816	139.8683	0
27	550.5000	612.0000	0	777.0000	462.0000	0	625.9617	139.7627	0
28	550.5000	612.0000	0	777.0000	460.5000	0	616.2462	136.6697	0
29	550.5000	612.0000	0	778.5000	460.5000	0	621.2999	140.2270	0
30	550.5000	612.0000	0	778.5000	460.5000	0	616.9622	137.0480	0
31	549.0000	612.0000	0	778.5000	460.5000	0	613.9625	136.1425	0
32	549.0000	612.0000	0	778.5000	460.5000	0	613.5872	136.1234	0
33	547.5000	610.5000	0	778.5000	460.5000	0	621.4856	140.0852	0
34	550.5000	610.5000	0	778.5000	460.5000	0	623.1526	137.7312	0
35	549.0000	610.5000	0	778.5000	460.5000	0	631.0632	135.4329	0
36	550.5000	610.5000	0	778.5000	459.0000	0	633.1195	133.1424	0
37	547.5000	610.5000	0	778.5000	459.0000	0	632.9239	133.7601	0
38	547.5000	612.0000	0	780.0000	459.0000	0	631.3421	134.3763	0
39	549.0000	610.5000	0	780.0000	459.0000	0	627.9225	135.1664	0
40	549.0000	610.5000	0	781.5000	460.5000	0	622.5508	136.8927	0
41	549.0000	612.0000	0	781.5000	462.0000	0	621.2907	137.9466	0
42	549.0000	613.5000	0	781.5000	463.5000	0	618.5492	138.2752	0
43	547.5000	612.0000	0	781.5000	462.0000	0	618.6278	138.3427	0
44	547.5000	612.0000	0	781.5000	462.0000	0	622.6028	137.4180	0
45	547.5000	612.0000	0	781.5000	460.5000	0	624.4760	135.3801	0
46	547.5000	612.0000	0	781.5000	460.5000	0	628.1277	132.9350	0
47	547.5000	612.0000	0	781.5000	462.0000	0	626.8388	133.1113	0
48	546.0000	612.0000	0	783.0000	463.5000	0	625.5014	131.6648	0
49	546.0000	612.0000	0	781.5000	463.5000	0	617.7967	126.3201	0
50	544.5000	612.0000	0	781.5000	462.0000	0	620.6833	128.2222	0
51	547.5000	610.5000	0	781.5000	462.0000	0	623.5595	129.5981	0
52	546.0000	610.5000	0	781.5000	462.0000	0	619.5741	126.4587	0
53	544.5000	610.5000	0	783.0000	462.0000	0	621.4785	113.2698	0
54	546.0000	610.5000	0	783.0000	462.0000	0	618.4337	111.1718	0
55	547.5000	612.0000	0	783.0000	460.5000	0	616.3252	115.6494	0
56	547.5000	612.0000	0	783.0000	462.0000	0	614.9928	117.8211	0
57	547.5000	610.5000	0	784.5000	462.0000	0	614.7459	120.0463	0
58	547.5000	609.0000	0	783.0000	462.0000	0	613.6891	119.7354	0
59	547.5000	609.0000	0	781.5000	462.0000	0	610.9447	115.8317	0
60	547.5000	609.0000	0	781.5000	462.0000	0	609.9623	115.1151	0
61	549.0000	609.0000	0	781.5000	462.0000	0	610.7289	114.4213	0
62	547.5000	609.0000	0	781.5000	462.0000	0	610.3902	114.0867	0
63	547.5000	609.0000	0	781.5000	462.0000	0	611.4685	110.4079	0
64	547.5000	610.5000	0	781.5000	462.0000	0	611.2585	110.7153	0
65	547.5000	610.5000	0	783.0000	462.0000	0	609.9755	111.9160	0
66	549.0000	610.5000	0	783.0000	460.5000	0	610.3282	114.2725	0
67	547.5000	612.0000	0	783.0000	459.0000	0	609.6757	116.0333	0
68	547.5000	612.0000	0	781.5000	460.5000	0	609.8311	115.7588	0
69	547.5000	612.0000	0	783.0000	460.5000	0	610.2280	113.7474	0
70	549.0000	612.0000	0	783.0000	460.5000	0	609.9338	113.0182	0
71	547.5000	612.0000	0	783.0000	460.5000	0	609.1855	112.9162	0
72	546.7500	612.0000	0	783.0000	459.0000	0	607.5455	113.6387	0
73	547.5000	612.0000	0	784.5000	459.0000	0	609.1890	111.6539	0
74	546.0000	610.5000	0	784.5000	460.5000	0	609.3423	112.0525	0
