Frame	X1	Y1	Flag1	X2	Y2	Flag2
118	-27.8658	5.7552	0	9.7696	9.1740	0
119	-27.8562	5.6175	0	9.7150	9.1139	0
120	-27.7645	5.5753	0	9.6615	9.0944	0
121	-27.8623	5.6719	0	9.6658	9.0817	0
122	-27.8220	5.7410	0	9.6717	8.9599	0
123	-27.9076	5.7277	0	9.6947	8.9513	0
124	-27.9106	5.7118	0	9.7081	8.9828	0
125	-28.0442	5.5708	0	9.7079	9.0051	0
126	-28.2365	5.4550	0	9.5788	8.9435	0
127	-28.2926	5.4743	0	9.6640	9.0344	0
128	-28.3407	5.5391	0	9.7221	9.1340	0
129	-28.3046	5.5460	0	9.7084	9.1405	0
130	-28.3216	5.5507	0	9.7155	8.9936	0
131	-28.2963	5.5664	0	9.7840	8.9126	0
132	-28.4067	5.5271	0	9.8285	9.0131	0
133	-28.3153	5.5979	0	9.7486	9.0039	0
134	-28.3440	5.6608	0	9.6578	9.0460	0
135	-28.3717	5.7234	0	9.6463	9.1200	0
136	-28.3894	5.7141	0	9.7405	9.2001	0
137	-28.3419	5.6849	0	9.8006	9.1410	0
138	-28.3798	5.8001	0	9.7891	9.1051	0
139	-28.3070	5.8695	0	9.8652	9.1819	0
140	-28.3917	5.9204	0	9.8340	9.1451	0
141	-28.3971	5.8621	0	9.8322	9.1431	0
142	-28.3396	5.9249	0	9.9031	9.1339	0
143	-28.4302	6.0377	0	9.8624	9.0839	0
144	-28.4421	5.9970	0	9.9134	9.0642	0
145	-28.4562	6.0326	0	9.9239	9.0581	0
146	-28.4705	5.9714	0	9.9365	9.0815	0
147	-28.3785	5.9589	0	9.9795	8.9655	0
148	-28.4841	6.0324	0	9.9315	8.9210	0
149	-28.4840	6.0965	0	9.9946	8.9111	0
150	-28.4838	6.0129	0	9.9894	8.7951	0
151	-28.4806	6.0776	0	10.1040	8.7828	0
152	-28.5140	6.0692	0	10.1062	8.8386	0
153	-28.4971	6.0212	0	10.1717	8.8330	0
154	-28.4124	5.9777	0	10.1331	8.7241	0
155	-28.4418	5.9841	0	10.1646	8.6553	0
156	-28.4566	5.8223	0	10.1763	8.5212	0
157	-28.5307	5.9263	0	10.1061	8.5394	0
158	-28.5793	6.0024	0	9.9799	8.6711	0
159	-28.5821	5.9238	0	10.0359	8.6461	0
160	-28.6099	5.9294	0	9.8916	8.6541	0
161	-28.7053	5.9512	0	9.8563	8.7331	0
162	-28.7413	5.9397	0	9.9124	8.7106	0
163	-28.7670	5.9391	0	9.8538	8.7031	0
164	-28.8411	5.9100	0	9.9068	8.6896	0
