Frame	X5	Y5	Flag5	X4	Y4	Flag4	X2	Y2	Flag2	X3	Y3	Flag3	X6	Y6	Flag6	X1	Y1	Flag1	X8	Y8	Flag8	X9	Y9	Flag9	X7	Y7	Flag7
42	190.5000	1024.5000	0	336.0000	379.5000	0	693.0000	415.5000	0	433.5000	768.0000	0	1066.5000	475.5000	0	1248.0000	441.0000	0	16.5000	574.5000	0						
43	189.0000	1024.5000	0	336.0000	379.5000	0	691.5000	415.5000	0	433.5000	766.5000	0	1065.0000	477.0000	0	1248.0000	441.0000	0	16.5000	574.5000	0						
44	189.0000	1024.5000	0	336.0000	381.0000	0	691.5000	415.5000	0	435.0000	768.0000	0	1065.0000	477.0000	0	1249.5000	439.5000	0	18.0000	574.5000	0						
45	187.5000	1023.0000	0	336.0000	381.0000	0	691.5000	417.0000	0	435.0000	768.0000	0	1065.0000	477.0000	0	1248.0000	436.5000	0	16.5000	574.5000	0						
46	187.5000	1024.5000	0	334.5000	382.5000	0	690.0000	417.0000	0	435.0000	769.5000	0	1066.5000	477.0000	0	1246.5000	436.5000	0	16.5000	574.5000	0						
47	189.0000	1024.5000	0	334.5000	382.5000	0	691.5000	418.5000	0	436.5000	771.0000	0	1066.5000	477.0000	0	1248.0000	438.0000	0	16.5000	573.0000	0						
48	189.0000	1023.0000	0	334.5000	382.5000	0	688.5000	415.5000	0	432.0000	768.0000	0	1068.0000	477.0000	0	1249.5000	441.0000	0	16.5000	574.5000	0						
49	187.5000	1021.5000	0	334.5000	382.5000	0	690.0000	414.0000	0	435.0000	771.0000	0	1066.5000	477.0000	0	1248.0000	439.5000	0	16.5000	574.5000	0						
50	187.5000	1021.5000	0	334.5000	382.5000	0	687.0000	415.5000	0	435.0000	771.0000	0	1068.0000	477.0000	0	1249.5000	441.0000	0	16.5000	573.0000	0						
51	187.5000	1020.0000	0	334.5000	382.5000	0	688.5000	415.5000	0	436.5000	771.0000	0	1069.5000	477.0000	0	1248.0000	439.5000	0	16.5000	573.0000	0						
52	189.0000	1020.0000	0	334.5000	381.0000	0	691.0440	413.9383	0	435.0000	772.5000	0	1068.0000	477.0000	0	1251.0000	439.5000	0	16.5000	573.0000	0						
53	190.5000	1018.5000	0	336.0000	382.5000	0	688.5000	418.5000	0	436.5000	772.5000	0	1069.5000	478.5000	0	1248.0000	439.5000	0	18.0000	573.0000	0						
54	190.5000	1018.5000	0	339.0000	382.5000	0	688.5000	417.0000	0	436.5000	772.5000	0	1069.5000	477.0000	0	1248.0000	439.5000	0	18.0000	573.0000	0						
55	190.5000	1018.5000	0	339.0000	381.0000	0	688.5000	417.0000	0	435.0000	772.5000	0	1071.0000	478.5000	0	1248.0000	439.5000	0	18.0000	573.0000	0						
56	190.5000	1020.0000	0	336.0000	382.5000	0	688.5000	417.0000	0	436.5000	772.5000	0	1071.0000	478.5000	0	1246.5000	439.5000	0	16.5000	573.0000	0						
57	190.5000	1020.0000	0	336.0000	382.5000	0	688.5000	417.0000	0	435.0000	772.5000	0	1069.5000	478.5000	0	1246.5000	438.0000	0	15.0000	574.5000	0						
58	189.0000	1020.0000	0	336.0000	382.5000	0	688.5000	415.5000	0	435.0000	771.0000	0	1069.5000	475.5000	0	1251.1183	441.3137	0	15.0000	574.5000	0						
59	189.0000	1021.5000	0	336.0000	384.0000	0	688.5000	415.5000	0	435.0000	769.5000	0	1069.5000	474.0000	0	1246.5000	439.5000	0	16.5000	574.5000	0						
60	189.0000	1021.5000	0	336.0000	385.5000	0	687.0000	415.5000	0	432.0000	768.0000	0	1079.4839	476.3858	0	1249.5000	441.0000	0	18.0000	574.5000	0						
61	190.5000	1023.0000	0	336.0000	384.0000	0	687.0000	418.5000	0	432.0000	771.0000	0	1069.5000	474.0000	0	1252.5000	439.5000	0	16.5000	574.5000	0						
62	190.5000	1023.0000	0	336.0000	384.0000	0	687.0000	418.5000	0	432.0000	771.0000	0	1069.5000	472.5000	0	1251.0000	441.0000	0	18.0000	574.5000	0						
63	189.0000	1023.0000	0	336.0000	384.0000	0	691.8586	413.1727	0	436.5000	772.5000	0	1071.0000	472.5000	0	1251.0000	441.0000	0	19.5000	574.5000	0						
64	187.5000	1023.0000	0	337.5000	382.5000	0	685.5000	417.0000	0	432.0000	772.5000	0	1072.5000	472.5000	0	1251.0000	441.0000	0	19.5000	574.5000	0						
65	186.0000	1023.0000	0	337.5000	382.5000	0	684.0000	417.0000	0	433.5000	774.0000	0	1072.5000	472.5000	0	1251.0000	441.0000	0									
66	186.0000	1023.0000	0	337.5000	381.0000	0	685.5000	417.0000	0	432.0000	774.0000	0	1072.5000	472.5000	0	1251.0000	441.0000	0									
67	186.0000	1024.5000	0	339.0000	381.0000	0	685.5000	417.0000	0	430.5000	775.5000	0	1071.0000	471.0000	0	1251.0000	441.0000	0									
68	187.5000	1021.5000	0	336.0000	382.5000	0	684.0000	418.5000	0	430.5000	774.0000	0	1069.5000	472.5000	0	1251.0000	439.5000	0									
69	187.5000	1018.5000	0	336.0000	381.0000	0	684.0000	418.5000	0	427.5000	775.5000	0	1069.5000	474.0000	0	1251.0000	439.5000	0									
70	187.5000	1018.5000	0	339.0000	382.5000	0	684.0000	420.0000	0	427.5000	772.5000	0	1069.5000	472.5000	0	1252.5000	438.0000	0									
71	186.0000	1018.5000	0	337.5000	381.0000	0	684.0000	420.0000	0	429.0000	774.0000	0	1068.0000	472.5000	0	1251.0000	438.0000	0									
72	187.5000	1018.5000	0	339.0000	381.0000	0	685.5000	418.5000	0	427.5000	774.0000	0	1069.5000	472.5000	0	1252.5000	436.5000	0									
73	187.5000	1018.5000	0	337.5000	379.5000	0	684.0000	418.5000	0	430.5000	772.5000	0	1069.5000	472.5000	0	1251.0000	439.5000	0									
74	189.0000	1017.0000	0	337.5000	381.0000	0	684.0000	421.5000	0	429.0000	772.5000	0	1069.5000	472.5000	0	1252.5000	438.0000	0									
75	189.0000	1015.5000	0	340.5000	381.0000	0	684.0000	420.0000	0	429.0000	772.5000	0	1069.5000	472.5000	0	1252.5000	438.0000	0									
76	189.0000	1015.5000	0	342.0000	384.0000	0	684.0000	418.5000	0	427.5000	771.0000	0	1068.0000	472.5000	0	1252.5000	439.5000	0									
77	190.5000	1015.5000	0	340.5000	384.0000	0	682.5000	418.5000	0	433.5000	771.0000	0	1068.0000	472.5000	0	1252.5000	438.0000	0									
78	190.5000	1018.5000	0	342.0000	385.5000	0	684.0000	418.5000	0	433.5000	771.0000	0	1069.5000	474.0000	0	1254.0000	438.0000	0									
79	187.5000	1015.5000	0	342.0000	385.5000	0	684.0000	418.5000	0	433.5000	771.0000	0	1069.5000	472.5000	0	1251.0000	438.0000	0									
80	189.0000	1015.5000	0	340.5000	384.0000	0	684.0000	418.5000	0	424.5000	771.0000	0	1067.2922	472.0522	0	1252.5000	439.5000	0									
81	190.5000	1017.0000	0	340.5000	384.0000	0	685.5000	418.5000	0	435.0000	771.0000	0	1067.5334	472.2562	0	1254.0000	439.5000	0									
82	189.0000	1015.5000	0	340.5000	382.5000	0	685.5000	420.0000	0	435.0000	771.0000	0	1067.5940	472.1281	0	1251.0000	438.0000	0									
83	187.5000	1017.0000	0	339.0000	382.5000	0	687.0000	420.0000	0	421.5000	771.0000	0	1067.5421	472.9421	0	1254.0000	439.5000	0									
84	187.5000	1017.0000	0	340.5000	381.0000	0	687.0000	418.5000	0	423.0000	771.0000	0	1074.0000	472.5000	0	1246.5000	438.0000	0									
85	186.0000	1017.0000	0	340.5000	381.0000	0	687.0000	418.5000	0	424.5000	769.5000	0	1067.4451	471.9302	0	1254.0000	439.5000	0									
86	190.5000	1020.0000	0	340.5000	382.5000	0	688.5000	417.0000	0	426.0000	769.5000	0	1079.8084	475.8530	0	1254.0000	439.5000	0									
87	192.0000	1021.5000	0	339.0000	381.0000	0	691.6044	413.5306	0	426.0000	769.5000	0	1079.9390	475.5584	0	1255.5000	438.0000	0									
88	192.0000	1023.0000	0	339.0000	382.5000	0	691.4891	413.6019	0	424.5000	768.0000	0	1079.3591	478.1883	0	1255.5000	438.0000	0									
89	192.0000	1023.0000	0	339.0000	382.5000	0	688.5000	417.0000	0	426.0000	768.0000	0	1066.8217	472.4712	0	1255.5000	438.0000	0									
90	192.0000	1023.0000	0	339.0000	384.0000	0	688.5000	415.5000	0	426.0000	769.5000	0	1069.5000	477.0000	0	1257.0000	436.5000	0									
91	192.0000	1023.0000	0	339.0000	384.0000	0	687.0000	415.5000	0	426.0000	769.5000	0	1069.5000	475.5000	0	1246.5000	439.5000	0									
92	186.0000	1017.0000	0	339.0000	385.5000	0	691.5389	413.4391	0	427.5000	769.5000	0	1069.5000	475.5000	0	1246.5000	439.5000	0									
93	186.0000	1015.5000	0	340.5000	387.0000	0	691.6801	413.7969	0	427.5000	769.5000	0	1066.8658	472.4982	0	1245.0000	438.0000	0									
94	184.5000	1015.5000	0	339.0000	387.0000	0	688.5000	415.5000	0	429.0000	769.5000	0	1066.7698	472.5041	0												
95	184.5000	1015.5000	0	340.5000	388.5000	0	688.5000	415.5000	0	427.5000	768.0000	0	1067.0286	472.4352	0												
96	186.0000	1017.0000	0	342.0000	388.5000	0	688.5000	415.5000	0	427.5000	768.0000	0	1079.4579	478.0437	0												
97	192.0000	1023.0000	0	340.5000	387.0000	0	688.5000	414.0000	0	427.5000	765.0000	0	1067.2630	472.0684	0												
98	183.0000	1015.5000	0	340.5000	387.0000	0	690.0000	415.5000	0	427.5000	768.0000	0	1069.5000	475.5000	0												
99	183.0000	1018.5000	0	340.5000	388.5000	0	690.0000	414.0000	0	427.5000	765.0000	0	1069.5000	475.5000	0												
100	183.0000	1018.5000	0	342.0000	387.0000	0	688.5000	415.5000	0	426.0000	766.5000	0	1066.8047	472.3965	0												
101	184.5000	1020.0000	0	342.0000	387.0000	0	688.5000	415.5000	0	424.5000	766.5000	0	1066.9566	472.4923	0												
102	184.5000	1020.0000	0	342.0000	387.0000	0	691.5879	413.6233	0	424.5000	766.5000	0	1069.5000	475.5000	0												
103	184.5000	1018.5000	0	342.0000	388.5000	0	691.8969	413.5479	0	423.0000	765.0000	0	1069.5000	474.0000	0												
104	186.0000	1018.5000	0	342.0000	388.5000	0	691.7966	413.6835	0	424.5000	766.5000	0	1069.5000	474.0000	0												
105	184.5000	1017.0000	0	342.0000	387.0000	0	685.5000	418.5000	0	434.4767	769.8555	0	1068.0000	474.0000	0												
106	186.0000	1018.5000	0	342.0000	387.0000	0	685.5000	418.5000	0	426.0000	766.5000	0	1068.0000	472.5000	0												
107	186.0000	1020.0000	0	339.0000	387.0000	0	685.5000	418.5000	0	426.0000	768.0000	0	1068.0000	472.5000	0												
108	192.0000	1023.0000	0	340.5000	387.0000	0	687.0000	417.0000	0	424.5000	769.5000	0	1068.0000	472.5000	0												
109	192.0000	1023.0000	0	338.2500	388.5000	0	685.5000	417.0000	0	438.0000	771.0000	0	1069.5000	472.5000	0												
110	186.0000	1017.0000	0	337.5000	390.0000	0	685.5000	417.0000	0	426.0000	769.5000	0	1068.0000	471.0000	0												
111	186.0000	1017.0000	0	339.0000	391.5000	0	685.5000	418.5000	0	424.5000	768.0000	0	1068.0000	472.5000	0												
112	192.0000	1023.0000	0	339.0000	390.0000	0	685.5000	418.5000	0	424.5000	769.5000	0	1068.0000	474.0000	0												
113	186.0000	1018.5000	0	339.0000	391.5000	0	684.0000	418.5000	0	426.0000	769.5000	0	1069.5000	474.0000	0												
114	186.0000	1017.0000	0	339.0000	391.5000	0	684.0000	418.5000	0	427.5000	769.5000	0	1066.5000	472.5000	0												
115	186.0000	1015.5000	0	340.5000	391.5000	0	685.5000	418.5000	0	429.0000	769.5000	0	1066.5000	472.5000	0												
116	186.0000	1015.5000	0	339.0000	391.5000	0	684.0000	420.0000	0	426.0000	769.5000	0	1068.0000	474.0000	0												
117	186.0000	1014.0000	0	339.0000	391.5000	0	684.0000	421.5000	0	427.5000	771.0000	0	1066.5000	474.0000	0												
118	184.5000	1012.5000	0	339.0000	391.5000	0																					
119	189.4085	1019.8227	0	339.0000	390.0000	0																					
120	183.0000	1012.5000	0																								
