Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8
125	1002.0000	646.5000	0	717.0000	471.0000	0	805.5000	366.0000	0	534.0000	690.0000	0	576.0000	424.5000	0	1057.5000	529.5000	0	531.0000	96.0000	0	687.0000	690.0000	0
126	1002.0000	643.5000	0	712.5000	468.0000	0	805.5000	369.0000	0	538.5000	691.5000	0	579.0000	426.0000	0	1057.5000	528.0000	0	531.0000	97.5000	0	688.5000	691.5000	0
127	1002.0000	642.0000	0	715.5000	472.5000	0	807.0000	373.5000	0	535.5000	691.5000	0	582.0000	427.5000	0	1059.0000	528.0000	0	532.5000	102.0000	0	690.0000	691.5000	0
128	1002.0000	645.0000	0	714.0000	474.0000	0	807.0000	375.0000	0	535.5000	688.5000	0	583.5000	426.0000	0	1053.0000	526.5000	0	532.5000	102.0000	0	696.0000	691.5000	0
129	999.0000	643.5000	0	715.5000	469.5000	0	808.5000	375.0000	0	540.0000	693.0000	0	580.5000	427.5000	0	1051.5000	526.5000	0	529.5000	105.0000	0	699.0000	693.0000	0
130	997.5000	640.5000	0	714.0000	471.0000	0	813.0000	376.5000	0	538.5000	693.0000	0	583.5000	426.0000	0	1053.0000	531.0000	0	528.0000	102.0000	0	696.0000	697.5000	0
131	997.5000	645.0000	0	712.5000	474.0000	0	813.0000	375.0000	0	540.0000	691.5000	0	585.0000	427.5000	0	1054.5000	526.5000	0	528.0000	106.5000	0	693.0000	700.5000	0
132	999.0000	645.0000	0	711.0000	475.5000	0	816.0000	376.5000	0	538.5000	694.5000	0	586.5000	429.0000	0	1051.5000	528.0000	0	529.5000	109.5000	0	690.0000	699.0000	0
133	999.0000	642.0000	0	711.0000	474.0000	0	816.0000	375.0000	0	532.5000	691.5000	0	588.0000	429.0000	0	1051.5000	526.5000	0	529.5000	106.5000	0	690.0000	702.0000	0
134	1000.5000	642.0000	0	712.5000	471.0000	0	816.0000	373.5000	0	534.0000	694.5000	0	591.0000	430.5000	0	1053.0000	525.0000	0	528.0000	103.5000	0	694.5000	699.0000	0
135	1000.5000	645.0000	0	717.0000	471.0000	0	819.0000	372.0000	0	532.5000	694.5000	0	595.5000	433.5000	0	1048.5000	526.5000	0	529.5000	103.5000	0	694.5000	700.5000	0
136	999.0000	640.5000	0	718.5000	468.0000	0	820.5000	373.5000	0	532.5000	693.0000	0	601.5000	433.5000	0	1050.0000	528.0000	0	526.5000	100.5000	0	696.0000	699.0000	0
137	997.5000	639.0000	0	718.5000	465.0000	0	817.5000	373.5000	0	532.5000	693.0000	0	600.0000	435.0000	0	1045.5000	528.0000	0	528.0000	99.0000	0	693.0000	700.5000	0
