Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
1	-33.9936	20.1299	0	-10.7896	-1.1904	0	-0.7362	-16.8925	0
2	-34.0786	20.1044	0	-10.7911	-1.1605	0	-0.7243	-16.8869	0
3	-34.0002	20.1164	0	-10.8274	-1.1423	0	-0.6480	-16.8911	0
4	-33.9645	20.2283	0	-10.9591	-1.1199	0	-0.7653	-16.7518	0
5	-33.9645	20.2015	0	-10.8892	-0.9949	0	-0.8262	-16.7383	0
6	-33.8672	20.1702	0	-10.9899	-0.8372	0	-0.8143	-16.7000	0
7	-33.8916	20.0758	0	-11.0549	-0.8991	0	-0.8136	-16.6777	0
8	-33.8930	20.0905	0	-11.1465	-0.8987	0	-0.9352	-16.7029	0
9	-33.8918	20.0643	0	-11.2083	-0.7070	0	-1.0318	-16.8121	0
10	-33.8938	20.0973	0	-11.3451	-0.6489	0	-1.0748	-16.8333	0
11	-33.9647	20.1566	0	-11.4142	-0.6090	0	-1.2639	-16.8097	0
12	-33.9222	20.1837	0	-11.3258	-0.5988	0	-1.3094	-16.8294	0
13	-33.9181	20.2335	0	-11.4220	-0.3729	0	-1.4375	-16.7627	0
14	-34.0835	20.2596	0	-11.5173	-0.3395	0	-1.4486	-16.7769	0
15	-34.0200	20.2766	0	-11.4554	-0.3918	0	-1.4062	-16.7776	0
16	-33.9964	20.1960	0	-11.4852	-0.3666	0	-1.4147	-16.7088	0
17	-34.1203	20.2019	0	-11.5847	-0.4261	0	-1.3643	-16.6518	0
18	-34.1667	20.2171	0	-11.7049	-0.4539	0	-1.5054	-16.6948	0
19	-34.1298	20.1614	0	-11.8270	-0.4558	0	-1.4836	-16.6592	0
20	-34.1782	20.1869	0	-11.8353	-0.4398	0	-1.6098	-16.6232	0
21	-34.2726	20.1037	0	-11.9204	-0.4593	0	-1.5827	-16.6261	0
22	-34.3521	20.0439	0	-11.9031	-0.4445	0	-1.4492	-16.6239	0
23	-34.2816	20.0678	0	-12.0124	-0.4743	0	-1.3625	-16.5002	0
24	-34.2344	19.9272	0	-11.9957	-0.3939	0	-1.4298	-16.4545	0
