Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
1	-8.6167	26.2454	0	-38.3689	-20.3953	0	0.7115	-4.3381	0	-2.5086	3.9402	0
2	-8.6442	26.2434	0	-38.4178	-20.3446	0	0.6928	-4.3632	0	-2.4592	3.9318	0
3	-8.5927	26.2717	0	-38.4378	-20.3430	0	0.7295	-4.2609	0	-2.4146	3.9712	0
4	-8.6180	26.1558	0	-38.4023	-20.2440	0	0.7179	-4.2791	0	-2.4388	3.9521	0
5	-8.6240	26.2384	0	-38.4751	-20.2907	0	0.7771	-4.1340	0	-2.4988	4.1230	0
6	-8.6628	26.2285	0	-38.5045	-20.2661	0	0.7797	-4.0471	0	-2.5754	4.0706	0
7	-8.7421	26.1962	0	-38.5842	-20.2853	0	0.7661	-4.0350	0	-2.4679	4.1130	0
8	-8.7357	26.2449	0	-38.6077	-20.2460	0	0.8262	-4.0742	0	-2.4133	4.2314	0
9	-8.6926	26.2454	0	-38.4900	-20.3236	0	0.8447	-4.1272	0	-2.4700	4.1817	0
10	-8.6710	26.2785	0	-38.5540	-20.2628	0	0.8623	-4.1952	0	-2.4880	4.1266	0
11	-8.6787	26.2226	0	-38.6053	-20.2382	0	0.8332	-4.1700	0	-2.5251	4.1286	0
12	-8.7091	26.1462	0	-38.6054	-20.2432	0	0.8676	-4.1403	0	-2.5382	4.1165	0
13	-8.7790	26.1419	0	-38.6373	-20.2843	0	0.8902	-4.1666	0	-2.5661	4.1599	0
14	-8.8413	25.9952	0	-38.7779	-20.2390	0	0.8521	-4.2933	0	-2.5717	4.1553	0
15	-8.9127	25.9782	0	-38.8477	-20.2132	0	0.8448	-4.2868	0	-2.6414	4.1574	0
16	-8.9788	25.9939	0	-38.8263	-20.2657	0	0.8704	-4.2075	0	-2.6738	4.2369	0
17	-8.9705	25.8709	0	-38.8670	-20.3228	0	0.8579	-4.2688	0	-2.7034	4.3170	0
18	-9.0418	25.8713	0	-38.9112	-20.2966	0	0.7771	-4.2785	0	-2.7230	4.2878	0
19	-8.9903	25.8285	0	-38.9116	-20.2227	0	0.7998	-4.2443	0	-2.6992	4.3248	0
20	-8.9513	25.8073	0	-38.9103	-20.1719	0	0.7786	-4.3046	0	-2.6788	4.3870	0
21	-8.8651	25.9452	0	-38.9140	-20.1931	0	0.7769	-4.3131	0	-2.6458	4.3529	0
22	-8.8432	26.0179	0	-38.8915	-20.1089	0	0.7264	-4.3174	0	-2.6779	4.3548	0
23	-8.7511	25.9916	0	-38.8613	-20.1154	0	0.7169	-4.2963	0	-2.6833	4.3406	0
24	-8.7511	25.9639	0	-38.7854	-20.1588	0	0.7371	-4.2246	0	-2.6893	4.3818	0
25	-8.7653	26.0021	0	-38.8315	-20.2090	0	0.7437	-4.1903	0	-2.7353	4.3630	0
26	-8.7460	25.9568	0	-38.8900	-20.1710	0	0.6981	-4.2803	0	-2.6810	4.2960	0
27	-8.7567	26.0425	0	-38.8886	-20.1529	0	0.7271	-4.1438	0	-2.7608	4.2950	0
28	-8.7082	26.1341	0	-38.8781	-20.1604	0	0.7258	-4.0947	0	-2.8469	4.3169	0
29	-8.8261	25.9953	0	-38.8706	-20.2207	0	0.7568	-4.0616	0	-2.8329	4.2502	0
30	-8.7904	25.9712	0	-38.8389	-20.1514	0	0.8011	-4.0642	0	-2.7855	4.3623	0
31	-8.7870	25.9080	0	-38.8638	-20.2009	0	0.8926	-4.0934	0	-2.7612	4.3443	0
32	-8.8163	25.8549	0	-38.8447	-20.2674	0	0.8919	-4.0392	0	-2.8318	4.3173	0
33	-8.8402	25.9570	0	-38.8047	-20.2394	0	0.9070	-4.0288	0	-2.8512	4.4569	0
34	-8.8780	25.8678	0	-38.7507	-20.3899	0	0.8895	-4.0322	0	-2.8703	4.4304	0
35	-8.9333	25.8360	0	-38.7432	-20.4987	0	0.8747	-4.0788	0	-2.9581	4.3468	0
36	-8.9578	25.9415	0	-38.6653	-20.5081	0	0.9698	-3.9234	0	-3.0128	4.4187	0
37	-8.9635	25.9321	0	-38.7436	-20.5626	0	0.9405	-3.9279	0	-3.0035	4.3645	0
