Frame	X2	Y2	Flag2	X5	Y5	Flag5	X3	Y3	Flag3	X1	Y1	Flag1	X6	Y6	Flag6	X4	Y4	Flag4
66	1091.8024	998.2607	0	491.5695	655.1982	0	715.8979	344.4032	0									
67	1087.2952	1005.7355	0	492.7990	660.2776	0	717.2799	345.0199	0									
68	1087.4922	1004.6307	0	490.2656	658.3287	0	720.5219	347.7880	0									
69	1088.2509	1003.6365	0	492.7656	657.1379	0	719.5933	347.5739	0									
70	1092.7597	997.0344	0	492.2388	656.7737	0	717.3221	348.8159	0									
71	1094.8831	996.8833	0	491.4930	655.3357	0	713.0300	345.9873	0									
72	1097.1017	994.7356	0	492.0133	655.7247	0	712.7043	347.1386	0									
73	1095.6365	996.4588	0	493.6604	654.1917	0	712.2504	349.1020	0									
74	1092.3901	999.0563	0	492.2724	655.3546	0	708.9505	350.6717	0									
75	1092.2937	998.4757	0	492.2785	656.5171	0	709.7206	351.4020	0									
76	1090.3539	998.3715	0	496.5000	655.5000	0	709.5889	353.6781	0									
77	1087.3130	1004.0468	0	495.0000	655.5000	0	711.3291	355.6167	0									
78	1090.9479	1000.7346	0	492.0000	655.5000	0	710.9569	357.2991	0									
79	1088.2302	1005.4860	0	490.5000	655.5000	0	710.7674	361.6346	0									
80	1089.1933	999.9306	0	487.6494	660.1874	0	712.3982	365.6239	0									
81	1086.1268	1002.7501	0	486.8545	663.4748	0	713.7235	368.5208	0									
82	1086.5657	1003.7006	0	485.2293	664.6423	0	712.2790	367.8993	0									
83	1085.7072	1006.0826	0	484.0853	662.7217	0	710.4959	370.1820	0									
84	1085.6372	1006.1559	0	480.0000	666.0000	0	710.6379	371.6934	0									
85	1082.9226	1005.1358	0	478.5000	664.5000	0	709.3702	371.9238	0									
86	1083.8890	1005.5089	0	477.0000	664.5000	0	710.0322	374.0265	0									
87	1084.8858	1006.7921	0	480.0000	667.5000	0	710.4463	372.2652	0									
88	1088.2152	1006.7939	0	480.0000	667.5000	0	710.0811	372.2194	0									
89	1089.2989	1006.7659	0	487.7980	663.3941	0	710.9984	368.3995	0									
90	1089.8426	1006.4788	0	484.5000	663.0000	0	706.6494	372.1475	0									
91	1091.4278	1009.4362	0	486.0000	663.0000	0	705.3060	373.2440	0									
92	1096.4982	1006.5133	0	481.5000	663.0000	0	706.8134	371.5375	0									
93	1096.3101	1004.2659	0	483.0000	661.5000	0	712.4460	370.3180	0									
94	1090.9654	1007.2451	0	485.6894	659.5780	0	714.7219	367.9032	0									
95	1091.0913	1008.3985	0	483.0000	655.5000	0	715.0368	369.2430	0									
96	1093.5000	1008.0000	0	484.9610	660.3484	0	711.4250	368.4923	0									
97	1089.2475	1009.7033	0	488.1510	659.8708	0	710.3628	370.4050	0									
98	1090.2525	1011.0742	0	488.4553	660.3654	0	706.5901	371.4352	0									
99	1090.3614	1011.6740	0	489.8856	661.9517	0	708.5381	370.5845	0									
100	1090.5000	1012.5000	0	490.5000	661.5000	0	707.9488	372.4704	0									
101	1088.9915	1013.8737	0	490.5302	661.7848	0	703.8111	375.1760	0									
102	1089.0000	1012.5000	0	491.4743	659.8288	0	703.2788	376.4712	0									
103	1087.8013	1011.8270	0	491.9687	660.4997	0	702.0728	375.5226	0									
104	1089.0000	1018.5000	0	495.0000	658.5000	0	702.4239	376.5804	0									
105	1090.5003	1017.2639	0	495.0000	661.5000	0	703.3989	377.3560	0									
106	1090.8450	1016.4498	0	493.3817	660.8384	0	705.1119	376.6348	0									
107	1091.0036	1015.2203	0	495.6771	660.4829	0	705.0574	379.0112	0									
108	1090.9271	1015.7438	0	496.8918	659.9896	0	705.6438	379.3049	0									
109	1089.2279	1017.2739	0	495.8434	661.3818	0	716.8517	365.8038	0									
110	1092.0000	1018.5000	0	494.7319	661.0138	0												
111	1088.9149	1016.6264	0	495.5470	659.8518	0												
112	1088.1372	1016.6082	0	495.0164	657.4703	0												
113	1084.9396	1015.7490	0	492.3864	654.8288	0												
114	1084.5588	1015.3533	0	492.1408	656.7879	0												
115	1082.2590	1016.5086	0	489.4413	655.9096	0												
116	1081.5000	1020.0000	0	489.2418	655.8779	0												
117	1084.5000	1023.0000	0															
118	1087.8438	1019.9891	0															
119	1088.5709	1026.0718	0															
120	1090.4146	1026.8995	0															
