Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5
1	-39.9000	7.7510	0	-5.0970	14.1600	0	17.7600	6.1470	0	33.4600	-18.2100	0	-33.6200	31.1900	0
2	-39.9300	7.7550	0	-5.0830	14.2300	0	17.7800	6.1790	0	33.4600	-18.2000	0	-33.6000	31.2500	0
3	-39.9000	7.7050	0	-5.0830	14.1400	0	17.7400	6.0720	0	33.4100	-18.2900	0	-33.6600	31.1700	0
4	-39.9200	7.7210	0	-5.0580	14.1700	0	17.7700	6.1250	0	33.3600	-18.2200	0	-33.6700	31.2300	0
5	-39.9000	7.7620	0	-5.0380	14.2000	0	17.7400	6.1620	0	33.4000	-18.1900	0	-33.7000	31.1800	0
6	-39.9200	7.7430	0	-5.0080	14.1800	0	17.7200	6.1080	0	33.4000	-18.2800	0	-33.7000	31.1800	0
7	-39.9200	7.7600	0	-4.9800	14.1400	0	17.7200	6.1000	0	33.4100	-18.2500	0	-33.6800	31.2300	0
8	-39.8800	7.8310	0	-4.9580	14.1900	0	17.7000	6.1530	0	33.3700	-18.2400	0	-33.7000	31.2500	0
9	-39.9400	7.7710	0	-4.9640	14.1200	0	17.7100	6.0830	0	33.3700	-18.3100	0	-33.6700	31.2200	0
10	-40.0200	7.7300	0	-4.9900	14.0500	0	17.7200	6.0710	0	33.3800	-18.3400	0	-33.7100	31.2000	0
11	-40.0400	7.7720	0	-5.0110	14.0600	0	17.7000	6.1200	0	33.3900	-18.2700	0	-33.6900	31.2000	0
12	-40.0400	7.7530	0	-5.0240	14.0500	0	17.6900	6.1010	0	33.3600	-18.2900	0	-33.6800	31.1600	0
13	-40.0400	7.7490	0	-5.0360	13.9900	0	17.6900	6.0600	0	33.3800	-18.3100	0	-33.7100	31.1500	0
14	-40.0600	7.7870	0	-5.0200	14.0000	0	17.7200	6.1330	0	33.4000	-18.2500	0	-33.7100	31.1500	0
15	-40.0200	7.7880	0	-5.0030	14.0900	0	17.6900	6.1860	0	33.4000	-18.2300	0	-33.7300	31.1400	0
16	-40.0100	7.7700	0	-5.0680	14.0900	0	17.6700	6.1760	0	33.3800	-18.2100	0	-33.7900	31.1200	0
17	-39.9900	7.7500	0	-5.1290	14.1000	0	17.6700	6.1250	0	33.3800	-18.1900	0	-33.7700	31.1200	0
18	-39.9800	7.7900	0	-5.1100	14.1400	0	17.7200	6.1700	0	33.3700	-18.1800	0	-33.7400	31.1500	0
19	-39.9600	7.7870	0	-5.0710	14.1200	0	17.6500	6.1120	0	33.3600	-18.2200	0	-33.7500	31.0700	0
20	-40.0000	7.8120	0	-5.0860	14.1100	0	17.6200	6.0970	0	33.3900	-18.2500	0	-33.8200	31.0200	0
21	-39.9500	7.8270	0	-5.0520	14.1400	0	17.6300	6.1100	0	33.3300	-18.2100	0	-33.8300	31.0900	0
22	-39.9900	7.8500	0	-5.0460	14.1300	0	17.6000	6.0320	0	33.2900	-18.2000	0	-33.8400	31.0500	0
23	-39.9600	7.8180	0	-5.0970	14.1300	0	17.6400	5.9930	0	33.2800	-18.2100	0	-33.8500	31.0600	0
24	-39.9800	7.8450	0	-5.0690	14.1600	0	17.6300	6.0300	0	33.2200	-18.1800	0	-33.8300	31.0900	0
25	-39.9800	7.8610	0	-5.1200	14.1700	0	17.6100	6.0430	0	33.2200	-18.1900	0	-33.8600	31.0700	0
26	-39.9400	7.8900	0	-5.0900	14.1200	0	17.6200	6.0490	0	33.2800	-18.1900	0	-33.8100	31.0500	0
27	-39.9100	7.8760	0	-5.0980	14.1000	0	17.6300	6.0630	0	33.2200	-18.2000	0	-33.8200	31.0800	0
28	-39.9000	7.8930	0	-5.0850	14.0600	0	17.6100	6.0670	0	33.1800	-18.2400	0	-33.8200	31.0500	0
29	-39.8900	7.8330	0	-5.0790	14.0600	0	17.6000	6.0550	0	33.1700	-18.1900	0	-33.8300	31.0700	0
30	-39.9100	7.8260	0	-5.1100	14.0600	0	17.6100	6.0780	0	33.1800	-18.2000	0	-33.8200	31.0700	0
31	-39.9000	7.8270	0	-5.0920	14.0800	0	17.6200	6.0630	0	33.1600	-18.2400	0	-33.8300	31.0700	0
32	-39.9200	7.7990	0	-5.1570	14.1000	0	17.6500	6.0790	0	33.1700	-18.2500	0	-33.8300	31.0700	0
33	-39.9200	7.7940	0	-5.1830	14.1100	0	17.6700	6.0890	0	33.2000	-18.2600	0	-33.8400	31.1500	0
34	-39.9000	7.7800	0	-5.1280	14.1100	0	17.6700	6.0350	0	33.2200	-18.3000	0	-33.8800	31.1200	0
35	-39.9200	7.7710	0	-5.1000	14.1000	0	17.6600	6.0170	0	33.2500	-18.2600	0	-33.8900	31.1100	0
36	-39.8900	7.7420	0	-5.0990	14.0900	0	17.6900	6.0210	0	33.2700	-18.3000	0	-33.9400	31.1500	0
37	-39.9400	7.7650	0	-5.1060	14.0700	0	17.6900	6.0100	0	33.2500	-18.2600	0	-33.9700	31.1600	0
38	-39.9500	7.7820	0	-5.0670	14.1100	0	17.6900	6.0050	0	33.2500	-18.2600	0	-33.9600	31.2600	0
39	-39.9400	7.7470	0	-5.0980	14.0500	0	17.6500	5.9960	0	33.2600	-18.2800	0	-33.9900	31.2800	0
40	-39.9600	7.7560	0	-5.1130	14.0400	0	17.5800	6.0270	0	33.2700	-18.2900	0	-33.9600	31.2300	0
41	-40.0100	7.7830	0	-5.1090	14.0100	0	17.5500	6.0060	0	33.2400	-18.2700	0	-33.9800	31.2300	0
42	-40.0000	7.7620	0	-5.1000	14.0400	0	17.5500	6.0050	0	33.2400	-18.2700	0	-34.0100	31.3000	0
43	-39.9800	7.7790	0	-5.1410	14.0100	0	17.5500	6.0170	0	33.2400	-18.2500	0	-34.0400	31.3400	0
44	-40.0200	7.6930	0	-5.1860	14.0200	0	17.5400	5.9960	0	33.2700	-18.3000	0	-34.0200	31.3100	0
45	-40.0800	7.6630	0	-5.1990	14.0500	0	17.5800	6.0110	0	33.2500	-18.2500	0	-34.0500	31.3500	0
46	-40.1000	7.7120	0	-5.1720	14.0400	0	17.5700	6.0560	0	33.2600	-18.2500	0	-34.0000	31.3700	0
47	-40.1000	7.6390	0	-5.1810	13.9600	0	17.5700	6.0510	0	33.2500	-18.2500	0	-34.0000	31.3400	0
48	-40.1400	7.6130	0	-5.1400	13.9700	0	17.5600	6.0350	0	33.2300	-18.2600	0	-33.9300	31.3300	0
49	-40.1200	7.6640	0	-5.1940	13.9400	0	17.5700	6.0460	0	33.2200	-18.2000	0	-33.8900	31.3800	0
50	-40.0900	7.6480	0	-5.1760	13.9800	0	17.5400	6.0770	0	33.2800	-18.2200	0	-33.8900	31.3600	0
51	-40.1100	7.6050	0	-5.1870	13.9100	0	17.5600	6.0420	0	33.2400	-18.2100	0	-33.9100	31.3400	0
52	-40.1200	7.6270	0	-5.1240	13.9500	0	17.5500	6.0870	0	33.2800	-18.1300	0	-33.8900	31.3800	0
53	-40.1300	7.6040	0	-5.0930	13.9200	0	17.5300	6.0730	0	33.2500	-18.1100	0	-33.8800	31.4200	0
54	-40.1500	7.5710	0	-5.0890	13.9000	0	17.5100	6.0390	0	33.2600	-18.1400	0	-33.8700	31.3400	0
55	-40.1900	7.6080	0	-5.1140	13.9300	0	17.4600	6.0260	0	33.2900	-18.0700	0	-33.9100	31.3800	0
56	-40.2100	7.6400	0	-5.0800	13.9500	0	17.4500	6.0470	0	33.3500	-18.0500	0	-33.9300	31.4000	0
57	-40.2000	7.5710	0	-5.0840	13.9200	0	17.4700	6.0380	0	33.3000	-18.0800	0	-33.9200	31.3900	0
58	-40.1400	7.5750	0	-5.1340	14.0000	0	17.4400	6.0180	0	33.3100	-18.0300	0	-33.9100	31.4000	0
59	-40.1400	7.6130	0	-5.1710	14.0600	0	17.4000	6.0750	0	33.3400	-17.9800	0	-33.8900	31.3900	0
60	-40.1300	7.5540	0	-5.1930	14.0900	0	17.4100	6.0790	0	33.3000	-17.9900	0	-33.9500	31.3500	0
61	-40.1200	7.5840	0	-5.2270	14.0900	0	17.3800	6.0610	0	33.3100	-17.9800	0	-33.9400	31.3400	0
