Frame	X4	Y4	Flag4	X3	Y3	Flag3	X5	Y5	Flag5	X1	Y1	Flag1	X2	Y2	Flag2
1	23.1403	21.8854	0	-34.0031	-8.9302	0	-22.1039	-16.6869	0	-7.9687	0.4130	0	31.2490	-3.8311	0
2	23.1269	21.9099	0	-34.0437	-8.8933	0	-22.0824	-16.6816	0	-7.9760	0.4458	0	31.2269	-3.7279	0
3	23.1446	21.8950	0	-34.0109	-8.9000	0	-22.1057	-16.6901	0	-7.9982	0.3237	0	31.2236	-3.7226	0
4	23.1547	21.8739	0	-33.9985	-8.8824	0	-22.1069	-16.6859	0	-7.9735	0.3793	0	31.2594	-3.7065	0
5	23.1422	21.8642	0	-34.0199	-8.8952	0	-22.1112	-16.6197	0	-7.9934	0.3944	0	31.2981	-3.6719	0
6	23.1422	21.8038	0	-34.0005	-8.9309	0	-22.1160	-16.6610	0	-8.0182	0.3628	0	31.3360	-3.7666	0
7	23.1186	21.8228	0	-33.9983	-8.9264	0	-22.1436	-16.7114	0	-8.1123	0.3883	0	31.3436	-3.7314	0
8	23.0694	21.8430	0	-33.9953	-8.8683	0	-22.1105	-16.6883	0	-8.1085	0.3784	0	31.2651	-3.7529	0
9	23.0297	21.8728	0	-33.9533	-8.8334	0	-22.1172	-16.6898	0	-8.1046	0.4248	0	31.2830	-3.6834	0
10	23.0087	21.7901	0	-33.9855	-8.9318	0	-22.1263	-16.6939	0	-8.1288	0.3837	0	31.3096	-3.7082	0
11	22.9387	21.7579	0	-34.0215	-8.8760	0	-22.1195	-16.6812	0	-8.1090	0.4182	0	31.3152	-3.7085	0
12	22.9184	21.7291	0	-34.0013	-8.8235	0	-22.1175	-16.6352	0	-8.1301	0.3986	0	31.3257	-3.7506	0
13	22.9320	21.6727	0	-34.0001	-8.8744	0	-22.1117	-16.6931	0	-8.0985	0.3233	0	31.3263	-3.8040	0
14	22.9296	21.6510	0	-33.9610	-8.8982	0	-22.0953	-16.7501	0	-8.0444	0.3480	0	31.3255	-3.8315	0
15	22.9162	21.7089	0	-33.9657	-8.8601	0	-22.1033	-16.6769	0	-8.0692	0.3953	0	31.2486	-3.8126	0
16	22.9509	21.6810	0	-33.9198	-8.9400	0	-22.1155	-16.7089	0	-8.1916	0.3433	0	31.2127	-3.8082	0
17	22.9375	21.7600	0	-33.9354	-8.9512	0	-22.1048	-16.6834	0	-8.1134	0.3736	0	31.1748	-3.8435	0
18	22.8856	21.7857	0	-33.8995	-8.9499	0	-22.0848	-16.6932	0	-8.1443	0.4652	0	31.1373	-3.7637	0
19	22.9301	21.7459	0	-33.8859	-8.9583	0	-22.0882	-16.6816	0	-8.1490	0.4633	0	31.1621	-3.7711	0
