Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5
47	34.0394	10.7132	0	-19.3710	30.4215	0	-21.5751	-16.0355	0	-31.9487	11.6745	0	-3.7338	-32.7692	0
48	34.0379	10.6812	0	-19.4132	30.4167	0	-21.6191	-15.9830	0	-31.9106	11.6482	0	-3.7627	-32.7807	0
49	34.0099	10.6628	0	-19.3715	30.3937	0	-21.5702	-16.0181	0	-31.9222	11.6050	0	-3.7654	-32.7696	0
50	34.1040	10.6801	0	-19.3757	30.4148	0	-21.5599	-15.9945	0	-31.9180	11.6253	0	-3.7376	-32.7964	0
51	34.1352	10.6783	0	-19.3680	30.3848	0	-21.5336	-15.9778	0	-31.9216	11.6082	0	-3.7086	-32.8285	0
52	34.1021	10.7041	0	-19.3612	30.3834	0	-21.5136	-15.9782	0	-31.9308	11.6072	0	-3.7386	-32.8404	0
53	34.1279	10.7353	0	-19.3812	30.4156	0	-21.4993	-15.9698	0	-31.9204	11.6019	0	-3.7045	-32.8385	0
54	34.0711	10.7420	0	-19.3806	30.3964	0	-21.4444	-15.9481	0	-31.9093	11.5915	0	-3.6374	-32.8476	0
55	34.0055	10.7884	0	-19.3345	30.3779	0	-21.4516	-15.9751	0	-31.9144	11.6523	0	-3.6565	-32.8348	0
56	33.9566	10.8314	0	-19.2810	30.4089	0	-21.4409	-16.0055	0	-31.9097	11.6869	0	-3.6024	-32.8512	0
57	34.0148	10.7867	0	-19.2863	30.3969	0	-21.4847	-16.0134	0	-31.9209	11.6679	0	-3.6190	-32.8013	0
58	34.0482	10.7545	0	-19.3161	30.3736	0	-21.4776	-16.0584	0	-31.9185	11.6559	0	-3.5979	-32.7871	0
59	34.0466	10.8109	0	-19.2963	30.3932	0	-21.4691	-16.0579	0	-31.9205	11.6647	0	-3.6137	-32.8003	0
60	34.0939	10.8466	0	-19.3028	30.4225	0	-21.4694	-16.0608	0	-31.9153	11.6761	0	-3.5843	-32.7886	0
61	34.1161	10.8237	0	-19.3342	30.4103	0	-21.4804	-16.0656	0	-31.9529	11.6513	0	-3.5764	-32.7734	0
62	34.1152	10.7809	0	-19.3291	30.3957	0	-21.4670	-16.0726	0	-31.9162	11.6380	0	-3.6078	-32.7867	0
63	34.1180	10.7814	0	-19.2933	30.4096	0	-21.4910	-16.0454	0	-31.9420	11.5996	0	-3.5873	-32.7420	0
64	34.0979	10.7374	0	-19.3213	30.3751	0	-21.4767	-16.0801	0	-31.9172	11.5854	0	-3.5703	-32.8075	0
65	34.1214	10.7217	0	-19.2938	30.4066	0	-21.4777	-16.0720	0	-31.8869	11.5969	0	-3.5517	-32.8456	0
66	34.1023	10.7531	0	-19.2632	30.4162	0	-21.4404	-16.0860	0	-31.8632	11.6313	0	-3.5540	-32.8554	0
67	34.1342	10.7367	0	-19.2388	30.3985	0	-21.4484	-16.0730	0	-31.8521	11.5962	0	-3.5455	-32.8725	0
68	34.0985	10.7529	0	-19.2540	30.4056	0	-21.4872	-16.0777	0	-31.8643	11.6441	0	-3.5373	-32.9183	0
69	34.1176	10.7844	0	-19.2835	30.4117	0	-21.5300	-16.0002	0	-31.8284	11.6367	0	-3.5525	-32.8630	0
70	34.0988	10.7415	0	-19.3336	30.3763	0	-21.5345	-15.9950	0	-31.8632	11.5952	0	-3.5304	-32.8687	0
71	34.0969	10.7325	0	-19.3184	30.3906	0	-21.5783	-16.0429	0	-31.8562	11.5747	0	-3.5272	-32.8784	0
72	34.1665	10.7702	0	-19.2836	30.4328	0	-21.5888	-16.0598	0	-31.8714	11.5415	0	-3.5232	-32.8856	0
73	34.2069	10.7206	0	-19.3490	30.3700	0	-21.5993	-16.0645	0	-31.8331	11.5345	0	-3.5357	-32.8933	0
74	34.1935	10.7348	0	-19.3772	30.3282	0	-21.5973	-16.0635	0	-31.8388	11.5319	0	-3.5475	-32.9067	0
75	34.2132	10.7046	0	-19.3968	30.3311	0	-21.6183	-16.0252	0	-31.8750	11.5576	0	-3.5590	-32.8796	0
76	34.2885	10.6390	0	-19.3896	30.3361	0	-21.6037	-16.0091	0	-31.8376	11.5467	0	-3.4841	-32.9096	0
77	34.2968	10.5693	0	-19.3649	30.3283	0	-21.5911	-16.0328	0	-31.8207	11.5182	0	-3.5139	-32.9022	0
78	34.3057	10.5709	0	-19.3834	30.3155	0	-21.6000	-16.0139	0	-31.7785	11.5200	0	-3.5335	-32.8960	0
79	34.3132	10.5729	0	-19.3839	30.3066	0	-21.6115	-16.0012	0	-31.7717	11.5572	0	-3.5336	-32.9024	0
80	34.3273	10.5474	0	-19.3739	30.3234	0	-21.5659	-15.9882	0	-31.7863	11.5533	0	-3.5441	-32.9062	0
81	34.3216	10.5606	0	-19.4136	30.3186	0	-21.4898	-16.0160	0	-31.8059	11.5205	0	-3.5328	-32.8631	0
82	34.3293	10.5574	0	-19.4229	30.3332	0	-21.4413	-16.0282	0	-31.7732	11.4898	0	-3.5341	-32.8451	0
83	34.3120	10.5842	0	-19.4146	30.3734	0	-21.4807	-16.0100	0	-31.7906	11.4975	0	-3.5248	-32.8065	0
84	34.3036	10.5817	0	-19.3472	30.4170	0	-21.4508	-16.0044	0	-31.7878	11.4702	0	-3.5220	-32.8214	0
85	34.3269	10.5914	0	-19.3486	30.4453	0	-21.4389	-15.9952	0	-31.7656	11.4788	0	-3.5254	-32.8211	0
86	34.3587	10.6250	0	-19.3624	30.4638	0	-21.4556	-16.0201	0	-31.7713	11.4880	0	-3.5286	-32.8920	0
87	34.3576	10.6137	0	-19.3639	30.4791	0	-21.4691	-16.0592	0	-31.7964	11.4662	0	-3.5347	-32.9497	0
88	34.3297	10.5530	0	-19.3449	30.4667	0	-21.4543	-16.0760	0	-31.8084	11.4410	0	-3.5661	-32.9773	0
89	34.3237	10.5696	0	-19.3206	30.4810	0	-21.4674	-16.0652	0	-31.8096	11.4825	0	-3.4923	-32.9931	0
90	34.3263	10.5671	0	-19.3202	30.4322	0	-21.4755	-16.0994	0	-31.7783	11.4974	0	-3.4782	-32.9969	0
91	34.3009	10.5422	0	-19.3412	30.4259	0	-21.4574	-16.0715	0	-31.7841	11.4623	0	-3.4827	-32.9741	0
92	34.3222	10.5625	0	-19.3179	30.4050	0	-21.4293	-16.0588	0	-31.7731	11.4921	0	-3.4369	-32.9731	0
93	34.3083	10.5837	0	-19.3109	30.4011	0	-21.4206	-16.0834	0	-31.7632	11.4993	0	-3.4454	-32.9969	0
94	34.3162	10.6174	0	-19.2919	30.3799	0	-21.3966	-16.0914	0	-31.7530	11.4570	0	-3.4498	-33.0271	0
95	34.3081	10.6162	0	-19.2896	30.4042	0	-21.4433	-16.1119	0	-31.6811	11.5053	0	-3.4645	-33.0083	0
96	34.3205	10.6492	0	-19.3087	30.4238	0	-21.4859	-16.1308	0	-31.6090	11.5003	0	-3.4786	-32.9711	0
97	34.3423	10.6872	0	-19.3308	30.3690	0	-21.4682	-16.1771	0	-31.5972	11.4309	0	-3.4712	-32.9874	0
98	34.3227	10.6700	0	-19.2963	30.3345	0	-21.4567	-16.1235	0	-31.5934	11.4163	0	-3.4545	-32.9956	0
99	34.3320	10.6975	0	-19.3111	30.3870	0	-21.4700	-16.1395	0	-31.5845	11.4355	0	-3.4715	-32.9784	0
100	34.3245	10.6855	0	-19.2770	30.4047	0	-21.4510	-16.1577	0	-31.5815	11.4226	0	-3.4900	-33.0214	0
101	34.2936	10.6510	0	-19.2204	30.4123	0	-21.4591	-16.1262	0	-31.6036	11.4091	0	-3.4844	-33.0652	0
102	34.3092	10.6692	0	-19.2669	30.4053	0	-21.4631	-16.1305	0	-31.5850	11.4265	0	-3.4363	-33.0336	0
103	34.3587	10.6671	0	-19.2636	30.4021	0	-21.4650	-16.1295	0	-31.5997	11.3785	0	-3.4448	-33.0255	0
104	34.3799	10.7044	0	-19.2578	30.3921	0	-21.5010	-16.1131	0	-31.6309	11.4614	0	-3.4805	-33.0890	0
105	34.4151	10.6937	0	-19.2573	30.3876	0	-21.4567	-16.1000	0	-31.6561	11.5072	0	-3.4754	-33.0816	0
106	34.3871	10.6687	0	-19.2250	30.3846	0	-21.4832	-16.0397	0	-31.6090	11.5129	0	-3.4665	-33.1213	0
107	34.4075	10.7058	0	-19.2347	30.4115	0	-21.4620	-16.0162	0	-31.5432	11.5598	0	-3.4974	-33.1062	0
108	34.3993	10.6312	0	-19.2328	30.3925	0	-21.5029	-16.0328	0	-31.5123	11.5266	0	-3.4888	-33.1466	0
109	34.3835	10.6047	0	-19.2490	30.3926	0	-21.5119	-16.0351	0	-31.5302	11.5274	0	-3.4423	-33.1165	0
110	34.3933	10.6204	0	-19.2583	30.4496	0	-21.5411	-15.9793	0	-31.5240	11.5562	0	-3.4511	-33.0735	0
111	34.4002	10.6154	0	-19.2525	30.4265	0	-21.5295	-15.9829	0	-31.5133	11.5518	0	-3.4938	-33.0586	0
112	34.3949	10.5892	0	-19.2151	30.3859	0	-21.5340	-16.0179	0	-31.5220	11.5357	0	-3.4862	-33.0547	0
113	34.3910	10.6369	0	-19.2441	30.4007	0	-21.5209	-15.9899	0	-31.5413	11.5794	0	-3.4562	-33.0317	0
114	34.3663	10.6501	0	-19.2243	30.3828	0	-21.5718	-16.0105	0	-31.5153	11.6045	0	-3.4538	-33.0397	0
115	34.4032	10.6996	0	-19.2368	30.3669	0	-21.5624	-15.9955	0	-31.5188	11.5875	0	-3.4368	-33.0534	0
116	34.4595	10.6609	0	-19.2423	30.3631	0	-21.5475	-15.9892	0	-31.4993	11.6184	0	-3.4453	-33.0202	0
117	34.4504	10.6930	0	-19.2527	30.3749	0	-21.5133	-16.0170	0	-31.5312	11.6411	0	-3.4840	-33.0314	0
118	34.4635	10.6431	0	-19.2720	30.3731	0	-21.5376	-16.0183	0	-31.4923	11.6153	0	-3.4824	-33.0442	0
119	34.4583	10.6303	0	-19.2454	30.3970	0	-21.5063	-16.0000	0	-31.5040	11.6146	0	-3.4325	-33.0749	0
120	34.4292	10.6268	0	-19.2495	30.4205	0	-21.5310	-15.9996	0	-31.5106	11.6091	0	-3.4374	-33.0327	0
