Frame	X3	Y3	Flag3	X4	Y4	Flag4	X2	Y2	Flag2	X5	Y5	Flag5	X1	Y1	Flag1
1	1095.0000	786.0000	0	420.0000	541.5000	0	870.0000	652.5000	0	747.0000	286.5000	0	762.3662	288.1877	0
2	1095.0000	784.5000	0	421.5000	541.5000	0	870.0000	652.5000	0	747.0000	286.5000	0	762.4874	286.3665	0
3	1095.0000	786.0000	0	421.5000	541.5000	0	870.0000	652.5000	0	734.7881	286.3039	0	762.5060	287.0105	0
4	1095.0000	784.5000	0	421.5000	541.5000	0	871.5000	652.5000	0	734.7673	286.1900	0	762.4358	285.3330	0
5	1095.0000	784.5000	0	421.5000	541.5000	0	864.8283	660.6430	0	735.1132	284.3225	0	762.3329	285.7306	0
6	1095.0000	786.0000	0	421.5000	541.5000	0	871.5000	652.5000	0	734.6684	286.1927	0	762.3389	287.3480	0
7	1095.0000	784.5000	0	421.5000	543.0000	0	871.5000	652.5000	0	734.6096	285.9053	0	761.8527	285.1576	0
8	1095.0000	784.5000	0	421.5000	543.0000	0	871.5000	652.5000	0	734.5686	284.3546	0	762.0331	285.4271	0
9	1095.0000	784.5000	0	421.5000	543.0000	0	871.5000	652.5000	0	734.6085	283.8238	0	751.5000	286.5000	0
10	1093.5000	784.5000	0	423.8666	554.5014	0	871.5000	652.5000	0	734.9657	283.2253	0	762.4058	286.5209	0
11	1093.5000	784.5000	0	423.0000	543.0000	0	871.5000	652.5000	0	735.3214	282.5706	0	762.3592	286.3797	0
12	1093.5000	784.5000	0	423.0694	554.6868	0	873.0000	651.0000	0	735.4958	282.0443	0	762.5231	287.2449	0
13	1093.5000	784.5000	0	420.2186	554.7424	0	870.0000	649.5000	0	748.5000	285.0000	0	762.6147	286.3020	0
14	1093.5000	784.5000	0	420.9109	554.5297	0	871.5000	648.0000	0	747.0000	285.0000	0	762.3509	284.2993	0
15	1093.5000	784.5000	0	421.5000	544.5000	0	871.5000	649.5000	0	747.0000	285.0000	0	762.2215	282.8776	0
16	1095.0000	784.5000	0	422.7398	555.0396	0	871.5000	649.5000	0	735.1227	283.7798	0	762.1089	283.4716	0
17	1093.5000	783.0000	0	422.4462	555.2573	0	871.5000	649.5000	0	734.7596	287.1369	0	761.7600	282.1660	0
18	1095.0000	783.0000	0	422.1205	555.0454	0	871.5000	649.5000	0	735.1224	283.4523	0	761.0430	280.8579	0
19	1095.0000	784.5000	0	423.1063	554.9753	0	873.0000	648.0000	0	735.1676	283.7717	0	760.9119	281.1182	0
20	1091.2050	773.9009	0	422.3817	555.1065	0	871.5000	648.0000	0	734.9624	284.7595	0	751.5000	283.5000	0
21	1093.5000	783.0000	0	424.6822	554.7740	0	871.5000	648.0000	0	734.9055	285.4128	0	761.1477	281.1600	0
22	1095.0000	783.0000	0	423.0000	543.0000	0	871.5000	648.0000	0	734.6469	287.2344	0			
23	1091.7217	773.3241	0	423.0000	543.0000	0	871.5000	648.0000	0	747.0000	286.5000	0			
24	1092.1340	773.4046	0	423.0000	543.0000	0	871.5000	648.0000	0	734.9157	289.3452	0			
25	1095.0000	783.0000	0	423.0000	543.0000	0	871.5000	648.0000	0	734.7127	287.7287	0			
26	1092.3867	773.6405	0	423.0000	543.0000	0	871.5000	648.0000	0	735.0750	289.8508	0			
27	1093.3913	773.3581	0	423.0000	543.0000	0	873.0000	648.0000	0	735.2041	290.8535	0			
28	1095.1897	773.1844	0	423.0000	541.5000	0	873.0000	648.0000	0	735.3271	291.3193	0			
29	1096.0959	773.0490	0	423.0000	543.0000	0	871.5000	646.5000	0	734.6639	288.8071	0			
30	1096.5437	772.8312	0	423.0000	541.5000	0	873.0000	646.5000	0	734.2770	286.7677	0			
31	1097.3320	772.5907	0	423.0000	541.5000	0	874.5000	648.0000	0	734.2884	286.6346	0			
32	1098.4524	772.4879	0	423.0000	541.5000	0	873.0000	648.0000	0	734.2254	287.3016	0			
33	1096.5924	772.4554	0	424.5000	541.5000	0	873.0000	648.0000	0	734.2018	287.4925	0			
34	1097.4150	772.8579	0	423.0000	541.5000	0	876.0000	649.5000	0	734.9143	290.4836	0			
35	1096.4987	772.8106	0	423.0000	540.0000	0	876.0000	649.5000	0	734.4713	289.5594	0			
36	1096.2426	772.7327	0	420.0000	538.5000	0	874.5000	649.5000	0	734.3229	288.1624	0			
37	1095.2780	772.9186	0	421.5000	538.5000	0	876.0000	649.5000	0	734.4434	289.1796	0			
38	1096.5000	783.0000	0	421.5000	538.5000	0	875.2500	649.5000	0	734.1348	289.1843	0			
39	1096.0039	772.8920	0	421.5000	541.5000	0	874.5000	649.5000	0	734.0129	288.1093	0			
40	1095.1352	773.3016	0	420.0000	540.0000	0	874.5000	649.5000	0	734.0730	289.7281	0			
41	1094.2605	773.2449	0	421.5000	538.5000	0	876.0000	649.5000	0	734.4579	291.6091	0			
42	1095.6080	773.1961	0	421.5000	540.0000	0	874.5000	649.5000	0	734.3998	291.1975	0			
