Frame	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X2	Y2	Flag2	X9	Y9	Flag9	X10	Y10	Flag10	X8	Y8	Flag8	X1	Y1	Flag1	X11	Y11	Flag11	X7	Y7	Flag7
16	286.5000	1014.0000	0	343.8953	629.3254	0	634.5000	327.0000	0	793.5000	612.0000	0	652.0250	635.4241	0	671.5040	619.6917	0	974.6445	309.9431	0	356.0349	634.5458	0	637.5872	354.0732	0	629.7419	338.2062	0			
17	288.0000	1014.0000	0	344.1420	630.0481	0	635.3370	326.2845	0	793.5969	610.7255	0	652.3715	634.8155	0	671.7565	618.9286	0	976.3065	306.0968	0	356.1296	634.4722	0	637.1647	354.1671	0	630.0938	337.6520	0			
18	286.5000	1012.5000	0	340.6207	631.4672	0	636.1477	330.3562	0	794.4842	607.2184	0	653.1402	633.8698	0	672.0498	620.0647	0	977.1050	305.9178	0	355.7832	634.1049	0	636.5194	354.7774	0	630.1756	338.0248	0			
19	285.6551	1021.1784	0	345.0300	628.7161	0	635.2889	331.8308	0	796.8324	608.3942	0	653.7446	632.8154	0	671.6993	619.0865	0	983.2287	310.1945	0	353.4701	628.2491	0	635.5231	355.3449	0	629.3117	338.0552	0			
20	283.4635	1021.3593	0	342.8038	627.3147	0	633.3259	329.6139	0	797.4401	607.6527	0	654.5131	632.2733	0	672.0000	619.0179	0	980.4048	304.6916	0	353.4574	626.9790	0	637.2654	354.3511	0	629.4201	337.6913	0			
21	280.2131	1023.4896	0	341.3843	629.5959	0	631.9292	332.8788	0	796.5932	607.0174	0	654.1766	632.7263	0	672.0167	619.5083	0	975.8956	304.4042	0	353.0604	626.7620	0	637.5730	353.7247	0						
22	279.1150	1023.2086	0	342.2840	626.0395	0	631.5719	332.2741	0	795.0360	603.0702	0	653.9879	632.9852	0	671.6327	618.4745	0	978.3659	303.7462	0	353.5305	627.4107	0	635.4565	354.8505	0						
23	279.0000	1017.0000	0	344.1637	626.5547	0	632.1644	334.7575	0	794.2288	606.1676	0	655.2443	632.5568	0	671.7882	619.1232	0	978.3243	304.3102	0	353.0852	626.5690	0	633.3665	355.3765	0						
24	280.5000	1015.5000	0	343.7133	625.7920	0	629.9811	333.8937	0	794.6856	605.7786	0	654.7469	632.6491	0	672.1473	619.5426	0	978.4905	305.5207	0	353.2196	627.1659	0	636.1216	354.9804	0						
25	281.1122	1022.9913	0	343.2989	627.7435	0	627.6443	334.3564	0	798.2618	602.1407	0	653.0907	633.4565	0	671.0165	617.5372	0	982.2979	304.6146	0	353.5107	627.7605	0	634.8381	355.5980	0						
26	282.3751	1021.7460	0	343.3171	626.6077	0	627.0000	337.5000	0	795.9042	602.6112	0	653.8519	633.3955	0	671.4730	618.5748	0	984.6171	302.5027	0	353.3869	629.0459	0									
27	285.0000	1015.5000	0	341.8832	627.1083	0	627.7370	338.7840	0	795.8545	602.1094	0	654.4218	632.8997	0	671.5865	618.5336	0	986.2051	301.0260	0	353.2948	626.6063	0									
28	285.0000	1014.0000	0	341.7580	625.7407	0	627.0993	343.4757	0	796.9214	601.1979	0	653.6680	634.0974	0	671.3916	618.1049	0	983.2051	301.0889	0												
29	283.4592	1018.9408	0	341.8002	627.0011	0	627.0279	344.8650	0	800.9492	600.1930	0	653.3670	634.9182	0	671.6496	619.0512	0	981.5794	300.3010	0												
30	285.0237	1020.3468	0	340.8663	624.4819	0	628.5000	345.0000	0	801.4646	599.5691	0	654.2409	634.0866	0	671.1164	617.9894	0	981.8687	301.9451	0												
31	286.8492	1019.1062	0	340.0317	623.4743	0	628.6260	345.1215	0	800.2316	600.2663	0	654.6778	633.3679	0	671.6045	618.6723	0	982.8165	296.9199	0												
32	289.5000	1009.5000	0	340.9062	622.4343	0	628.7206	345.0488	0	799.7585	598.9125	0	653.4330	634.3941	0	671.5000	618.6383	0	982.8735	298.9867	0												
33	289.5000	1009.5000	0	340.7037	622.9683	0	631.1399	343.1314	0	798.2798	602.5078	0	653.7337	634.8575	0	664.5971	620.0291	0	984.4941	301.5373	0												
34	289.5000	1009.5000	0	340.5601	623.8261	0	632.5737	344.2005	0	797.2085	600.2768	0	653.8908	634.8429	0	671.4937	619.3308	0	984.3043	304.5692	0												
35	289.5000	1011.0000	0	342.0000	627.0000	0	634.0248	343.1894	0	799.5471	598.9163	0	653.7976	634.6794	0	671.4967	619.3039	0	982.6846	305.0173	0												
36	291.0000	1012.5000	0	343.4892	629.1921	0	633.4366	342.6225	0	801.8753	599.2107	0	654.1337	634.1651	0	657.0688	620.8381	0	983.5291	304.1562	0												
37	288.0000	1012.5000	0	342.6803	631.3595	0	632.6657	341.0804	0	801.9818	599.3229	0	654.8452	632.4619	0	656.8991	621.1101	0	983.8386	304.1889	0												
38	292.5000	1009.5000	0	341.4621	634.2250	0	632.2845	339.9180	0	801.5540	599.5553	0	655.5640	632.7995	0	671.4875	618.4624	0	983.9146	303.4580	0												
39	294.0000	1011.0000	0	340.7894	634.9788	0	630.8854	342.3941	0	802.5184	604.6824	0	670.1354	622.7765	0	656.7731	621.2744	0	986.2477	303.9337	0												
40	294.0000	1008.0000	0	342.6376	635.0747	0	630.3890	344.1880	0	801.3500	600.5519	0	668.3709	623.6689	0	655.5454	623.2025	0	988.8354	301.8417	0												
41	291.0000	1005.0000	0	341.8851	634.7337	0	631.5764	343.7381	0	800.6558	602.5017	0	666.6126	624.4708	0	656.1758	621.9703	0	988.2666	302.7990	0												
42	287.3277	1014.1821	0	341.7491	632.6139	0	629.6608	345.3127	0	800.3929	602.6841	0	666.5943	625.1843	0	662.4298	622.3022	0	989.9450	301.2602	0												
43	286.1377	1014.2913	0	339.9028	631.1542	0	630.5278	346.7000	0	801.8519	598.0573	0	665.2879	626.2535	0	656.0415	622.7327	0	993.0867	302.8455	0												
44	289.5000	1009.5000	0	341.5827	629.4248	0	629.5856	348.2856	0	803.4852	597.9116	0	653.8195	633.3297	0	657.0754	624.3556	0	994.5642	301.9985	0												
45	287.3227	1018.1399	0	342.5298	629.8313	0	629.6535	345.4676	0	805.3576	597.4957	0	651.5551	635.6699	0	656.9722	624.3894	0	998.0572	302.3085	0												
46	292.5000	1015.5000	0	342.4792	631.2759	0	629.7600	344.8126	0	803.2966	599.4936	0	649.2893	637.3883	0	656.9289	623.7445	0	997.8001	297.0953	0												
47	288.6657	1022.8792	0	339.6193	627.4962	0	631.5450	347.0764	0	800.1299	595.7321	0	650.4946	636.4554	0	660.5616	622.3199	0	998.0098	296.7774	0												
48	292.5000	1017.0000	0	340.8004	626.0745	0	628.7299	343.5418	0	800.3720	602.5119	0	650.1868	636.8442	0	655.8325	622.9132	0	998.4747	296.7837	0												
49	288.0000	1017.0000	0	343.7733	621.8901	0	628.3891	343.8766	0	804.2826	603.6700	0	651.3530	635.3496	0	662.4138	622.0631	0	997.8941	292.2459	0												
50	289.5000	1017.0000	0	342.0871	622.6566	0	627.6580	342.7770	0	808.5773	602.2423	0	648.9642	638.5723	0	662.1202	622.5614	0	995.8162	295.1696	0												
51	292.5000	1018.5000	0	340.3492	626.5395	0	626.2482	341.9973	0	807.8690	599.4121	0	649.6074	637.8105	0	657.0521	623.7066	0	993.5627	293.5282	0												
52	292.5000	1021.5000	0	339.9881	623.5426	0	623.0536	336.8474	0	804.1612	598.6887	0	647.5105	640.3349	0	656.3166	622.3209	0	991.7494	292.0865	0												
53	294.0000	1021.5000	0	339.5199	624.8303	0	622.5753	337.4093	0	804.2132	604.1980	0	648.7422	636.9652	0	656.2447	621.7725	0	990.6871	291.6306	0												
54	292.5000	1018.5000	0	336.7169	626.8338	0	618.3009	336.3520	0	806.3261	598.9633	0	657.3121	631.2457	0	656.3750	622.2147	0	985.4280	293.4142	0												
55	294.0000	1023.0000	0	337.1085	626.9711	0	617.7675	334.4290	0	804.5589	602.7320	0	658.4656	630.2958	0	662.6517	622.4665	0	987.1391	291.9691	0												
56	294.0000	1024.5000	0	340.7760	621.8869	0	618.8225	329.4813	0	805.5000	598.5000	0	649.5488	637.8951	0	662.2908	622.6508	0															
57	292.5000	1023.0000	0	340.5873	620.5952	0	618.7731	328.0751	0	808.5000	598.5000	0	660.3057	629.8615	0	662.3147	621.7894	0															
58	295.5000	1023.0000	0	339.1638	622.2769	0	621.0303	331.7502	0	810.0000	595.5000	0	659.8190	629.3540	0	663.6161	620.7678	0															
59	289.0022	1028.1032	0	339.9381	621.2655	0	616.7501	333.2803	0	810.0000	597.0000	0	649.1917	638.1190	0	670.9141	618.9284	0															
60	287.6912	1026.3674	0	341.3962	622.1957	0	616.5007	331.4615	0	811.5000	597.0000	0	648.7639	638.9755	0	663.5311	621.1502	0															
61	288.6931	1027.5814	0	338.6690	621.4903	0	614.5645	332.7320	0	807.0000	598.5000	0	648.0136	639.6021	0	662.7221	622.2134	0															
62	289.7670	1025.5673	0	335.9821	619.8372	0	615.8433	335.0013	0	811.2132	601.4571	0	647.1025	640.9526	0	663.0988	621.5830	0															
63	291.9216	1025.0054	0	334.8933	618.6597	0	614.2895	336.8673	0	810.0000	600.0000	0	648.4357	639.1558	0	662.5204	622.5620	0															
64	290.9516	1022.1565	0	335.3378	618.4598	0	613.2787	338.6106	0	810.0000	601.5000	0	648.5200	637.6111	0	662.3953	623.0558	0															
65	289.0640	1021.3607	0	334.1107	621.1408	0	616.7645	340.3850	0	810.0000	600.0000	0	655.0970	632.6570	0	660.9763	625.2654	0															
66	290.0361	1023.2483	0	331.6525	621.2804	0	618.3457	340.6528	0	811.5000	601.5000	0	657.2221	630.9475	0	660.1897	625.1136	0															
67	290.1114	1024.7118	0	333.7293	624.2013	0	620.1091	335.3416	0	814.5000	603.0000	0	657.5324	630.0318	0	659.8264	624.7788	0															
68	288.3930	1027.3536	0	334.1016	623.5018	0	619.6725	337.2913	0	816.0000	601.5000	0	656.5905	630.6814	0	662.1339	622.8438	0															
69	289.3673	1027.8824	0	333.8825	621.4419	0	619.5158	338.9411	0	816.0000	598.5000	0	654.8850	632.1153	0	660.0070	625.0404	0															
70	288.2058	1029.0702	0	334.9863	620.6053	0	621.1842	337.6188	0	816.0000	598.5000	0	657.8787	630.5424	0	661.4667	624.8180	0															
71	288.3667	1029.5658	0	338.0453	623.6096	0	622.1650	336.2372	0	816.0000	598.5000	0	655.6417	631.1224	0	662.7315	624.1063	0															
72	297.0000	1027.5000	0	337.2471	622.7283	0	623.6504	338.9375	0	819.0000	597.0000	0	655.1146	631.7684	0	661.2465	623.2502	0															
73	293.1080	1028.8872	0	335.9376	621.3491	0	623.5776	339.0220	0	822.0000	598.5000	0	656.0614	631.2019	0	661.6335	622.5525	0															
74	288.7002	1027.6281	0	335.1895	619.5466	0	623.9906	339.2413	0	823.5000	598.5000	0	656.3444	630.5743	0	661.6795	622.9252	0															
75	288.5639	1027.9260	0	338.0710	618.9584	0	625.9214	340.4370	0	822.0000	600.0000	0	656.2139	633.0134	0	656.8052	622.8533	0															
76	298.5000	1024.5000	0	338.2218	617.5924	0	628.2100	342.5316	0	820.5000	601.5000	0	655.6544	633.4464	0	661.2023	624.4225	0															
77	287.4242	1028.9722	0	337.6744	618.2037	0	628.7889	343.5319	0	822.0000	604.5000	0	653.8799	633.4684	0	660.7543	624.8540	0															
78	291.5416	1029.1995	0	336.0302	619.8228	0	625.9174	342.1464	0	820.9837	606.6949	0	653.3017	633.5246	0	657.9159	623.6860	0															
79	290.7717	1028.6128	0	336.0366	617.8402	0	624.4106	342.3612	0	820.2379	610.2852	0	652.3507	633.3957	0	658.6464	625.1063	0															
80	292.8455	1027.3404	0	336.4599	621.7459	0	625.3196	341.9732	0	822.4601	609.2791	0	644.2476	644.7037	0	659.5714	625.0521	0															
81	293.6576	1026.8638	0	336.5301	620.1820	0	623.0654	342.2328	0	820.5000	612.0000	0	645.5787	643.8509	0	660.7026	622.8266	0															
82	297.0000	1026.0000	0	337.6277	620.7492	0	620.5517	341.3597	0	819.0000	610.5000	0	645.1592	644.1871	0	655.8916	623.4973	0															
83	292.5000	1026.0000	0	336.4577	621.9729	0	619.7093	342.6270	0	819.9841	610.8886	0	645.9177	643.3233	0	655.7096	623.1584	0															
84	291.0000	1027.5000	0	333.1915	624.4473	0	618.5340	343.5231	0	817.2499	609.7347	0	645.4385	643.9704	0	655.5385	623.1903	0															
85	287.3539	1031.3006	0	332.9368	625.3754	0	618.0592	341.7478	0	815.9627	609.3395	0	651.8485	634.8634	0	655.2168	623.2727	0															
86	288.8197	1028.4476	0	331.5294	627.9127	0	618.7685	340.7298	0	814.4811	606.6962	0	653.0809	633.3543	0	655.0298	623.8128	0															
87	288.4884	1026.7031	0	330.8895	627.6636	0	620.8678	341.0694	0	821.0391	608.6352	0	654.1628	632.4069	0	655.4777	623.0475	0															
88	289.4626	1028.0153	0	328.8337	627.2681	0	620.9142	338.4242	0	822.9495	610.6420	0	653.1960	632.8470	0	655.0467	623.8883	0															
89	292.0368	1026.6248	0	331.5330	628.7532	0	621.7180	336.1198	0	823.8641	612.6775	0	651.8558	633.1310	0	654.1404	624.6784	0															
90	290.4563	1026.1855	0	329.9080	627.0986	0	619.8705	333.9269	0	819.9404	611.5881	0	653.2122	637.2820	0	655.2456	623.2175	0															
91	289.0573	1027.0719	0	330.4560	628.8303	0	623.4142	333.8812	0	820.6217	612.1444	0	653.7747	636.4562	0	654.9077	623.6937	0															
92	287.4675	1027.4021	0	331.5457	629.7538	0	621.3792	333.4240	0	818.2854	617.5109	0	653.2477	637.0169	0	654.1012	624.7262	0															
93	287.8264	1026.5496	0	330.5851	632.6241	0	621.0163	333.7926	0	819.4790	614.1658	0	645.6780	645.5087	0	654.2692	624.6410	0															
94	288.5375	1024.8820	0	330.8089	631.9311	0	622.8670	330.2315	0	823.2107	616.8624	0	646.0165	645.5481	0	654.2811	624.6405	0															
95	287.9215	1024.4561	0	332.7234	634.8361	0	626.7938	330.5016	0	826.2714	616.8437	0	646.6207	645.1515	0	654.0638	624.5266	0															
96	288.4282	1025.3591	0	332.5460	632.7015	0	622.2830	327.2327	0	825.7280	615.9845	0	645.7302	643.4581	0	654.6409	623.8487	0															
97	288.4565	1025.0909	0	338.3807	630.9991	0	624.3813	327.0562	0	825.4784	613.6041	0	646.2068	644.0222	0	654.0699	624.9511	0															
98	288.5659	1025.4723	0	342.4874	632.4409	0	623.7193	328.6694	0	822.7095	614.7359	0	647.1630	643.0139	0																		
99	288.1689	1025.4347	0	345.4365	635.9021	0	624.1273	326.9674	0	820.8271	615.5011	0	647.1210	641.4306	0																		
100	288.4280	1024.9455	0	345.5968	633.8438	0	622.1982	327.7887	0	821.0174	617.0051	0	646.9818	642.1612	0																		
101	287.6927	1024.0193	0	343.6041	635.3354	0	624.6827	329.0992	0	821.1990	617.7003	0	651.5034	640.5271	0																		
102	291.0000	1021.5000	0	339.7996	635.2198	0	627.0000	330.0000	0	822.4927	616.7604	0	652.4197	639.7229	0																		
103	289.5000	1023.0000	0	339.7328	637.6326	0	625.3121	329.1640	0	823.2058	617.5126	0	652.3448	640.7945	0																		
104	288.0000	1024.5000	0	343.6763	640.1237	0	624.2919	323.0056	0	820.8348	617.2943	0	649.7500	644.5969	0																		
105	282.1581	1029.2088	0	345.0000	637.5000	0	625.1609	325.2694	0	819.0000	613.5000	0	652.4292	639.6940	0																		
106	283.4976	1028.3570	0	348.0000	639.0000	0	625.2503	326.9320	0	820.7857	612.1170	0	652.9861	637.9452	0																		
107	284.4987	1029.0208	0	348.0000	637.5000	0	622.3683	325.0892	0	819.5729	612.9405	0	652.3512	640.2714	0																		
108	282.7769	1035.2418	0	346.5000	633.0000	0	622.0905	326.2935	0	820.7327	611.0664	0	652.4493	641.7815	0																		
109	283.9308	1037.5910	0	345.3391	634.5208	0	623.4562	328.5176	0	822.3129	609.8131	0	647.7571	646.2025	0																		
110	282.1740	1036.2253	0	344.7912	635.9401	0	623.8099	328.9528	0	817.5000	606.0000	0	647.7617	646.0546	0																		
111	282.6025	1036.7340	0	342.5329	633.8419	0	624.9390	328.8609	0	819.0000	604.5000	0	646.2912	647.9086	0																		
112	281.9705	1037.1818	0	343.1091	632.5049	0	623.2163	329.6491	0	816.0000	603.0000	0	652.3391	640.9924	0																		
113	283.4544	1035.3809	0	346.0107	634.4766	0	622.1287	326.5983	0	813.0000	603.0000	0	652.7796	639.1169	0																		
114	282.4356	1033.8426	0	352.3273	631.7273	0	624.5454	332.2191	0	810.0000	606.0000	0	653.0601	638.8995	0																		
115	280.3954	1034.7932	0	353.2685	632.6244	0	621.0000	330.0000	0	811.5000	607.5000	0	652.3255	642.5288	0																		
116	280.9053	1034.8623	0	352.1048	634.7035	0	615.3297	334.7038	0	810.3004	608.8279	0	652.4626	641.7389	0																		
117	278.0497	1031.0517	0	353.3837	631.4331	0	621.1630	335.6678	0	810.6302	609.6436	0	653.7226	643.4587	0																		
118	281.6249	1028.6799	0	350.8986	629.3891	0	622.6426	337.9175	0	810.7860	609.0203	0	652.9240	644.0584	0																		
119	282.5020	1029.0621	0	351.0170	632.7007	0	621.7275	333.9944	0	811.5754	610.5847	0	654.8479	642.2505	0																		
120	283.4582	1028.4502	0	349.7826	631.7483	0	621.1394	336.3212	0	808.4139	613.7319	0	653.3009	652.1091	0																		
121	281.8183	1030.1416	0	349.0899	630.8233	0	618.7912	340.2106	0	804.7190	609.4586	0	655.5820	650.3856	0																		
122	279.8391	1033.3717	0	345.4848	633.8647	0	617.6759	343.1638	0	807.0409	605.9875	0	654.4583	648.3703	0																		
123	281.9137	1029.9461	0	345.3344	630.6917	0	619.4992	345.7636	0	808.1952	609.3895	0	651.7615	650.3697	0																		
124	277.8082	1034.0366	0	345.9284	632.2251	0	618.5975	348.0935	0	807.5335	608.8527	0	654.4805	649.2326	0																		
125	280.9446	1034.6192	0	347.3382	630.2043	0	622.0618	347.9811	0	808.6727	607.0419	0	652.8730	651.7076	0																		
126	282.6930	1033.4035	0	351.3383	631.3575	0	621.5218	351.5780	0	808.6152	610.9988	0	653.3971	648.4033	0																		
127	280.3984	1034.0161	0	356.6476	635.0919	0	622.9738	351.1428	0	808.4967	611.9947	0	652.9456	646.7655	0																		
128	277.0736	1039.3406	0	354.4806	635.5897	0	622.6436	349.5396	0	809.9724	608.5954	0	653.3363	647.4072	0																		
129	280.0476	1033.8738	0	355.8888	633.5503	0	624.7178	349.0189	0	811.4949	606.5908	0	653.3103	647.6361	0																		
130	279.1663	1028.8465	0	354.7881	631.3172	0	629.5701	348.1745	0	808.8059	604.7184	0	653.5815	648.1988	0																		
131	281.0093	1029.3598	0	355.9108	630.2745	0	630.5026	350.4328	0	806.3735	604.5011	0	654.3618	648.4354	0																		
132	282.2570	1028.0613	0	361.5000	624.0000	0	630.7452	348.3263	0	807.0168	602.4272	0	652.6854	650.7551	0																		
133	280.5000	1030.5000	0	356.2112	626.7596	0	628.2288	346.6590	0	807.1405	602.5481	0	652.7476	650.8204	0																		
134	280.5000	1035.0000	0	355.2763	624.6948	0	627.5114	346.7426	0	808.9350	600.0804	0	652.8680	649.8412	0																		
135	282.0000	1036.5000	0	355.1725	627.0701	0	624.8227	350.9228	0	808.9330	599.5293	0	651.5774	652.6488	0																		
136	283.5000	1036.5000	0	358.5000	625.5000	0	625.8064	352.5544	0	809.9679	597.7132	0																					
137	283.5000	1033.5000	0	358.5000	622.5000	0	626.5961	353.1454	0	808.0673	597.7873	0																					
138	280.1114	1033.6745	0	358.5000	622.5000	0	625.1260	357.0190	0	808.8687	596.8649	0																					
139	279.1087	1033.1063	0	358.5000	622.5000	0	626.0624	357.1815	0	805.0997	594.1029	0																					
140	276.1782	1032.1360	0	360.0000	621.0000	0	622.6611	355.3814	0	805.2774	594.3985	0																					
141	278.7427	1032.9409	0	360.0000	619.5000	0	622.8373	355.2739	0	802.5000	594.0000	0																					
142	276.7388	1033.0955	0	361.5000	622.5000	0	623.0758	351.9660	0	802.8634	589.8981	0																					
143	278.3316	1035.0069	0	363.0000	621.0000	0	621.3123	352.8752	0	802.1352	587.6432	0																					
144	279.0000	1032.0000	0	366.0000	621.0000	0	620.2586	352.0952	0	800.7371	586.5042	0																					
145	276.0000	1033.5000	0	366.0000	624.0000	0	620.7287	347.1059	0	801.9569	585.8554	0																					
146	277.5000	1030.5000	0	366.0000	625.5000	0	622.5525	349.2285	0	800.9090	587.4613	0																					
147	280.5000	1030.5000	0	369.0000	624.0000	0	626.1911	348.5140	0	799.6268	590.1401	0																					
148	280.5000	1030.5000	0	367.5000	625.5000	0	628.3547	352.5834	0	801.4696	590.9502	0																					
149	280.5000	1032.0000	0	367.3722	625.3850	0	622.7759	348.8964	0	799.2694	594.1081	0																					
150	277.5000	1033.5000	0	368.3885	623.7799	0	625.4284	349.9531	0	800.4946	592.0256	0																					
151	282.0000	1032.0000	0	367.5000	622.5000	0	625.0303	351.4474	0	800.4935	593.1513	0																					
152	280.5000	1035.0000	0	366.0116	625.0270	0	624.8732	351.6559	0	801.5674	592.0502	0																					
153	282.0000	1036.5000	0	366.9014	624.8524	0	625.1515	351.7962	0	800.2184	589.8421	0																					
154	280.5000	1038.0000	0	372.2040	626.2666	0	624.9367	351.2462	0	800.2591	591.4920	0																					
155	282.0000	1039.5000	0	371.7954	627.3896	0	626.9235	351.4255	0	800.8230	589.9900	0																					
156	282.0000	1038.0000	0	373.5000	627.0000	0	626.0112	349.3535	0	804.3016	589.8988	0																					
157	279.9106	1037.3556	0	370.8046	627.4505	0	628.7120	347.5451	0	805.6469	583.0604	0																					
158	285.7651	1026.4453	0	370.1429	626.6635	0	628.6459	344.9322	0	801.1007	590.5099	0																					
159	285.1218	1037.5206	0	370.1116	623.7945	0	631.1020	346.6636	0	803.0610	584.8441	0																					
160	286.5000	1035.0000	0	369.8953	625.8726	0	631.0247	349.1718	0	805.8345	580.6283	0																					
161	284.8161	1032.1780	0	368.6714	626.9425	0	629.9420	348.3088	0	805.2171	584.7287	0																					
162	284.1735	1032.7803	0	367.6837	627.2195	0	630.8856	347.0809	0	803.9535	582.9154	0																					
163	283.3528	1033.5377	0	368.8920	629.6578	0	631.5172	348.8645	0	805.7975	584.1977	0																					
164	282.9028	1033.4552	0	370.4807	630.9352	0	636.8598	350.1550	0	805.6705	589.5555	0																					
165	280.4958	1033.3470	0	370.1910	629.1635	0	635.3071	347.2960	0	805.7803	588.0794	0																					
166	282.2247	1030.3921	0	370.2037	629.7892	0	636.2060	348.2242	0	809.0777	583.6194	0																					
167	283.7747	1030.5302	0	371.8754	628.5717	0	636.6380	346.8193	0	808.4229	585.7028	0																					
168	285.0554	1034.5318	0	375.2418	627.3640	0	638.1025	347.8456	0	808.9900	587.3911	0																					
169	280.0802	1034.5726	0	374.5039	626.0565	0	638.0248	347.8555	0	810.0121	589.8967	0																					
170	280.6902	1033.8939	0	370.1708	629.1914	0	637.1014	345.3604	0	813.7358	588.8074	0																					
171	285.0380	1032.5484	0	370.9706	628.8723	0	638.9376	347.6338	0	813.4289	587.8755	0																					
172	285.3509	1032.2868	0	368.2755	629.9380	0	637.5418	351.0550	0	815.4589	582.9094	0																					
173	283.0461	1032.8276	0	365.6522	631.5808	0	635.5146	349.7859	0	813.8929	586.4087	0																					
174	285.0000	1033.5000	0	364.5323	631.5667	0	632.5460	345.0255	0	812.5738	584.4888	0																					
175	282.2450	1032.8000	0	364.7504	632.8726	0	629.7536	345.5471	0	811.8991	582.6160	0																					
176	283.5000	1029.0000	0	362.5227	632.1641	0	628.5451	347.7231	0	812.2086	579.8822	0																					
