Frame	X2	Y2	Flag2	X1	Y1	Flag1	X5	Y5	Flag5	X3	Y3	Flag3	X4	Y4	Flag4
1	865.5000	456.0000	0	1249.5000	831.0000	0	110.1684	65.5756	0	322.5000	45.0000	0	819.4104	1011.7848	0
2	865.5000	456.0000	0	1249.5000	831.0000	0	110.0900	64.5082	0	321.0000	43.5000	0	819.1247	1006.5860	0
3	868.5000	456.0000	0	1251.0000	831.0000	0	110.4952	66.6083	0	322.5000	43.5000	0	818.7476	1011.8026	0
4	868.5000	454.5000	0	1251.0000	832.5000	0	110.3163	62.5931	0	321.0000	43.5000	0	807.0000	1005.0000	0
5	865.5000	454.5000	0	1249.5000	832.5000	0	121.5000	63.0000	0	332.7386	40.0917	0	807.0000	1005.0000	0
6	864.0000	454.5000	0	1260.8982	835.9302	0	121.5000	61.5000	0	321.0000	42.0000	0	790.6757	1008.0463	0
7	864.0000	454.5000	0	1261.2709	835.1516	0	121.5000	63.0000	0	322.6025	28.8348	0	790.7636	1008.9577	0
8	864.0000	454.5000	0	1261.1735	832.6654	0	121.5000	64.5000	0	322.5000	42.0000	0	791.3767	1003.6327	0
9	864.0000	454.5000	0	1249.5000	832.5000	0	110.2831	64.1603	0	322.5000	43.5000	0	802.5000	1005.0000	0
10	867.0000	456.0000	0	1249.5000	834.0000	0	110.2690	64.6076	0	322.5000	43.5000	0	791.1603	1004.6848	0
11	867.0000	454.5000	0	1259.9434	837.3812	0	110.4066	64.9552	0	333.3853	42.9828	0	790.7736	1008.9973	0
12	871.5000	456.0000	0	1251.0000	834.0000	0	121.5000	63.0000	0	333.3321	46.2230	0			
13	861.0000	453.0000	0	1249.5000	834.0000	0	110.2641	64.3576	0						
14	865.5000	456.0000	0	1249.5000	834.0000	0	121.5000	63.0000	0						
15	861.0000	453.0000	0	1249.5000	832.5000	0	121.5000	61.5000	0						
16	861.0000	453.0000	0	1261.0286	833.8244	0	124.8442	49.7014	0						
17	867.0000	454.5000	0	1261.1824	834.5632	0	124.5000	60.0000	0						
18	859.5000	451.5000	0	1248.0000	834.0000	0	123.2936	49.8928	0						
19	867.0000	456.0000	0	1232.2705	830.8480	0	125.3775	49.6298	0						
20	873.0000	457.5000	0	1246.5000	832.5000	0	126.0000	60.0000	0						
21	870.0000	456.0000	0	1245.0000	832.5000	0	127.5000	61.5000	0						
22	870.0000	454.5000	0	1245.0000	834.0000	0	136.9829	58.0444	0						
23	862.5000	453.0000	0	1245.0000	832.5000	0	127.5000	61.5000	0						
24	870.0000	453.0000	0	1245.0000	832.5000	0	127.5000	61.5000	0						
25	864.0000	454.5000	0	1245.0000	832.5000	0	127.5000	61.5000	0						
26	862.5000	454.5000	0	1245.0000	832.5000	0	127.5000	63.0000	0						
27	861.0000	453.0000	0	1245.0000	831.0000	0	136.2929	56.2313	0						
28	867.0000	453.0000	0	1245.0000	831.0000	0	126.0000	61.5000	0						
29	868.5000	450.0000	0	1243.5000	831.0000	0	126.0000	60.0000	0						
30	868.5000	450.0000	0	1235.4673	825.4029	0	126.0000	60.0000	0						
31	868.5000	450.0000	0	1232.9256	832.6982	0	126.0000	60.0000	0						
32	868.5000	450.0000	0	1232.4548	830.1993	0	126.0000	60.0000	0						
33	868.5000	451.5000	0	1246.5000	832.5000	0	126.0000	61.5000	0						
34	868.5000	451.5000	0	1245.0000	832.5000	0	121.8923	50.1920	0						
35	862.5000	453.0000	0	1245.0000	832.5000	0	109.9260	62.0971	0						
36	870.0000	450.0000	0	1246.5000	832.5000	0	110.3603	65.4857	0						
37	870.0000	450.0000	0	1233.8664	836.3714	0	110.5481	68.2098	0						
38	861.0000	453.0000	0	1232.9275	831.9236	0	110.1065	65.2754	0						
39	862.5000	453.0000	0	1246.5000	834.0000	0	110.5048	66.4948	0						
40	868.5000	453.0000	0	1245.0000	832.5000	0	109.9501	63.7162	0						
41	864.0000	454.5000	0	1233.4591	834.5042	0	110.2009	63.3134	0						
42	864.0000	454.5000	0	1245.0000	834.0000	0	110.4274	65.5499	0						
43	868.5000	451.5000	0	1245.0000	832.5000	0	110.2801	64.4035	0						
44	862.5000	454.5000	0	1245.0000	832.5000	0	110.3675	64.7328	0						
45	867.0000	453.0000	0	1245.0000	832.5000	0	110.2646	64.3771	0						
