Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3
1	9.8584	23.7015	0	-36.4162	-21.8173	0	39.8834	7.5910	0
2	9.8343	23.7114	0	-36.4046	-21.8529	0	39.8873	7.5894	0
3	9.8538	23.6996	0	-36.4027	-21.8640	0	39.8820	7.5894	0
4	9.8881	23.6672	0	-36.4207	-21.9046	0	39.8739	7.5921	0
5	9.8302	23.6490	0	-36.4255	-21.8693	0	39.8943	7.5924	0
6	9.8636	23.6320	0	-36.4431	-21.8762	0	39.8771	7.5904	0
7	9.8805	23.6664	0	-36.4194	-21.8601	0	39.8828	7.5981	0
8	9.8707	23.6235	0	-36.4353	-21.8924	0	39.8927	7.5786	0
9	9.8390	23.6240	0	-36.3945	-21.8571	0	39.8802	7.5970	0
10	9.8698	23.5936	0	-36.4513	-21.8784	0	39.8854	7.5886	0
11	9.9070	23.5212	0	-36.4638	-21.8833	0	39.8836	7.5731	0
12	9.9432	23.5588	0	-36.4508	-21.8937	0	39.8900	7.6035	0
13	9.8953	23.5805	0	-36.4993	-21.8899	0	39.8783	7.5901	0
14	9.9326	23.5343	0	-36.4684	-21.8824	0	39.8876	7.5871	0
15	9.9238	23.5655	0	-36.4796	-21.8865	0	39.8792	7.5909	0
16	9.9378	23.6299	0	-36.5466	-21.8745	0	39.8954	7.5959	0
17	9.9053	23.6379	0	-36.5421	-21.8391	0	39.8878	7.5952	0
18	9.9086	23.6319	0	-36.5320	-21.8235	0	39.8794	7.5691	0
19	9.9434	23.6475	0	-36.5770	-21.8069	0	39.8859	7.5979	0
20	9.9212	23.6470	0	-36.5418	-21.7680	0	39.8715	7.5838	0
21	9.9363	23.6460	0	-36.5287	-21.7396	0	39.8859	7.6076	0
22	9.9144	23.6336	0	-36.5441	-21.8445	0	39.8887	7.5482	0
23	9.9558	23.6744	0	-36.5538	-21.7873	0	39.8927	7.5503	0
24	9.9041	23.6904	0	-36.5962	-21.7999	0	39.8831	7.5374	0
25	9.8982	23.6820	0	-36.6182	-21.8654	0	39.8768	7.4947	0
26	9.9214	23.6749	0	-36.6296	-21.8931	0	39.8858	7.5239	0
27	9.9078	23.7473	0	-36.5952	-21.8619	0	39.8793	7.5637	0
28	9.9789	23.7167	0	-36.6215	-21.8753	0	39.8869	7.5573	0
29	10.0168	23.6761	0	-36.6164	-21.8862	0	39.8869	7.5895	0
30	9.9641	23.6971	0	-36.6879	-21.8362	0	39.8837	7.6122	0
31	10.0355	23.6676	0	-36.7177	-21.8194	0	39.8840	7.5797	0
32	10.0770	23.6673	0	-36.6980	-21.8615	0	39.8814	7.5689	0
33	10.0650	23.7039	0	-36.6611	-21.8863	0	39.8979	7.6233	0
34	10.0824	23.7284	0	-36.7089	-21.8620	0	39.8807	7.5785	0
35	10.0697	23.7133	0	-36.7009	-21.9120	0	39.8796	7.5777	0
36	10.0868	23.7443	0	-36.6425	-21.8454	0	39.8915	7.6084	0
37	10.0494	23.7812	0	-36.5930	-21.8217	0	39.8806	7.5915	0
38	10.0430	23.7652	0	-36.6203	-21.8048	0	39.8824	7.5778	0
39	10.0253	23.7661	0	-36.5878	-21.8076	0	39.8922	7.5971	0
40	10.0016	23.7973	0	-36.5480	-21.7672	0	39.8857	7.6101	0
41	9.9765	23.7661	0	-36.5489	-21.7747	0	39.8757	7.5682	0
42	9.9997	23.7878	0	-36.5188	-21.7800	0	39.8793	7.5813	0
43	9.9992	23.8072	0	-36.4724	-21.7246	0	39.8931	7.6005	0
44	9.9865	23.8276	0	-36.5094	-21.7653	0	39.8827	7.5875	0
45	9.9854	23.8276	0	-36.5072	-21.7646	0	39.8793	7.5813	0
46	10.0074	23.8550	0	-36.4979	-21.7484	0	39.8919	7.5990	0
47	9.9849	23.8372	0	-36.5042	-21.7218	0	39.8771	7.5878	0
48	9.9794	23.8242	0	-36.4956	-21.7350	0	39.8812	7.5879	0
