Frame	X1	Y1	Flag1	X2	Y2	Flag2	X4	Y4	Flag4	X3	Y3	Flag3	X5	Y5	Flag5
42	1039.5000	487.5000	0	642.0000	502.5000	0	333.0000	459.0000	0	1350.0000	796.5000	0	573.0000	352.5000	0
43	1038.0000	486.0000	0	643.5000	502.5000	0	333.0000	459.0000	0	1350.0000	799.5000	0	573.0000	354.0000	0
44	1036.5000	486.0000	0	643.5000	502.5000	0	333.0000	459.0000	0	1350.0000	799.5000	0	573.0000	352.5000	0
45	1038.0000	487.5000	0	640.5000	504.0000	0	333.0000	459.0000	0	1350.0000	799.5000	0	573.0000	352.5000	0
46	1039.5000	487.5000	0	639.0000	504.0000	0	333.0000	459.0000	0	1348.5000	799.5000	0	574.5000	354.0000	0
47	1041.0000	487.5000	0	639.0000	504.0000	0	333.0000	459.0000	0	1348.5000	798.0000	0	573.0000	352.5000	0
48	1041.0000	486.0000	0	637.5000	505.5000	0	333.0000	459.0000	0	1347.0000	799.5000	0	573.0000	354.0000	0
49	1041.0000	484.5000	0	639.0000	504.0000	0	334.5000	459.0000	0	1347.0000	798.0000	0	571.5000	351.0000	0
50	1044.0000	484.5000	0	640.5000	504.0000	0	333.0000	457.5000	0	1348.5000	796.5000	0	557.8824	356.2394	0
51	1044.0000	484.5000	0	640.5000	505.5000	0	334.5000	460.5000	0	1347.0000	798.0000	0	570.0000	352.5000	0
52	1044.0000	486.0000	0	640.5000	505.5000	0	334.5000	460.5000	0	1348.5000	795.0000	0	570.0000	354.0000	0
53	1044.0000	486.0000	0	640.5000	505.5000	0	333.0000	460.5000	0	1348.5000	795.0000	0	567.0000	354.0000	0
54	1039.5000	486.0000	0	640.5000	507.0000	0	333.0000	460.5000	0	1350.0000	795.0000	0	568.5000	354.0000	0
55	1041.0000	487.5000	0	642.0000	505.5000	0	333.0000	459.0000	0	1351.5000	793.5000	0	571.7865	353.9711	0
56	1039.5000	489.0000	0	642.0000	505.5000	0	333.0000	459.0000	0	1350.0000	796.5000	0	571.6641	353.9356	0
57	1044.0000	486.0000	0	642.0000	505.5000	0	334.5000	459.0000	0	1350.0000	796.5000	0	571.4133	354.5732	0
58	1042.5000	486.0000	0	642.0000	505.5000	0	336.0000	459.0000	0	1351.5000	796.5000	0	570.0000	351.0000	0
59	1042.5000	486.0000	0	642.0000	505.5000	0	336.0000	459.0000	0	1351.5000	796.5000	0	570.0000	351.0000	0
60	1041.0000	489.0000	0	642.0000	507.0000	0	336.0000	459.0000	0	1351.5000	795.0000	0	568.5000	349.5000	0
61	1041.0000	489.0000	0	640.5000	505.5000	0	337.5000	459.0000	0	1348.1235	797.7978	0	570.0000	351.0000	0
62	1041.0000	490.5000	0	640.5000	507.0000	0	336.0000	459.0000	0	1348.1846	798.0979	0	570.0000	351.0000	0
63	1042.5000	492.0000	0	640.5000	507.0000	0	336.0000	457.5000	0	1350.0000	795.0000	0	570.0000	351.0000	0
64	1044.0000	493.5000	0	642.0000	507.0000	0	334.5000	457.5000	0	1348.5000	796.5000	0	570.0000	351.0000	0
65	1044.0000	492.0000	0	642.0000	507.0000	0	336.0000	459.0000	0	1348.5000	795.0000	0	570.0000	349.5000	0
66	1044.0000	492.0000	0	642.0000	507.0000	0	336.0000	459.0000	0	1350.0000	793.5000	0	570.0000	351.0000	0
67	1044.0000	492.0000	0	642.0000	507.0000	0	336.0000	459.0000	0	1351.5000	795.0000	0	570.0000	351.0000	0
68	1044.0000	492.0000	0	640.5000	507.0000	0	336.0000	460.5000	0	1351.5000	795.0000	0	570.0000	349.5000	0
69	1042.5000	493.5000	0	640.5000	507.0000	0	336.0000	460.5000	0	1353.0000	795.0000	0	570.0000	352.5000	0
70	1042.5000	492.0000	0	642.0000	508.5000	0	334.5000	459.0000	0	1353.0000	795.0000	0	568.5000	351.0000	0
71	1044.0000	490.5000	0	642.0000	507.0000	0	336.0000	459.0000	0	1354.5000	795.0000	0	571.4440	354.6018	0
72	1038.9444	486.2302	0	640.5000	508.5000	0	336.0000	459.0000	0	1354.5000	796.5000	0	570.0000	352.5000	0
73	1044.0000	490.5000	0	640.5000	508.5000	0	336.0000	459.0000	0	1354.5000	795.0000	0	568.5000	351.0000	0
74	1044.0000	489.0000	0	642.0000	507.0000	0	336.0000	457.5000	0	1348.4158	797.3109	0	568.5000	349.5000	0
75	1042.5000	489.0000	0	642.0000	508.5000	0	334.5000	457.5000	0	1353.0000	798.0000	0	570.0000	351.0000	0
76	1042.5000	487.5000	0	640.5000	510.0000	0	336.0000	457.5000	0	1351.5000	796.5000	0	571.5000	352.5000	0
77	1044.0000	487.5000	0	640.5000	508.5000	0	334.5000	459.0000	0	1350.0000	796.5000	0	570.0000	351.0000	0
78	1039.5000	487.5000	0	640.5000	507.0000	0	334.5000	459.0000	0	1350.0000	795.0000	0	570.0000	351.0000	0
79	1041.0000	489.0000	0	645.0000	501.0000	0	333.0000	459.0000	0	1350.0000	796.5000	0	570.0000	351.0000	0
80	1037.4599	485.7557	0	640.5000	507.0000	0	333.0000	459.0000	0	1350.0000	795.0000	0	571.5000	351.0000	0
81	1036.5000	483.0000	0	640.5000	507.0000	0	333.0000	459.0000	0	1348.2963	798.0257	0	570.0000	352.5000	0
82	1039.5000	486.0000	0	642.0000	507.0000	0	331.5000	459.0000	0	1350.0000	793.5000	0	562.1946	362.8731	0
83	1039.5000	486.0000	0	640.5000	510.0000	0	334.5000	460.5000	0	1350.0000	793.5000	0	570.0000	357.0000	0
84	1038.0000	489.0000	0	642.0000	508.5000	0	334.5000	460.5000	0	1350.0000	793.5000	0	570.0000	357.0000	0
85	1038.0000	489.0000	0	642.0000	507.0000	0	334.5000	460.5000	0	1350.0000	793.5000	0	573.0000	358.5000	0
86	1038.0000	489.0000	0	642.0000	508.5000	0	334.5000	462.0000	0	1350.0000	793.5000	0	573.0000	358.5000	0
87	1038.0000	490.5000	0	640.5000	507.0000	0	336.0000	462.0000	0	1350.0000	793.5000	0	570.4346	352.9602	0
88	1035.0000	484.5000	0	640.5000	507.0000	0	336.0000	460.5000	0	1351.5000	793.5000	0	573.0000	357.0000	0
89	1038.0000	487.5000	0	642.0000	508.5000	0	336.0000	463.5000	0	1351.5000	795.0000	0	570.0000	352.5000	0
90	1038.0000	487.5000	0	643.5000	505.5000	0	336.0000	463.5000	0	1351.5000	793.5000	0	573.0000	357.0000	0
91	1036.5000	486.0000	0	643.5000	505.5000	0	336.0000	463.5000	0	1348.5000	793.5000	0	574.5000	357.0000	0
92	1038.0000	489.0000	0	643.5000	507.0000	0	336.0000	463.5000	0	1350.0000	793.5000	0	574.5000	357.0000	0
93	1036.5000	490.5000	0	643.5000	507.0000	0	334.5000	462.0000	0	1350.0000	793.5000	0	571.5000	354.0000	0
94	1036.5000	490.5000	0	645.0000	507.0000	0	334.5000	463.5000	0	1350.0000	793.5000	0	570.0000	352.5000	0
95	1035.0000	490.5000	0	645.0000	505.5000	0	336.0000	463.5000	0	1350.0000	793.5000	0	570.0000	352.5000	0
96	1036.5000	489.0000	0	643.5000	505.5000	0	336.0000	460.5000	0	1350.0000	793.5000	0	570.0000	352.5000	0
97	1036.5000	489.0000	0	643.5000	507.0000	0	336.0000	460.5000	0	1350.0000	792.0000	0	574.5000	357.0000	0
98	1038.0000	490.5000	0	645.0000	505.5000	0	334.5000	460.5000	0	1350.0000	793.5000	0	570.0000	352.5000	0
99	1036.5000	490.5000	0	645.0000	505.5000	0	336.0000	462.0000	0	1348.5000	793.5000	0	573.0000	357.0000	0
100	1038.0000	490.5000	0	645.0000	505.5000	0	334.5000	462.0000	0	1347.0000	793.5000	0	573.0000	358.5000	0
101	1038.0000	490.5000	0	645.0000	505.5000	0	334.5000	462.0000	0	1348.5000	793.5000	0	573.0000	358.5000	0
102	1038.0000	490.5000	0	645.0000	505.5000	0	336.0000	463.5000	0	1348.5000	793.5000	0	573.0000	358.5000	0
103	1036.5000	492.0000	0	643.5000	505.5000	0	334.4810	460.1632	0	1350.0000	793.5000	0	573.0000	358.5000	0
104	1038.0000	492.0000	0	645.0000	504.0000	0	336.0000	465.0000	0	1350.0000	793.5000	0	571.5000	358.5000	0
105	1038.0000	492.0000	0	645.0000	504.0000	0	336.0000	465.0000	0	1350.0000	793.5000	0	571.5000	358.5000	0
106	1038.0000	490.5000	0	645.0000	504.0000	0	334.5000	465.0000	0	1348.5000	795.0000	0	571.5000	358.5000	0
107	1036.5000	492.0000	0	643.5000	502.5000	0	334.5000	466.5000	0	1348.5000	793.5000	0	571.5000	357.0000	0
108	1036.5000	492.0000	0	640.5000	507.0000	0	334.8917	460.3802	0	1347.0000	793.5000	0	570.0000	358.5000	0
109	1036.5000	493.5000	0	640.5000	505.5000	0	336.0000	466.5000	0	1348.5000	792.0000	0	570.0000	357.0000	0
110	1036.5000	492.0000	0	643.5000	501.0000	0	336.0000	465.0000	0	1350.0000	793.5000	0	571.5000	360.0000	0
111	1038.0000	493.5000	0	642.0000	502.5000	0	334.4708	460.0895	0	1350.0000	793.5000	0	570.0000	358.5000	0
112	1039.5000	495.0000	0	642.0000	501.0000	0	336.0000	465.0000	0	1350.0000	793.5000	0			
113	1039.5000	495.0000	0	640.5000	501.0000	0	336.0000	463.5000	0	1350.0000	793.5000	0			
114	1039.5000	493.5000	0	640.5000	499.5000	0	337.5000	462.0000	0	1350.0000	792.0000	0			
115	1038.0000	493.5000	0	640.5000	499.5000	0	336.0000	462.0000	0	1350.0000	792.0000	0			
116	1041.0000	493.5000	0	642.0000	501.0000	0	336.0000	462.0000	0						
117	1041.0000	493.5000	0	642.0000	501.0000	0	336.0000	462.0000	0						
118	1039.5000	495.0000	0	640.5000	501.0000	0	336.0000	463.5000	0						
119	1039.5000	493.5000	0	642.0000	502.5000	0	334.6896	460.3157	0						
120	1039.5000	493.5000	0	642.0000	502.5000	0	337.5000	466.5000	0						
