Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6
Tracks 1 to 6
48	1177.50000	325.50000	 	880.14441	684.67069	 	 	 	 	1031.00953	790.99670	 	126.76630	843.96906	 	 	 	 
49	1177.50000	325.50000	 	881.66591	685.37626	 	278.19161	459.57050	*	1032.00000	790.50000	 	129.96078	843.98993	 	 	 	 
50	1177.50000	325.50000	 	882.91417	683.48432	 	277.28424	459.19791	 	1033.50000	790.50000	 	130.32804	845.10817	 	 	 	 
51	1177.50000	325.50000	 	881.07711	685.40361	 	 	 	 	1032.00000	790.50000	 	130.39695	844.09160	 	 	 	 
52	1177.50000	324.00000	 	881.76780	683.45082	 	277.98749	459.80512	*	1033.50000	790.50000	 	131.83243	843.29708	 	 	 	 
53	1177.50000	325.50000	 	881.96490	682.63537	 	280.76097	461.29354	 	1033.50000	790.50000	 	133.65457	843.96865	 	 	 	 
54	1177.50000	325.50000	 	882.00000	684.00000	 	 	 	 	1032.25563	792.86036	 	135.68808	842.50354	 	 	 	 
55	1177.50000	325.50000	 	883.50000	684.00000	 	 	 	 	1033.50000	790.50000	 	134.92278	840.90543	 	 	 	 
56	1177.50000	325.50000	 	882.00000	684.00000	 	 	 	 	1031.56237	791.81821	 	131.35226	838.48114	 	 	 	 
57	1177.50000	325.50000	 	882.00000	684.00000	 	280.89627	463.64072	*	1032.90476	794.05495	 	130.26177	838.74792	 	 	 	 
58	1177.50000	325.50000	 	883.29499	682.24555	 	279.13006	463.03480	 	1033.50000	790.50000	 	131.48673	839.09874	 	 	 	 
59	1177.50000	325.50000	 	882.00000	684.00000	 	 	 	 	1031.88798	791.33321	 	135.08657	841.84478	 	 	 	 
60	1177.50000	325.50000	 	882.00000	684.00000	 	283.75460	463.27648	*	1031.21419	791.89240	 	138.46525	841.79092	 	 	 	 
61	1177.50000	325.50000	 	879.00000	688.50000	 	283.32100	462.90765	 	1032.17396	793.23975	 	136.56409	840.76501	 	 	 	 
62	1177.50000	325.50000	 	879.00000	688.50000	 	285.63653	463.92428	 	1029.00000	787.50000	 	 	 	 	 	 	 
63	1177.50000	325.50000	 	879.00000	687.00000	 	283.84182	462.47064	 	1030.50000	789.00000	 	 	 	 	 	 	 
64	1177.50000	324.00000	 	877.50000	688.50000	 	284.20430	461.46525	 	1031.03674	790.34864	 	 	 	 	 	 	 
65	1177.50000	325.50000	 	877.50000	688.50000	 	283.30580	459.75184	 	1031.47912	790.02129	 	 	 	 	 	 	 
66	1177.50000	325.50000	 	879.00000	688.50000	 	282.80711	460.61177	 	1026.35884	789.16294	 	 	 	 	 	 	 
67	1177.50000	325.50000	 	882.00000	690.00000	 	282.52543	460.94765	 	1029.00000	789.00000	 	 	 	 	 	 	 
68	1177.50000	325.50000	 	880.50000	690.00000	 	282.26798	461.04710	 	1030.50000	789.00000	 	 	 	 	 	 	 
69	1177.50000	324.00000	 	880.25197	690.08721	 	270.00000	469.50000	 	1033.50000	790.50000	 	 	 	 	 	 	 
70	1177.50000	325.50000	 	879.00000	688.50000	 	280.82815	460.05646	 	1033.50000	790.50000	 	 	 	 	 	 	 
71	1177.50000	325.50000	 	877.77718	688.29021	 	280.34667	460.40922	 	1030.50000	790.50000	 	 	 	 	 	 	 
