Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5
Tracks 1 to 5
67	1245.00000	832.50000	 	864.00000	457.50000	 	 	 	 	 	 	 	127.50000	61.50000	 
68	1245.00000	831.00000	 	864.00000	456.00000	 	 	 	 	 	 	 	136.98293	58.04445	 
69	1245.00000	831.00000	 	864.00000	454.50000	 	 	 	 	 	 	 	127.50000	61.50000	 
70	1245.00000	831.00000	 	865.50000	454.50000	 	 	 	 	 	 	 	127.50000	61.50000	 
71	1245.00000	829.50000	 	865.50000	454.50000	 	 	 	 	 	 	 	127.50000	61.50000	 
72	1232.68983	829.64274	 	865.50000	454.50000	 	 	 	 	 	 	 	127.50000	63.00000	 
73	 	 	 	865.50000	454.50000	 	 	 	 	 	 	 	136.29289	56.23125	 
74	1233.44952	828.09594	*	865.50000	454.50000	 	 	 	 	 	 	 	126.00000	61.50000	 
75	1232.96194	831.82856	 	865.50000	453.00000	 	 	 	 	 	 	 	126.00000	60.00000	 
76	 	 	 	865.50000	453.00000	 	 	 	 	 	 	 	126.00000	60.00000	 
77	1246.50000	834.00000	*	865.50000	453.00000	 	 	 	 	 	 	 	126.00000	60.00000	 
78	 	 	 	865.50000	453.00000	 	 	 	 	 	 	 	126.00000	60.00000	 
79	 	 	 	868.50000	456.00000	 	 	 	 	 	 	 	126.00000	61.50000	 
80	 	 	 	865.50000	453.00000	 	 	 	 	 	 	 	 	 	 
81	1261.09762	830.06160	*	867.00000	456.00000	 	 	 	 	 	 	 	 	 	 
82	1249.50000	831.00000	 	865.50000	454.50000	 	 	 	 	 	 	 	 	 	 
83	1249.50000	831.00000	 	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
84	1261.08503	830.01152	 	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
85	 	 	 	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
86	 	 	 	868.50000	456.00000	 	 	 	 	 	 	 	 	 	 
87	1246.50000	832.50000	*	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
88	 	 	 	864.00000	454.50000	 	 	 	 	 	 	 	121.89228	50.19196	 
89	 	 	 	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
90	 	 	 	864.00000	454.50000	 	 	 	 	 	 	 	 	 	 
91	 	 	 	864.00000	454.50000	 	 	 	 	 	 	 	109.92604	62.09714	*
92	 	 	 	862.50000	454.50000	 	 	 	 	 	 	 	110.36033	65.48566	 
93	 	 	 	862.50000	454.50000	 	 	 	 	 	 	 	110.54811	68.20983	 
94	1246.50000	831.00000	 	858.00000	456.00000	 	 	 	 	 	 	 	 	 	 
95	 	 	 	856.50000	456.00000	 	 	 	 	 	 	 	 	 	 
96	 	 	 	856.50000	456.00000	 	 	 	 	 	 	 	 	 	 
97	1248.00000	829.50000	*	856.50000	456.00000	 	 	 	 	 	 	 	 	 	 
