Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4
Tracks 1 to 4
1	816.92404	276.21038	 	837.00000	255.00000	 	 	 	 	 	 	 
2	815.43494	275.29651	 	837.00000	256.50000	 	 	 	 	 	 	 
3	813.68113	275.07073	 	837.00000	258.00000	 	 	 	 	 	 	 
4	813.99228	275.01439	 	837.00000	258.00000	 	 	 	 	 	 	 
5	815.50053	275.72507	 	837.00000	256.50000	 	 	 	 	 	 	 
6	813.35742	275.04173	 	835.50000	258.00000	 	 	 	 	 	 	 
7	 	 	 	835.50000	258.00000	 	 	 	 	 	 	 
8	815.27529	275.66545	*	837.00000	256.50000	 	 	 	 	 	 	 
9	814.66866	275.71126	 	835.50000	256.50000	 	 	 	 	 	 	 
10	 	 	 	835.50000	258.00000	 	 	 	 	 	 	 
11	811.84863	274.01709	*	837.00000	259.50000	 	 	 	 	 	 	 
12	812.06713	274.37762	 	834.00000	258.00000	 	 	 	 	 	 	 
13	810.76274	272.60963	 	834.00000	258.00000	 	 	 	 	 	 	 
14	810.18723	273.75946	 	834.00000	258.00000	 	 	 	 	 	 	 
15	 	 	 	834.00000	259.50000	 	 	 	 	 	 	 
16	807.96706	271.15722	*	834.00000	261.00000	 	 	 	 	 	 	 
17	809.18999	272.87817	 	834.00000	261.00000	 	 	 	 	 	 	 
18	809.55043	273.28069	 	832.50000	259.50000	 	 	 	 	 	 	 
19	812.08731	274.93380	 	834.00000	258.00000	 	 	 	 	 	 	 
20	812.34997	275.06121	 	832.50000	256.50000	 	 	 	 	 	 	 
21	810.62984	272.41136	 	834.00000	258.00000	 	 	 	 	 	 	 
22	812.93297	274.99391	 	835.50000	258.00000	 	 	 	 	 	 	 
23	 	 	 	835.50000	258.00000	 	 	 	 	 	 	 
24	 	 	 	832.50000	258.00000	 	 	 	 	 	 	 
25	808.82721	273.38892	*	831.00000	259.50000	 	 	 	 	 	 	 
26	810.78845	274.24333	 	834.00000	259.50000	 	 	 	 	 	 	 
27	810.07183	273.78310	 	832.50000	259.50000	 	 	 	 	 	 	 
28	808.68269	272.40224	 	832.50000	259.50000	 	 	 	 	 	 	 
29	808.28840	272.22884	 	831.00000	261.00000	 	 	 	 	 	 	 
30	808.50700	272.57703	 	831.00000	261.00000	 	 	 	 	 	 	 
31	 	 	 	829.50000	261.00000	 	 	 	 	 	 	 
32	 	 	 	831.00000	261.00000	 	 	 	 	 	 	 
33	 	 	 	831.00000	259.50000	 	 	 	 	 	 	 
34	 	 	 	829.50000	259.50000	 	 	 	 	 	 	 
35	810.19767	274.61628	*	831.00000	259.50000	 	 	 	 	 	 	 
36	809.82319	274.22319	 	831.00000	259.50000	 	 	 	 	 	 	 
37	811.70487	275.69388	 	829.50000	258.00000	 	 	 	 	 	 	 
38	812.90220	276.45709	 	829.50000	256.50000	 	 	 	 	 	 	 
39	812.51389	276.56667	 	828.00000	256.50000	 	 	 	 	 	 	 
40	 	 	 	826.50000	258.00000	 	 	 	 	 	 	 
41	 	 	 	828.00000	258.00000	 	 	 	 	 	 	 
42	 	 	 	826.50000	256.50000	 	 	 	 	 	 	 
43	 	 	 	826.50000	258.00000	 	 	 	 	 	 	 
44	 	 	 	826.50000	256.50000	 	 	 	 	 	 	 
45	 	 	 	828.00000	258.00000	 	 	 	 	 	 	 
46	 	 	 	828.00000	256.50000	 	 	 	 	 	 	 
47	 	 	 	828.00000	258.00000	 	 	 	 	 	 	 
48	 	 	 	828.00000	258.00000	 	 	 	 	 	 	 
49	 	 	 	828.00000	259.50000	 	 	 	 	 	 	 
50	 	 	 	828.00000	259.50000	 	 	 	 	 	 	 
51	 	 	 	828.00000	258.00000	 	 	 	 	 	 	 
52	 	 	 	826.50000	258.00000	 	 	 	 	 	 	 
53	 	 	 	826.50000	256.50000	 	 	 	 	 	 	 
54	 	 	 	828.00000	256.50000	 	 	 	 	 	 	 
55	 	 	 	828.00000	255.00000	 	 	 	 	 	 	 
56	 	 	 	828.00000	255.00000	 	 	 	 	 	 	 
57	 	 	 	826.50000	253.50000	 	 	 	 	 	 	 
58	 	 	 	825.00000	255.00000	 	 	 	 	 	 	 
59	 	 	 	823.50000	255.00000	 	 	 	 	 	 	 
60	 	 	 	823.50000	255.00000	 	 	 	 	 	 	 
61	 	 	 	823.50000	255.00000	 	 	 	 	 	 	 
62	 	 	 	823.50000	253.50000	 	 	 	 	 	 	 
63	 	 	 	822.00000	255.00000	 	 	 	 	 	 	 
64	 	 	 	822.00000	256.50000	 	 	 	 	 	 	 
65	 	 	 	822.00000	256.50000	 	 	 	 	 	 	 
66	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
67	 	 	 	819.00000	258.00000	 	 	 	 	 	 	 
68	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
69	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
70	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
71	 	 	 	822.00000	258.00000	 	 	 	 	 	 	 
72	 	 	 	820.50000	259.50000	 	 	 	 	 	 	 
73	 	 	 	820.50000	261.00000	 	 	 	 	 	 	 
74	 	 	 	820.50000	261.00000	 	 	 	 	 	 	 
75	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
76	 	 	 	820.50000	258.00000	 	 	 	 	 	 	 
77	 	 	 	820.50000	256.50000	 	 	 	 	 	 	 
78	 	 	 	820.50000	256.50000	 	 	 	 	 	 	 
79	 	 	 	820.50000	256.50000	 	 	 	 	 	 	 
80	 	 	 	819.00000	258.00000	 	 	 	 	 	 	 
81	 	 	 	819.00000	258.00000	 	 	 	 	 	 	 
82	 	 	 	817.50000	256.50000	 	 	 	 	 	 	 
83	 	 	 	817.50000	258.00000	 	 	 	 	 	 	 
84	 	 	 	817.50000	256.50000	 	 	 	 	 	 	 
85	 	 	 	816.00000	256.50000	 	 	 	 	 	 	 
