Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11
Tracks 1 to 11
76	 	 	 	980.35848	586.44586	 	884.03212	421.26355	 	172.22707	640.57645	 	1001.65417	573.61559	 	73.55258	360.27816	 	 	 	 	864.00000	435.45455	*	 	 	 	 	 	 	 	 	 
77	 	 	 	980.05459	586.65348	 	886.50000	426.00000	 	172.35550	640.18584	 	999.72093	572.37226	 	70.32772	361.23540	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
78	 	 	 	980.20113	586.68142	 	886.50000	426.00000	 	172.74239	640.00256	 	1000.61833	572.19572	 	75.07419	359.40680	 	 	 	 	861.32249	431.76423	*	856.61268	408.96479	*	 	 	 	 	 	 
79	 	 	 	980.55204	586.20136	 	886.50000	426.00000	 	172.90908	640.72645	 	1003.26973	572.11517	 	74.77279	359.54159	 	 	 	 	 	 	 	860.32258	405.18280	 	 	 	 	 	 	 
80	 	 	 	980.60087	586.20174	 	883.07719	426.37277	 	172.24623	640.51640	 	1003.32808	571.40059	 	74.81163	359.14931	 	 	 	 	 	 	 	879.13768	401.16667	 	 	 	 	 	 	 
81	 	 	 	980.67554	585.92806	 	886.50000	426.00000	 	171.95200	640.31727	 	1004.95894	571.05480	 	84.00000	357.00000	 	 	 	 	862.76248	428.06188	*	885.16376	401.37584	 	 	 	 	 	 	 
82	 	 	 	980.92398	586.01096	 	886.50000	426.00000	 	171.33546	640.42323	 	1005.53086	570.10719	 	74.32121	359.87084	 	 	 	 	862.53580	427.99307	 	887.06678	402.59418	 	 	 	 	 	 	 
83	 	 	 	980.77837	586.11876	 	884.33823	426.44549	 	172.10611	639.77417	 	1004.53978	571.21096	 	73.85355	359.87211	 	 	 	 	 	 	 	884.78270	399.55784	 	 	 	 	 	 	 
84	 	 	 	980.44878	586.42857	 	886.50000	426.00000	 	171.58158	640.46356	 	1004.79081	571.59427	 	79.50000	355.50000	 	 	 	 	 	 	 	890.11759	399.44121	 	 	 	 	 	 	 
85	 	 	 	981.11049	585.46923	 	886.50000	426.00000	 	171.74122	640.15376	 	1006.87862	571.03035	 	82.50000	352.50000	 	 	 	 	 	 	 	892.37029	401.77395	 	 	 	 	 	 	 
86	 	 	 	980.66006	585.64873	 	880.02464	424.58509	 	171.92874	640.22191	 	1004.91703	571.45187	 	76.54585	358.21323	 	 	 	 	 	 	 	896.54710	403.16787	 	 	 	 	 	 	 
87	 	 	 	980.79205	585.46558	 	879.88613	424.32635	 	168.03268	640.73965	 	1004.79814	571.13715	 	75.57959	357.60348	 	 	 	 	 	 	 	894.59398	401.79973	 	 	 	 	 	 	 
88	 	 	 	980.92074	585.37704	 	879.97670	424.65959	 	171.86133	640.42705	 	1004.42599	570.92570	 	74.83175	357.45965	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
