Frame	X1	Y1	Flag1	X3	Y3	Flag3	X2	Y2	Flag2
76	7.7377	-5.3704	0	25.5445	-34.1892	0	-14.9567	-14.5593	0
77	7.6078	-5.4903	0	25.8133	-34.2872	0	-14.9919	-14.4063	0
78	7.6670	-5.4368	0	25.9956	-34.3809	0	-15.0504	-14.4090	0
79	7.6335	-5.5685	0	26.0253	-34.4083	0	-15.1703	-14.4056	0
80	7.5972	-5.5997	0	26.0266	-34.7253	0	-15.2730	-14.4506	0
81	7.7272	-5.5843	0	25.9473	-34.7838	0	-15.2226	-14.4879	0
82	7.7294	-5.7143	0	25.9183	-34.8041	0	-15.3215	-14.5118	0
83	7.7608	-5.7508	0	25.8602	-34.9748	0	-15.4437	-14.5375	0
84	7.5983	-5.8205	0	25.8488	-35.1021	0	-15.3599	-14.4960	0
85	7.5370	-5.7601	0	26.0131	-35.1629	0	-15.4488	-14.4955	0
86	7.5467	-5.7690	0	26.1849	-35.2626	0	-15.3712	-14.6162	0
87	7.4164	-5.7615	0	26.0445	-35.1736	0	-15.3135	-14.6510	0
88	7.5879	-5.8898	0	25.9121	-35.0856	0	-15.2555	-14.4723	0
89	7.5586	-5.8260	0	25.8016	-35.1846	0	-15.2449	-14.3269	0
90	7.5014	-5.8502	0	25.7614	-35.5010	0	-15.1826	-14.3308	0
91	7.4168	-5.8518	0	25.7271	-35.6072	0	-15.0685	-14.3791	0
92	7.6159	-5.8731	0	25.5324	-35.4368	0	-14.8537	-14.3753	0
93	7.6346	-5.9282	0	25.7757	-35.4911	0	-14.8386	-14.4681	0
94	7.7001	-6.1043	0	25.9287	-35.5783	0	-14.9982	-14.5577	0
95	7.4172	-6.2721	0	26.0131	-35.6315	0	-15.2214	-14.4638	0
96	7.4146	-6.3546	0	26.0200	-36.0711	0	-15.3899	-14.6095	0
97	7.4291	-6.4827	0	25.8133	-36.1703	0	-15.3959	-14.6974	0
98	7.3430	-6.3575	0	25.7889	-36.0305	0			
99	7.3926	-6.1443	0	25.9614	-36.0535	0			
100	7.4752	-6.2152	0	25.9396	-35.9253	0			
101	7.3767	-6.3091	0	25.9517	-35.8776	0			
102	7.3597	-6.4330	0	25.9484	-36.1196	0			
103	7.3102	-6.4882	0	25.9634	-36.0722	0			
104	7.3220	-6.4993	0						
