Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71	X72	Y72	Flag72	X73	Y73	Flag73	X74	Y74	Flag74	X75	Y75	Flag75
Tracks 1 to 75
10	539.8158	141.96053	*	688.2857	169.0	*	817.1857	194.6	*	806.0784	426.56863	*	1417.0	255.5	*	7.6578946	343.71054	*	171.40909	351.5909	*	1200.3966	355.0862	*	441.457	356.32794	*	1214.9706	358.06863	*	457.53967	390.85715	*	843.5	689.5	*	375.75742	512.56934	*	356.84286	572.4905	*	193.77942	653.5147	*	1187.2368	599.1184	*	163.63725	627.5294	*	1402.069	643.3017	*	386.01328	830.8009	*	791.9103	803.5	*	743.3067	846.88654	*	253.0	1005.5	*	675.4457	934.63043	*	48.644577	869.0422	*	581.598	1018.03925	*	928.4028	977.0833	*	1305.0	983.1842	*	262.5	1015.5	*	 	 	 	 	 	 	475.24286	466.67142	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	541.0	141.5	*	687.7	169.26	*	816.5	194.9	*	807.5	426.60526	*	1214.6163	358.38373	*	6.875	344.175	*	171.5	352.28946	*	1200.2288	356.22882	*	440.88144	357.57217	*	1187.1625	599.1875	*	456.7	391.51538	*	842.5	691.5	*	375.4806	513.0534	*	355.52884	571.75	*	194.39062	652.8594	*	1401.2257	643.7655	*	163.14487	627.528	*	1304.4857	981.8714	*	384.99124	830.9123	*	792.0897	803.5	*	742.7301	846.7301	*	252.04546	1004.42426	*	675.93335	934.6667	*	46.70482	868.28314	*	581.62	1018.38	*	929.41046	977.58954	*	475.03333	466.3	*	262.85294	1013.32355	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	540.53656	141.03659	*	687.7174	169.58696	*	816.94305	195.47469	*	808.37756	427.2755	*	1214.0834	357.75	*	8.3	345.425	*	170.59091	352.4091	*	1199.4833	356.73334	*	440.02084	357.16666	*	1187.9579	600.0422	*	456.0873	390.85715	*	841.81396	691.32556	*	374.64	512.59	*	355.05237	572.48096	*	193.96666	652.61664	*	1401.2434	645.6239	*	163.76852	626.3611	*	1304.7142	981.32855	*	385.52728	830.91815	*	792.5	804.0	*	742.4652	846.6826	*	251.38889	1004.18256	*	676.9944	934.93823	*	47.652943	867.9	*	581.7789	1018.3558	*	928.8677	977.1323	*	474.7	467.74	*	261.94446	1013.56665	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	541.1582	141.90506	*	688.75	169.25	*	816.48834	197.13954	*	808.5618	427.4897	*	1213.0294	357.93137	*	7.581081	344.95947	*	170.5	352.20834	*	1198.8334	356.88095	*	439.15308	357.58163	*	1189.1296	599.0432	*	456.9365	389.8254	*	840.4091	690.88635	*	375.17368	512.63684	*	355.11322	573.283	*	193.98485	653.4394	*	1401.8914	647.3522	*	162.56482	626.0741	*	1305.3695	981.36957	*	385.22806	830.2456	*	794.0	805.0	*	742.2479	846.7437	*	250.40475	1004.2619	*	677.4457	934.587	*	48.075	868.075	*	581.08716	1018.1605	*	929.3889	976.75397	*	475.77777	468.3889	*	260.86	1014.0	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	543.0333	143.39333	*	690.3889	168.77777	*	816.1582	197.37341	*	809.449	426.7143	*	1212.2709	357.79166	*	7.3717947	345.6282	*	171.5	351.5	*	1198.2833	356.81668	*	439.2835	357.65463	*	1190.2307	598.21796	*	457.57257	390.17743	*	840.90247	690.8171	*	374.7842	511.27896	*	354.69232	573.25	*	193.51515	654.86365	*	1400.9869	648.25653	*	162.19725	627.02295	*	1304.4539	982.16156	*	385.56363	830.93634	*	794.53125	805.40625	*	743.0965	845.4912	*	249.66129	1004.2742	*	677.23865	935.8409	*	49.317074	869.6829	*	582.5294	1017.451	*	929.871	976.5484	*	476.03845	468.34616	*	260.16666	1013.5	*	 	 	 	 	 	 	 	 	 	238.75	738.0	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	544.16235	143.9026	*	693.6177	167.91176	*	816.13635	197.28181	*	810.55206	425.8229	*	1210.9166	358.25	*	6.6538463	345.5	*	170.59091	352.4091	*	1196.2869	357.2541	*	440.14893	357.2447	*	1189.8467	598.55334	*	456.8421	390.21054	*	841.11536	691.62823	*	374.8158	511.27896	*	354.75253	573.5707	*	193.43939	655.6515	*	1400.25	648.11206	*	162.19725	627.04126	*	1303.5	982.2015	*	386.17273	831.4091	*	794.19696	804.4091	*	743.2321	846.2321	*	250.26562	1004.4844	*	676.22046	936.5968	*	48.285713	870.0952	*	583.4612	1017.0922	*	931.1129	977.3226	*	476.5	468.5	*	260.75	1014.11536	*	 	 	 	 	 	 	 	 	 	491.92856	904.2143	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	543.6096	143.363	*	694.125	166.25	*	816.6774	197.35484	*	809.5	427.14948	*	1210.8695	359.3913	*	7.256098	345.5	*	170.59091	350.4091	*	1196.5	358.0	*	440.53262	357.83694	*	1189.7433	597.67566	*	456.88678	389.88678	*	840.9103	690.8205	*	375.53125	511.6146	*	354.43137	573.0784	*	193.63637	654.63635	*	1400.9706	647.9706	*	162.64563	627.20874	*	1303.6471	982.4559	*	386.0357	831.0	*	794.0	803.0	*	743.51697	846.94916	*	250.46825	1004.6905	*	675.8111	936.2111	*	47.395348	869.47675	*	582.6717	1016.399	*	932.5469	977.3281	*	477.04718	467.5566	*	260.675	1014.45	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	542.1842	143.57895	*	693.7778	164.38889	*	816.8889	198.02777	*	808.302	427.23267	*	1211.0294	359.93137	*	6.55	345.675	*	170.35715	349.3095	*	1196.881	358.48413	*	440.03262	357.58694	*	1189.081	597.7027	*	456.8818	389.33636	*	841.1923	690.3205	*	374.59473	512.37366	*	354.8402	572.3763	*	193.77272	653.6061	*	1400.9052	647.2241	*	163.11765	626.72546	*	1303.6571	982.5714	*	385.9091	830.5182	*	792.5833	801.4722	*	743.2059	846.7941	*	251.25	1005.0536	*	675.23035	936.06177	*	47.54598	869.66095	*	583.5103	1015.5618	*	932.62305	979.16156	*	477.73376	466.13635	*	260.5	1014.5	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	541.5375	143.05	*	693.0333	164.36667	*	817.3198	199.15765	*	807.5	427.16336	*	1210.2551	359.58163	*	6.5	345.0	*	169.1	349.46	*	1195.7034	358.04236	*	440.91574	357.91574	*	1189.375	598.7656	*	457.04205	388.3318	*	839.87976	690.5633	*	373.78888	512.58887	*	354.29593	573.39795	*	193.52942	654.55884	*	1401.8043	647.25653	*	164.14357	626.94556	*	1304.4166	984.2083	*	385.7586	829.0172	*	792.01514	800.1061	*	743.03046	846.3522	*	250.44545	1006.11816	*	676.39246	936.60754	*	48.205883	869.8294	*	583.95264	1015.36316	*	934.48413	980.29364	*	477.54614	466.37692	*	260.41306	1014.7174	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	540.83765	142.9026	*	692.13635	164.40909	*	817.4268	199.09349	*	808.3889	428.05554	*	1210.066	359.04718	*	7.3333335	345.0	*	168.40909	349.80304	*	1195.5	357.0	*	440.8409	357.5	*	1188.8284	599.4403	*	457.4074	387.6574	*	840.0	691.0897	*	373.42044	512.75	*	354.0	573.402	*	194.79231	654.16156	*	1402.9872	647.6795	*	164.08	626.92	*	1305.5555	983.5417	*	385.76547	828.40265	*	792.5789	799.1316	*	742.84424	847.0246	*	250.0	1007.0	*	677.7088	936.0824	*	47.488888	868.8444	*	584.5	1015.0	*	935.7742	979.5968	*	478.4041	466.4589	*	261.15384	1014.8461	*	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
