Frame	X1	Y1	Flag1	X3	Y3	Flag3	X2	Y2	Flag2
76	-38.0919	-14.9314	0	-20.8653	29.9597	0	-25.5792	10.4998	0
77	-38.0181	-15.0655	0	-20.9707	29.9704	0	-25.5462	10.5916	0
78	-37.9929	-15.2070	0	-20.8789	29.7708	0	-25.4856	11.1476	0
79	-37.8548	-14.8983	0	-21.0301	29.5770	0	-25.5289	10.9964	0
80	-37.8076	-14.8277	0	-20.8209	29.7327	0	-25.4764	10.8481	0
81	-37.9356	-14.9870	0	-20.7238	29.8165	0	-25.6294	10.7622	0
82	-37.7382	-14.6700	0	-20.5818	29.7601	0	-25.6510	10.8701	0
83	-37.7963	-14.7367	0	-20.6442	29.6668	0	-25.5994	10.7378	0
84	-37.7820	-14.7819	0	-20.6142	29.6183	0	-25.5961	10.9403	0
85	-37.7923	-14.7747	0	-20.6452	29.6855	0	-25.5253	10.9329	0
86	-37.9083	-14.8679	0	-20.4457	29.4718	0	-25.6570	10.9364	0
87	-37.8702	-14.7042	0	-20.4348	29.6485	0	-25.4774	10.6861	0
88	-37.7339	-14.7783	0	-20.5090	29.7507	0	-25.6165	10.3830	0
89	-37.6175	-14.6341	0	-20.4257	29.7274	0	-25.6249	10.5298	0
90	-37.5667	-14.6712	0	-20.3263	29.7294	0	-25.6562	10.5243	0
91	-37.5437	-14.5806	0	-20.3169	29.9984	0	-25.7097	10.4323	0
92	-37.4940	-14.3817	0	-20.4375	29.7115	0	-25.7606	10.3873	0
93	-37.7478	-14.3012	0	-20.4864	29.6169	0	-25.8116	10.7015	0
94	-37.7372	-14.3359	0	-20.4173	29.6681	0	-25.8936	10.5259	0
95	-37.6753	-14.2397	0	-20.5261	29.6513	0	-25.9624	10.5924	0
96	-37.6448	-14.0559	0	-20.5334	29.7076	0	-25.9512	10.5269	0
97	-37.7227	-14.1792	0	-20.5821	29.7208	0	-25.9994	10.6640	0
98	-37.6899	-13.9194	0	-20.6588	29.6868	0	-25.9014	10.7027	0
99	-37.7158	-13.8675	0	-20.6094	29.6362	0	-25.8094	10.6502	0
100	-37.7897	-13.8576	0	-20.5731	29.6330	0	-25.7254	10.4800	0
101	-38.0038	-13.7492	0	-20.5694	29.6789	0	-25.5977	10.7456	0
102	-37.9665	-13.5569	0	-20.5323	29.6094	0	-25.6381	10.8492	0
103	-37.9697	-13.5664	0	-20.4687	29.6434	0	-25.6939	10.6415	0
104	-37.8536	-13.4131	0	-20.4711	29.4763	0	-25.6084	10.6687	0
105	-37.8272	-13.2907	0	-20.3850	29.4080	0	-25.5286	10.7473	0
106	-37.9920	-13.2979	0	-20.5803	29.4659	0	-25.4222	10.6158	0
107	-38.0345	-13.3019	0	-20.5764	29.4460	0	-25.4214	10.7220	0
108	-37.9426	-13.4055	0	-20.6507	29.5109	0	-25.4994	10.9025	0
109	-37.9222	-13.5141	0	-20.5407	29.6453	0	-25.3967	10.8125	0
110	-37.9270	-13.3452	0	-20.7091	29.6229	0	-25.5484	10.6360	0
111	-37.9599	-13.3116	0	-20.4039	29.5238	0	-25.5363	10.7602	0
112	-37.8916	-13.1972	0	-20.2322	29.7471	0	-25.3815	10.8632	0
113	-37.8942	-13.0661	0	-20.2489	29.6070	0	-25.4635	10.8782	0
114	-37.7847	-12.9214	0	-20.2787	29.5777	0	-25.4889	10.9439	0
115	-37.7876	-13.0525	0	-19.9913	29.5141	0	-25.5375	11.1176	0
116	-37.7854	-13.1351	0	-19.9059	29.4254	0	-25.7200	10.9920	0
117	-37.8985	-13.1390	0	-19.8430	29.4454	0	-25.7611	10.8262	0
118	-37.8225	-13.2169	0	-19.8961	29.3623	0	-25.7117	10.6287	0
119	-37.7622	-13.2937	0	-20.0486	29.4811	0	-25.8632	10.5045	0
120	-37.7071	-13.0810	0	-20.0700	29.3549	0	-25.8953	10.4336	0
121	-37.6138	-13.1155	0	-20.2049	29.1791	0	-25.8141	10.4079	0
122	-37.8273	-13.1854	0	-19.9745	29.3177	0	-25.6756	10.2923	0
123	-37.8621	-13.0574	0	-20.0686	29.3277	0	-25.5569	10.3354	0
124	-37.7795	-13.2296	0	-20.0599	29.4585	0	-25.5232	10.3009	0
125	-37.7757	-13.3239	0	-20.1154	29.6005	0	-25.5301	10.3143	0
126	-37.6553	-13.2937	0	-20.3985	29.5394	0	-25.4397	10.3519	0
127	-37.6232	-13.1872	0	-20.3180	29.5582	0	-25.3131	10.3508	0
128	-37.7824	-13.1100	0	-20.3053	29.4444	0	-25.2239	10.4012	0
129	-37.7805	-13.2552	0	-19.9315	29.6101	0	-25.2154	10.4212	0
130	-37.8391	-13.1074	0	-20.0187	29.4089	0	-25.2199	10.5277	0
131	-37.7726	-13.0094	0	-20.0089	29.5238	0	-25.1337	10.4131	0
132	-37.8260	-13.0755	0	-20.1485	29.5483	0	-25.1672	10.3660	0
133	-38.0332	-13.0923	0	-20.1116	29.6157	0	-25.2561	10.4131	0
134	-38.2124	-13.2585	0	-20.2268	29.6939	0	-25.2032	10.3525	0
135	-38.2593	-13.3237	0	-20.2640	29.7870	0	-25.2862	10.3458	0
136	-38.3730	-13.1203	0	-20.1735	29.8328	0	-25.2556	10.4136	0
137	-38.1681	-13.2080	0	-20.1772	29.9122	0	-25.4439	10.2602	0
138	-38.3181	-13.2199	0	-19.9401	29.6496	0	-25.3892	10.2314	0
139	-38.1296	-13.0270	0	-19.8701	29.8045	0	-25.3877	10.1578	0
