Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X6	Y6	Flag6	X5	Y5	Flag5
57	897.0000	856.5000	0	1018.5000	181.5000	0	766.5000	514.5000	0	820.5000	66.0000	0	174.0000	480.0000	0	1102.5000	258.0000	0	475.5000	78.0000	0	1015.5000	876.0000	0	807.0000	895.5000	0	573.0000	493.5000	0	583.5000	429.0000	0
58	897.0000	859.5000	0	1015.5000	175.5000	0	768.0000	519.0000	0	817.5000	63.0000	0	174.0000	484.5000	0	1101.0000	256.5000	0	475.5000	76.5000	0	1012.5000	871.5000	0	804.0000	892.5000	0	570.0000	490.5000	0	588.0000	430.5000	0
59	897.0000	859.5000	0	1017.0000	177.0000	0	771.0000	519.0000	0	816.0000	64.5000	0	174.0000	484.5000	0	1101.0000	255.0000	0	472.5000	75.0000	0	1012.5000	874.5000	0	802.5000	894.0000	0	568.5000	489.0000	0	588.0000	433.5000	0
60	900.0000	858.0000	0	1015.5000	180.0000	0	772.5000	517.5000	0	817.5000	64.5000	0	177.0000	486.0000	0	1102.5000	252.0000	0	469.5000	76.5000	0	1012.5000	874.5000	0	802.5000	898.5000	0	567.0000	487.5000	0	583.5000	433.5000	0
61	901.5000	858.0000	0	1014.0000	180.0000	0	769.5000	514.5000	0	813.0000	66.0000	0	178.5000	484.5000	0	1101.0000	255.0000	0	466.5000	78.0000	0	1018.5000	874.5000	0	802.5000	895.5000	0	567.0000	490.5000	0	585.0000	432.0000	0
62	897.0000	861.0000	0	1018.5000	183.0000	0	772.5000	514.5000	0	813.0000	63.0000	0	178.5000	484.5000	0	1095.0000	255.0000	0	468.0000	76.5000	0	1017.0000	873.0000	0	799.5000	894.0000	0	571.5000	490.5000	0	586.5000	429.0000	0
63	895.5000	862.5000	0	1020.0000	178.5000	0	769.5000	516.0000	0	816.0000	63.0000	0	177.0000	478.5000	0	1095.0000	252.0000	0	469.5000	73.5000	0	1021.5000	870.0000	0	799.5000	898.5000	0	574.5000	489.0000	0	585.0000	432.0000	0
64	895.5000	862.5000	0	1014.0000	177.0000	0	769.5000	517.5000	0	817.5000	64.5000	0	177.0000	477.0000	0	1093.5000	255.0000	0	471.0000	75.0000	0	1023.0000	868.5000	0	801.0000	897.0000	0	573.0000	489.0000	0	585.0000	430.5000	0
65	895.5000	864.0000	0	1017.0000	177.0000	0	766.5000	520.5000	0	820.5000	64.5000	0	177.0000	474.0000	0	1092.0000	252.0000	0	474.0000	79.5000	0	1021.5000	868.5000	0	801.0000	895.5000	0	573.0000	490.5000	0	588.0000	433.5000	0
66	897.0000	864.0000	0	1018.5000	183.0000	0	769.5000	520.5000	0	819.0000	66.0000	0	180.0000	475.5000	0	1095.0000	258.0000	0	471.0000	82.5000	0	1015.5000	874.5000	0	798.0000	895.5000	0	576.0000	490.5000	0	589.5000	436.5000	0
67	895.5000	862.5000	0	1018.5000	181.5000	0	771.0000	522.0000	0	820.5000	64.5000	0	180.0000	475.5000	0	1095.0000	258.0000	0	471.0000	84.0000	0	1015.5000	877.5000	0	793.5000	895.5000	0	574.5000	489.0000	0	591.0000	433.5000	0
68	892.5000	865.5000	0	1021.5000	183.0000	0	772.5000	523.5000	0	822.0000	64.5000	0	180.0000	475.5000	0	1099.5000	253.5000	0	472.5000	84.0000	0	1015.5000	877.5000	0	793.5000	897.0000	0	570.0000	490.5000	0	592.5000	436.5000	0
