Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5
1	-7.9151	13.9792	0	-42.4909	-14.1522	0	28.6479	-14.9766	0	3.8873	-33.4249	0	-31.0374	6.8870	0
2	-7.9519	13.9403	0	-42.4244	-14.0911	0	28.5542	-15.0502	0	3.8854	-33.4271	0	-31.0827	6.7835	0
3	-7.9544	13.9935	0	-42.4217	-13.9092	0	28.6552	-14.9724	0	3.8585	-33.5929	0	-31.0798	6.6917	0
4	-8.0821	14.1008	0	-42.4545	-13.7425	0	28.6800	-14.8756	0	3.8804	-33.5109	0	-31.1215	6.5977	0
5	-8.0947	14.0849	0	-42.3301	-13.6902	0	28.6208	-15.0191	0	3.9835	-33.6346	0	-31.0718	6.5339	0
6	-8.2874	13.9433	0	-42.3897	-13.6517	0	28.5970	-15.0978	0	3.9896	-33.5321	0	-31.0755	6.6619	0
7	-8.1467	13.9078	0	-42.4985	-13.6623	0	28.6329	-15.0113	0	3.9042	-33.4894	0	-31.1408	6.7233	0
8	-8.2468	13.9488	0	-42.5632	-13.5934	0	28.6278	-15.1225	0	3.8892	-33.6023	0	-31.2011	6.8465	0
9	-8.2990	13.9256	0	-42.6028	-13.5364	0	28.7207	-15.0666	0	3.9820	-33.7613	0	-31.3070	6.6724	0
10	-8.2190	14.1627	0	-42.6760	-13.5559	0	28.7425	-15.0309	0	3.9094	-33.6560	0	-31.4098	6.6851	0
11	-8.2809	14.2346	0	-42.7145	-13.5896	0	28.8049	-15.1207	0	3.8653	-33.5721	0	-31.4842	6.6220	0
12	-8.3876	14.3158	0	-42.7336	-13.6472	0	28.7605	-15.0722	0	3.8110	-33.5943	0	-31.6268	6.4836	0
13	-8.3793	14.2433	0	-42.6763	-13.6211	0	28.8212	-14.9233	0	3.9009	-33.5261	0	-31.7957	6.4010	0
14	-8.3806	14.3590	0	-42.6987	-13.6548	0	28.8913	-15.0414	0	3.8656	-33.5690	0	-31.8870	6.3236	0
15	-8.4944	14.5332	0	-42.6374	-13.6443	0	28.9545	-15.0386	0	3.8314	-33.7205	0	-31.9273	6.2666	0
16	-8.4527	14.5815	0	-42.5753	-13.6906	0	28.9332	-15.1267	0	3.8415	-33.7275	0	-31.9189	6.1525	0
17	-8.3995	14.6649	0	-42.5804	-13.5936	0	29.0011	-15.1406	0	3.7733	-33.7841	0	-31.9752	6.1528	0
18	-8.4262	14.6291	0	-42.6121	-13.6550	0	28.9145	-15.2066	0	3.8155	-33.7840	0	-32.0254	6.0863	0
19	-8.3724	14.6895	0	-42.6167	-13.6510	0	28.9295	-15.1856	0	3.8491	-33.7050	0	-32.1158	6.0818	0
20	-8.3449	14.7337	0	-42.4759	-13.6309	0	28.9159	-15.2441	0	3.8297	-33.7107	0	-32.1100	6.0831	0
21	-8.4738	14.6318	0	-42.3487	-13.6522	0	28.9340	-15.2433	0	3.8141	-33.7625	0	-32.1838	5.9153	0
22	-8.5779	14.4769	0	-42.2328	-13.7942	0	28.9148	-15.2867	0	3.7609	-33.6542	0	-32.1373	5.9642	0
23	-8.5540	14.5267	0	-42.2309	-13.7099	0	28.9712	-15.2943	0	3.6545	-33.6364	0	-32.3406	5.8700	0
24	-8.5424	14.6328	0	-42.1004	-13.7632	0	29.0314	-15.3453	0	3.8267	-33.8325	0	-32.4311	5.8862	0
25	-8.4444	14.6134	0	-42.0897	-13.6644	0	28.9681	-15.2575	0	3.8316	-33.8903	0	-32.3274	5.8628	0
26	-8.5401	14.5602	0	-42.1562	-13.7481	0	29.0393	-15.3737	0	3.9088	-33.9093	0	-32.3046	5.7815	0
27	-8.5847	14.5322	0	-42.1241	-13.6741	0	29.1701	-15.2644	0	3.9077	-33.8823	0	-32.3353	5.9175	0
28	-8.6807	14.5785	0	-42.1163	-13.5793	0	29.2601	-15.1842	0	3.8622	-33.7610	0	-32.3562	5.9921	0
29	-8.6965	14.7166	0	-42.1352	-13.5726	0	29.1813	-15.2792	0	3.9124	-33.8008	0	-32.3232	5.9990	0
30	-8.6599	14.7410	0	-42.1427	-13.6403	0	29.0511	-15.1721	0	3.9202	-33.7665	0	-32.3779	6.0938	0
31	-8.6432	14.6704	0	-42.2017	-13.6868	0	29.0725	-15.1684	0	3.9332	-33.7396	0	-32.3520	6.0375	0
32	-8.6002	14.6874	0	-42.1510	-13.6712	0	29.0944	-15.2804	0	3.9519	-33.7716	0	-32.2990	6.0320	0
33	-8.5898	14.6514	0	-42.1325	-13.6466	0	29.0881	-15.2246	0	3.9812	-33.7297	0	-32.3073	6.0914	0
34	-8.5485	14.5444	0	-42.2531	-13.6924	0	29.0842	-15.3044	0	3.9884	-33.7280	0	-32.3295	6.0759	0
