Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75
10,55.733334,5.4, ,525.6691,7.0392156, ,277.32144,83.75,*,541.11896,86.273674, ,457.90363,104.10317, ,71.66279,114.709305, ,1288.0385,107.92308, ,1293.2142,130.0,*,655.63635,140.27272, ,1424.5411,178.21233, ,490.51923,193.38461, ,281.7414,193.53448, ,255.71538,209.93077,*,479.42307,200.98077, ,1416.0547,206.13504, ,260.94446,210.79292,*,1225.1459,222.51852, ,751.2714,230.17143, ,357.06503,277.73767, ,214.02368,289.26578, ,206.2375,299.25, ,963.6946,334.02487, ,235.41112,355.57407, ,1351.5654,474.07944, ,1045.7424,516.0265, ,908.9,529.1308, ,773.31195,568.6111,*,705.29486,612.03845, ,693.0,618.3889, ,697.9167,637.7708,*,806.07776,655.1222, ,1261.5583,799.7287, ,1145.2076,802.62305, ,998.18695,820.79565, ,104.82455,829.9807, ,1311.8914,876.26086, ,431.02173,936.9783, ,445.5862,941.37933, ,447.50565,956.1667, ,5.099278,975.76355, ,1198.575,982.55, ,1293.6578,1002.8947, ,1431.0808,1047.9192, ,764.9858,1071.5336, ,1409.2705,1073.8589, ,1436.3235,153.46078, ,1173.4125,791.5375,*,1401.25,162.52083, ,732.2692,571.7308,*,738.3333,574.1667,*,790.2273,604.4091, ,762.7308,564.5769, ,702.55884,626.0294,*,1392.0172,179.18965, ,1272.8502,862.37445, ,445.6875,927.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,58.136364,3.3181818, ,526.68304,7.410755, ,277.5762,84.64286,*,541.02985,85.58716, ,459.7057,103.67943, ,73.40625,115.5625, ,1286.7354,107.26471, ,1293.0714,130.78572,*,654.587,140.97826, ,1425.0,179.17567, ,489.01538,192.88771, ,285.05713,198.1,*,256.54166,210.06618,*,479.65,201.3, ,1416.4592,207.81293, ,261.82672,211.05446,*,1223.4321,222.78009, ,752.117,229.5, ,357.95557,277.50665, ,214.14043,290.25067, ,206.66667,301.28204, ,964.08405,332.64706, ,235.06818,355.45456, ,1351.9246,473.70755, ,1046.0264,516.1579, ,908.9211,529.0113, ,774.03845,567.79486, ,702.5606,604.74243, ,693.0455,620.6515,*,705.8158,633.4474,*,805.94806,656.5765, ,1261.3859,801.0137, ,1146.22,802.5133, ,998.20044,820.7074, , , , ,1310.4178,878.93835,*, , , ,446.92728,942.36365, ,447.9691,956.4072, ,5.4172187,976.957, ,1200.25,981.9, ,1294.0132,1000.3421,*,1431.3213,1047.5156, ,764.13324,1071.851, ,1410.9656,1074.2273, ,1436.8704,155.05556, ,1174.9535,793.0814, ,1401.74,163.18, ,733.0909,571.1818,*,735.0294,567.6177,*,796.5833,607.8333,*,763.4583,571.125, ,709.21075,618.8677,*,1392.25,181.9375,*,1272.187,861.79645, ,443.63043,929.9203,*,305.07895,85.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12, , , ,525.7522,7.6951756, ,277.47116,84.45192,*,540.3188,85.2523, ,459.92825,104.069534, , , , ,1285.4286,107.78571, , , , ,655.6111,140.55556, ,1425.0067,180.32666, ,487.79977,192.81992, ,286.2,199.7,*,253.5264,208.63783,*,479.4535,200.77907, ,1416.0875,208.14407, ,262.4902,213.4804,*,1222.5249,223.8499, ,753.63574,230.14285, ,357.58533,277.7538, ,215.55469,291.2474, ,207.69318,300.32956, ,964.62054,333.2768, ,235.71053,357.00375, ,1353.0887,473.81775, ,1045.6635,516.29846, ,909.9094,530.30316, ,773.8868,567.60376, , , , ,694.0,626.0, ,705.9762,635.8333, ,805.19104,657.60114, ,1261.7318,799.8753, ,1144.8881,802.06714, ,998.3174,820.8, , , , ,1313.1666,875.63336, , , , ,448.33636,942.7818, ,448.43054,955.8472, ,5.614907,977.5186, ,1199.6428,980.4286,*,1292.7838,999.86487, ,1431.1279,1047.5774, ,763.4466,1071.5814, ,1411.6599,1074.5349, ,1436.4803,155.69608, ,1174.2015,792.99255, ,1401.8191,162.67021, ,734.13336,579.86664,*,742.3182,564.13635,*,798.63794,610.63794,*,763.3333,572.8889,*,717.6421,622.6964, ,1391.5588,183.47058, ,1270.9373,862.11505, ,444.33582,930.82837, ,303.5484,79.20968,*,103.65464,831.02783, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13, , , ,525.7,7.6955557, ,277.78705,84.44444,*,540.4261,85.957275, ,460.80396,104.0859, , , , ,1285.0769,108.15385, , , , ,655.6786,140.92857, ,1424.8422,179.53947, ,487.84,193.32222, ,285.3125,198.60417,*,256.26498,212.3341,*,479.64706,201.0, ,1416.5968,208.1387, ,262.15048,213.99515, ,1222.6638,223.03879, ,755.32574,229.5, ,358.13913,277.69348, ,215.97606,291.41754, ,208.363,302.58218, ,964.4706,332.26962, ,235.62122,357.82574, ,1354.5468,473.5, ,1045.873,516.2381, ,910.3947,530.9586, , , , , , , , , , ,702.6667,634.23334,*,804.5389,658.3111, ,1261.1185,799.4233, ,1144.6552,803.10345, ,998.14386,820.4315, , , , ,1313.3823,876.7059, , , , ,448.3393,943.1429, ,449.16046,955.93256, ,5.7599387,978.4235, ,1194.5,979.4,*,1293.8418,999.61395,*,1431.2976,1047.9562, ,762.5184,1071.8727, ,1413.4113,1074.6982, ,1436.78,153.58, ,1174.1086,793.6087, ,1401.5817,162.17346, ,735.02,578.94,*,747.81036,566.12067,*,798.2761,612.291, ,763.96155,564.5, ,711.75226,618.35583, ,1390.0667,181.56667, ,1271.0433,862.39874, ,444.93478,930.76086, ,303.11948,76.77434, ,104.542595,832.4067, ,775.0,0.9444444, ,1271.5,704.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14, , , ,528.28076,7.6208053, ,277.04205,84.462616,*,541.27704,84.32299, ,460.13846,102.41762, , , , ,1284.2354,107.64706, , , , , , , ,1423.5875,180.0375, ,486.5,194.08261,*,289.07144,202.78572,*,254.14572,208.0057,*,478.3684,200.89473, ,1415.6428,208.33458, ,262.31552,213.54854,*,1221.645,223.40475, ,755.84326,229.32835, ,359.28366,279.31897, ,216.16577,292.68182, ,208.93835,303.84247, ,964.8627,331.70724, ,236.33333,358.0606, ,1355.9259,472.67593, ,1045.5337,516.11426, ,911.6667,531.15875, , , , , , , , , , ,699.15,633.5, ,804.7857,659.24176, ,1260.7416,799.9228, ,1143.8064,802.85486, ,997.9076,821.0735, , , , ,1311.7059,876.82355, , , , ,447.75217,943.0565, ,448.43814,956.8763, ,6.4304814,979.3155, ,1198.5714,979.8571, ,1294.8086,999.7469, ,1431.3933,1047.942, ,761.5456,1071.5962, ,1414.003,1075.0771, ,1436.8182,155.38637, ,1171.4524,789.6905, ,1401.2391,160.82608, ,733.3036,580.6607,*,750.8333,567.1667, ,799.8333,612.8333,*,761.4286,572.4286, ,711.95624,618.98846, ,1388.2615,182.8578,*,1271.3046,861.0379, ,445.44736,930.3684, ,300.65826,73.37051, ,105.48994,832.7294, ,774.1429,1.5476191, ,1269.7084,706.0417,*,267.7143,225.32143, ,735.7941,569.7941, ,703.4091,643.9545,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15, , , ,530.11163,7.620536, ,276.9299,84.7243,*,542.08704,86.38167, ,460.49344,103.48906, , , , ,1283.6786,108.42857, , , , , , , ,1423.1624,179.66884, , , , ,288.5476,202.88095,*,252.52856,209.11714, , , , ,1415.5159,208.07143, ,262.10193,214.26698, ,1221.5107,224.43736, ,755.44696,230.2803, ,359.16003,279.1446, ,216.18784,293.39948, ,208.64473,304.5, ,962.4779,333.2348, ,235.75757,357.74243, ,1355.8334,472.56305, ,1045.5978,516.2368, ,912.74615,531.55383, , , , , , , , , , ,701.5577,634.38464,*,804.20557,658.95557, ,1261.2216,798.3597, ,1142.1945,804.7222,*,998.23895,820.13715, , , , ,1313.6538,875.7308, , , , ,448.6091,943.5364, ,449.29904,956.86365, ,6.920792,979.6089, ,1195.6765,980.7941,*,1296.2567,1002.7162, ,1431.4027,1048.1292, ,761.672,1070.9742, ,1414.4902,1075.1753, ,1437.04,154.28, ,1169.2727,786.63635, ,1399.1666,162.29366, ,735.3125,580.53125,*,747.77905,572.4535,*,800.1,612.6,*,767.85,579.05, ,710.7454,617.0153, ,1386.2816,183.63792,*,1271.1547,860.7903, ,442.36047,931.26746,*,301.94446,76.76263, ,106.79388,833.4367, ,774.92255,2.0352113, ,1271.409,705.13635, ,266.23914,226.7029, ,732.0238,572.0714, ,712.02,641.74, ,588.94,341.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16, , , ,531.4479,8.331663, ,278.12857,85.166664, ,542.3523,85.25, ,459.8537,103.86632, , , , ,1283.598,109.28432, , , , , , , ,1424.5946,179.62163, , , , ,284.66666,200.0,*,251.7046,209.95534, , , , ,1415.8229,208.01968, ,261.38785,214.91121, ,1220.4141,223.34866, ,754.2121,230.31061, ,360.12897,279.5181, ,217.16316,293.39212, ,209.98,304.62, ,961.8744,332.82513, ,235.22058,359.41177, , , , ,1045.6964,516.49634, ,914.1539,533.2, , , , , , , , , , ,697.75,633.45,*,802.4375,658.6818, ,1260.8903,796.9596, ,1145.9756,803.9268,*,998.3584,820.354, , , , ,1304.7142,879.6429,*, , , ,449.04544,943.7091, ,448.9264,957.4391, ,7.836842,980.71265, ,1193.4231,981.6539,*,1295.6466,1001.79333, ,1431.2507,1047.6785, ,762.67633,1070.826, ,1415.2947,1075.3047, ,1436.5333,154.68333, ,1171.7616,790.60767,*,1402.4048,161.0873, ,735.2647,582.44116,*, , , ,795.98834,615.6628,*,771.1,570.4429,*,704.14,611.22,*,1388.7897,183.5, ,1270.8326,859.9009, ,443.11905,930.8333,*,303.1159,78.88411, ,107.17269,834.5422, ,775.3289,2.131579, ,1273.25,703.25, ,267.40668,226.44667, ,736.1774,568.79034,*,704.6,642.6,*,593.94446,340.11905, ,487.45502,194.91756, ,480.44446,202.61111, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17, , , ,531.3855,8.140081, ,278.76364,84.60909, ,543.02405,84.381004, ,458.47995,102.52227, , , , ,1282.9897,108.52041, , , , , , , ,1425.943,179.94304, , , , ,285.6,200.8,*,251.40451,210.4602, , , , ,1416.532,208.004, ,260.80276,215.61926, ,1220.4526,224.60538, ,754.10284,230.30142, ,361.41873,279.47968, ,217.14568,293.14566, ,209.59334,303.98, ,961.6909,332.6318, ,235.52919,360.4197, , , , ,1046.0076,516.625, ,913.8779,534.2244, , , , , , , , , , ,698.5,638.2,*,801.2366,659.47314, ,1262.8075,796.6261, ,1145.5,802.7889, ,998.5129,820.4914, , , , ,1305.25,878.8333, , , , ,448.82407,944.2685, ,449.24313,958.1147, , , , , , , ,1294.6782,1001.1238, ,1431.5468,1048.0233, ,763.0435,1070.2388, ,1414.4039,1075.5071, ,1436.5714,154.08928, ,1171.5769,788.3461, ,1402.1923,161.34616, ,735.05554,581.8611,*, , , ,800.2273,613.13635,*,774.05396,569.8741, ,710.16956,612.74347, ,1390.7678,184.41072, ,1271.3269,861.6004, ,444.73334,932.11664,*,302.24026,73.56493, ,107.95547,835.87854, ,776.3219,2.089041, ,1271.2241,705.84485,*,265.8846,227.33333, ,737.375,569.6667, ,706.5625,633.125,*,591.8333,340.61493, ,488.39325,193.46078, ,480.07144,201.45238,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
18, , , , , , ,279.62036,84.00926, ,543.18964,85.27471, ,459.81757,103.691444, , , , ,1282.591,108.77273, , , , , , , ,1425.0753,179.66438, , , , ,283.22726,199.40909,*,252.4871,211.51546,*, , , ,1416.5983,207.32143, ,260.7736,216.59435, ,1221.5509,224.7668, ,753.62054,229.63475, ,362.0148,278.54327, ,217.73897,293.83768, ,210.03847,305.05383, ,962.6659,331.19196, ,237.18703,360.5916, , , , ,1045.8708,516.35455, ,914.8664,534.71375, , , , , , , , , , ,696.5625,633.1875,*,801.2676,658.14325, ,1262.9978,797.72, ,1146.5227,801.8523, ,998.6875,820.5536, , , , ,1308.402,879.5, , , , ,448.55826,944.67474, ,448.27664,958.4543, , , , , , , ,1294.737,1001.5928, ,1431.4843,1047.6893, ,763.2744,1069.9, ,1413.8241,1075.5593, ,1438.242,155.1129, ,1171.5096,787.5192, ,1401.5,161.71819, ,735.72034,580.29663, , , , ,798.55884,608.85297,*,772.8435,568.65265,*, , , ,1388.9392,182.61215, ,1271.7195,862.4889, ,438.2931,934.81036,*,305.63416,76.45122,*,109.99293,836.96466, ,776.90564,2.6132076, ,1271.7,704.2, ,265.39655,229.1207,*,734.1923,568.5,*,707.0,635.9545,*,593.1218,339.17227,*,488.68356,192.36232, ,478.5435,200.63043, ,1198.0,979.4167, , , , , , , , , , , , , , , , , , , , , , , , , 
19, , , , , , ,280.24075,83.55556, ,543.18396,87.09198, ,459.209,104.650116, , , , , , , , , , , , , ,1424.7972,180.13513, , , , ,285.92856,206.57143, ,252.42789,212.68991,*, , , , , , ,260.41428,218.25238, ,1221.8022,225.02588, ,753.83813,229.91727, ,362.7009,278.85666, ,216.96841,294.48947, ,209.28873,305.28873, ,963.2955,331.35455, ,235.90146,360.74817, , , , ,1045.792,516.3759, ,916.3682,536.39923, , , , , , , , , , , , , ,803.2273,659.40375, ,1263.0438,798.3652, ,1146.1154,801.7198, ,998.4264,820.4394, , , , ,1304.0333,879.56665, , , , ,448.83026,944.4633, ,448.55554,957.8889, , , , , , , ,1294.7106,1002.0088, ,1431.5193,1047.8087, ,763.9489,1070.4882, ,1413.0247,1076.1144, ,1436.5176,154.5,*,1169.0526,783.4737, ,1407.9087,157.65652,*,734.09375,581.34375,*, , , ,796.93634,613.93634, ,770.5,560.7,*, , , ,1389.752,181.271, ,1271.9774,863.1753, ,439.6,934.675, ,305.78125,74.5, ,111.70612,838.3, ,777.5174,2.7347827, ,1270.6428,706.3214, ,266.8111,229.7, ,736.2619,570.4524, ,705.125,641.625, ,593.5577,339.33334, ,487.84842,192.80544, ,478.91177,200.02942, ,1195.6818,988.9545,*, , , , , , , , , , , , , , , , , , , , , , , , 
20, , , , , , ,280.26852,84.361115, ,543.28503,87.67056, ,460.6513,105.74561, , , , , , , , , , , , , ,1425.2307,179.58974, , , , ,285.19232,206.88461, ,251.40225,214.02882,*, , , , , , ,260.02728,220.24545, ,1222.7181,224.06161, ,754.4403,231.17165, ,364.62357,278.82953, ,217.54497,293.6905, ,209.71951,303.95123, ,962.7132,330.33334, ,234.59558,360.40442, , , , ,1045.8765,516.4924, ,916.3963,538.1074, , , , , , , , , , , , , ,803.5914,659.6344, ,1261.1849,797.9354, ,1144.959,801.5492, ,998.15216,820.5522, , , , ,1307.1923,875.5, , , , ,448.09814,945.0047, ,449.53,958.75, , , , , , , ,1294.4257,1001.79755, ,1431.4689,1048.1044, ,765.7139,1070.3163, ,1411.2577,1076.0198, ,1436.0,154.11667,*,1173.5353,790.45294,*,1412.419,153.74324, ,731.26666,580.93335,*, , , , , , ,770.875,558.875, , , , ,1389.133,182.70183, ,1271.0142,862.8688, ,437.55,935.85, ,304.796,75.596,*,111.451515,839.74445, ,777.3582,3.0522387, ,1271.1945,705.55554, ,268.39655,229.7069, ,736.84375,569.90625, ,703.05,643.5,*,593.35364,339.10162, ,488.15848,191.91965, ,479.4375,199.65625, ,1194.1,986.63336,*,1316.25,84.0, , , , , , , , , , , , , , , , , , , , , , 
21, , , , , , ,280.92056,84.33178, ,543.8744,88.65814, ,461.13718,103.54308, , , , , , , , , , , , , ,1426.5133,178.36667, , , , , , , ,252.81017,213.94652,*, , , , , , ,261.17856,221.3125, ,1224.6677,223.9458, ,755.54224,229.87325, ,366.43954,278.5465, ,217.33244,293.59842, ,209.71838,304.02875, ,964.7673,330.24194, ,235.93077,360.5, , , , ,1045.9172,516.312, ,915.6719,537.5469, , , , , , , , , , , , , ,803.9462,660.5215, ,1260.7687,797.61896, ,1147.4445,801.9861, ,998.6875,820.6731, , , , ,1305.5344,881.7414, , , , ,448.3846,946.0673, ,449.54413,959.098, , , , , , , ,1295.3043,1001.0761, ,1431.4359,1047.6378, ,766.18933,1070.7549, ,1412.6743,1076.0918, ,1437.3846,153.73077, ,1174.6486,789.4406, ,1406.7084,158.375,*,734.55884,582.67645,*, , , , , , ,764.36664,564.56665, , , , ,1389.9546,183.5,*,1270.581,862.42114, ,437.0625,936.875, ,306.66037,78.51887, ,110.32653,839.9796, ,779.8806,3.1567163, ,1270.7727,705.2879, ,266.6,234.15,*,743.1111,565.1111, ,711.2619,642.881,*,591.39813,339.25, ,488.2713,191.3565, ,480.05884,198.91176, ,1198.5,988.7308,*,1320.909,88.77273, ,711.3552,617.60406, , , , , , , , , , , , , , , , , , , 
22, , , , , , ,283.4386,83.81579, ,545.66943,88.63647, ,459.90308,103.52863, , , , , , , , , , , , , ,1427.4014,177.59859, , , , , , , ,253.38354,213.58607, , , , , , , ,261.5841,220.95795, ,1225.6827,223.56932, ,756.4098,228.47745, ,366.01547,278.82742, ,217.81854,293.03003, ,209.84247,304.06165, ,964.49524,332.23935, ,237.74031,360.26746, , , , ,1046.0283,516.217, ,915.94183,537.8721, , , , , , , , , , , , , ,803.3602,661.3871, ,1260.4081,798.0558, ,1147.0875,802.2625, ,998.5,820.41, , , , ,1313.409,875.7727, , , , ,448.16666,946.85236, ,447.78708,959.86365, , , , , , , ,1294.9166,1002.2167, ,1431.4504,1047.5991, ,768.057,1071.805, ,1414.7108,1076.4136, ,1436.0577,151.88461, ,1175.622,788.4146, ,1404.8088,160.35294, ,734.5455,579.7273, , , , , , , ,769.3125,556.5, , , , ,1391.7051,184.14102,*,1269.7018,862.59753, ,437.03333,939.0333,*,307.71213,73.893936, ,111.04244,841.1791, ,780.8228,2.996063, ,1271.0,705.58826, ,263.23685,233.86842,*,739.0,572.8,*,713.2778,640.2222,*,593.45,339.0,*,490.71396,191.18605, ,480.9091,198.97728, ,1195.6333,990.36664,*,1322.6666,89.25,*,714.125,622.5982, ,452.7745,1.617647, , , , , , , , , , , , , , , , 
23, , , , , , ,284.61505,83.11062,*,546.0143,88.02381, ,460.25983,103.5485, , , , , , , , , , , , , ,1428.2671,176.71918, , , , , , , ,254.4581,212.2458, , , , , , , ,262.38678,219.64151, ,1225.9349,223.04158, ,757.64087,229.34508, ,367.6556,278.7311, ,219.88564,291.34042, ,212.57042,302.88028, ,964.0805,332.49023, ,236.72794,359.42648, , , , ,1045.7926,516.1037, ,916.9361,539.7707, , , , , , , , , , , , , ,803.6421,661.2632, ,1261.8965,796.4542, ,1147.4038,798.28845, ,999.2447,820.45746, , , , ,1313.5,876.8571,*, , , ,448.45145,947.5388, ,449.32037,959.8204, , , , , , , ,1296.5,1001.23267, ,1431.4557,1047.6456, ,768.228,1072.3385, ,1414.6086,1077.3188, ,1436.881,151.19048, ,1177.1,785.73334, ,1404.909,160.34848, ,742.4091,576.9545,*, , , , , , , , , , , , ,1393.483,183.36441, ,1270.0751,862.6137, ,445.0625,936.9167,*,309.79126,73.451454, ,111.01859,840.77893, ,781.9381,2.6142857, ,1271.3077,705.3461, ,267.16037,231.00943,*,734.6818,568.92426, ,712.1,644.7,*,595.5179,338.9732, ,491.05862,189.60115, ,481.98572,198.1, ,1200.9,986.9,*,1323.1774,89.69355, ,713.1977,615.0465, ,452.5465,1.4534883, ,1194.9722,772.0833, , , , , , , , , , , , , 
24, , , , , , ,284.69266,83.022934,*,547.2772,86.87204, ,461.97675,103.13023, , , , , , , , , , , , , ,1428.5,176.86765, , , , , , , ,255.21802,212.71512,*, , , , , , ,263.3857,220.23334, ,1225.003,222.86024, ,759.9545,230.36363, ,367.43607,279.85846, ,220.28836,291.07938, ,210.86363,297.44547,*,964.4948,331.51038, ,235.7782,358.56015, , , , ,1045.8254,516.4286, ,918.187,540.37787, , , , , , , , , , , , , ,804.6413,661.1793, ,1263.6318,795.74615, ,1148.5303,797.80304, ,999.6531,820.56635, , , , ,1307.211,879.1889,*, , , ,449.8,946.62, ,448.78796,959.88745, , , , , , , ,1296.8805,1000.6087, ,1431.5,1047.902, ,768.81354,1072.4858, ,1414.8195,1076.8959, ,1436.7727,152.0, ,1177.4375,783.6875, ,1403.0869,163.15218, ,746.6818,576.86365,*, , , , , , , , , , , , ,1394.8375,182.975, ,1271.03,862.7717, ,439.21112,939.56665,*,310.14078,74.61651, , , , ,781.88635,2.3636363, ,1271.1522,704.84784, ,268.32352,231.60294, ,743.0333,568.25555,*, , , ,593.58826,338.91177, ,492.14978,190.03964, ,483.21875,198.625, ,1196.0,990.25, ,1325.5,92.318184, ,712.16815,620.9409, ,452.74075,1.7037038, ,1194.8611,772.25, ,735.6,591.6, ,200.69507,995.79364, , , , , , , 
25, , , , , , ,284.78317,81.81858, ,548.0763,87.63075, ,462.12616,104.24083, , , , , , , , , , , , , ,1426.8623,178.61594, , , , , , , ,256.78143,211.57785, , , , , , , ,264.07693,219.4327, ,1225.9056,222.41324, ,760.8571,230.0, ,367.5321,278.69724, ,221.50793,291.4656, ,212.48096,298.91904, ,964.15576,330.63663, ,235.38618,358.67075, , , , ,1045.7273,516.2197, ,919.7782,541.515, , , , , , , , , , , , , ,807.6272,661.78326, ,1264.8441,794.95374, ,1150.1028,801.26715,*,1000.0072,820.634, , , , ,1307.0,881.91174, , , , ,451.94763,946.51904, ,448.87628,959.067, , , , , , , ,1298.1194,1002.1045, ,1431.6586,1047.5033, ,769.08307,1072.4774, ,1415.3832,1077.1642, , , , ,1177.4565,782.56525, , , , ,749.60345,577.5, , , , , , , , , , , , , ,1395.3667,184.24,*,1273.2455,863.3659, ,439.22726,937.5,*,311.48114,73.179245, , , , ,781.9789,1.9507042, ,1271.4375,704.0, ,268.86365,230.35715, ,747.98,565.7,*, , , ,595.75385,338.2923, ,492.86072,189.99544, ,482.725,197.55, ,1195.8846,989.96155, ,1324.7069,88.39655, ,718.0238,624.791,*,453.64285,1.8035715, ,1194.921,771.8509, ,727.0909,595.4091,*,202.28279,994.73566, ,543.86365,101.77273, ,76.681816,111.318184, 
26, , , , , , ,285.32407,80.638885, ,548.04456,89.72651, ,462.6316,102.30622, , , , , , , , , , , , , ,1426.7572,179.47144, , , , , , , ,259.07605,210.33495, , , , , , , ,266.47058,218.54903, ,1226.864,222.8092, ,761.72144,230.25714, ,367.61035,278.0954, ,222.12761,290.9401, ,215.06944,302.69446, ,964.94025,330.84238, ,235.44354,358.00806, , , , ,1045.7106,516.2293, ,920.1822,541.3062, , , , , , , , , , , , , ,809.2778,662.8333, ,1265.3497,794.49786, ,1151.8379,802.2432, ,1000.7286,820.4429, , , , ,1308.2693,886.8077,*, , , ,452.88678,947.01886,*,448.7796,951.5559, , , , , , , ,1298.6172,1001.1953, ,1431.5156,1047.9205, ,769.3408,1073.0135, ,1414.4548,1076.8162, , , , ,1179.875,784.19446, , , , ,746.11536,571.11536,*, , , , , , , , , , , , ,1395.4883,184.28235, ,1272.5221,862.52435, , , , ,311.65686,71.166664, , , , ,781.9466,2.5679612, ,1271.1562,706.25, ,271.0,229.89285, ,749.0,560.3571,*, , , ,596.6814,337.55392, ,493.37274,189.83864, ,483.71622,197.28378, ,1198.7572,981.4429,*,1325.5,90.5, ,722.50903,633.6802, ,452.9878,1.402439, ,1195.1884,771.0325, ,724.4524,595.0476,*,204.57819,994.6852, ,543.88464,103.80769, ,74.916664,108.416664, 
27, , , , , , ,286.56088,80.21304,*,549.1141,90.601944, ,463.99762,102.69378, , , , , , , , , , , , , ,1426.2285,179.52856, , , , , , , ,262.7643,209.71146,*, , , , , , ,268.4709,219.83981, ,1226.2511,222.46637, ,762.15515,228.72069, ,367.73236,278.93735, ,222.81593,290.0457, ,213.74467,299.15958, ,962.7802,332.26373, ,236.12698,357.86508, , , , ,1045.7378,516.47736, ,920.04333,541.24805, , , , , , , , , , , , , ,808.48376,662.94867, ,1266.6516,795.3126, ,1152.3246,801.6053, ,1000.8519,820.3156, , , , ,1308.2368,885.5526,*, , , ,452.95,948.47,*,447.67258,960.33246, , , , , , , ,1298.3462,1000.4327, ,1431.4236,1047.7389, ,770.6994,1073.148, ,1415.1296,1077.1, , , , ,1179.2333,782.36664, , , , ,746.1923,566.8077,*, , , , , , , , , , , , ,1395.8533,184.67392, ,1272.6136,862.53577, , , , ,313.22223,73.72222,*, , , ,781.96466,2.5, ,1269.8572,708.2143, ,269.76315,232.07895, ,745.61536,557.4231,*, , , ,595.1957,338.94202, ,492.91412,190.59177, ,482.01065,198.84042, ,1199.6666,981.9167, ,1327.6111,89.55556, ,720.05804,625.6185, ,454.43332,1.1333333, ,1195.75,771.4352, ,719.2826,596.413,*,205.4456,993.0983, ,544.2727,104.5, ,79.65385,110.26923, 
