Frame	X2	Y2	Flag2	X1	Y1	Flag1
1	-32.2312	5.3259	0	33.9640	13.8237	0
2	-32.1915	5.2453	0	33.9406	13.7129	0
3	-32.0628	5.1908	0	33.9408	13.7828	0
4	-32.0373	5.2808	0	33.9291	13.9207	0
5	-31.9614	5.1702	0	34.0093	13.9020	0
6	-32.0389	5.0495	0	33.8883	13.8026	0
7	-31.9238	5.1980	0	33.9388	13.9675	0
8	-31.8009	5.0509	0	34.1050	13.7423	0
9	-32.0334	4.8039	0	33.8908	13.6653	0
10	-31.9014	5.0473	0	33.9496	13.8775	0
11	-32.0436	4.9049	0	34.0294	13.8145	0
12	-32.0374	5.0956	0	33.9151	13.7407	0
13	-31.9694	4.9904	0	34.0316	14.0144	0
14	-31.9381	4.9904	0	34.1990	14.0397	0
15	-31.7310	5.0049	0	34.2210	13.7715	0
16	-31.7045	4.9352	0	34.2904	13.9142	0
17	-31.8027	5.1117	0	34.3039	14.0173	0
18	-31.8475	5.0132	0	34.3887	13.8348	0
19	-31.6963	5.0983	0	34.2731	13.8417	0
20	-31.6900	5.2058	0	34.0778	14.0453	0
21	-31.6012	5.0815	0	34.3165	13.9927	0
22	-31.5668	5.2014	0	34.2979	13.7998	0
23	-31.5226	5.2089	0	34.4039	13.8653	0
24	-31.5817	5.2339	0	34.4779	13.9211	0
25	-31.5872	5.2993	0	34.4209	13.8278	0
26	-31.6174	5.4929	0	34.4272	13.9544	0
27	-31.5457	5.4828	0	34.4610	13.8326	0
28	-31.4274	5.5063	0	34.5534	13.5040	0
29	-31.5028	5.6317	0	34.5443	13.6217	0
30	-31.4644	5.7349	0	34.4966	13.5650	0
31	-31.4692	5.7015	0	34.4126	13.5161	0
32	-31.4424	5.6801	0	34.4526	13.5274	0
33	-31.4407	5.8913	0	34.5691	13.7050	0
34	-31.3537	5.7515	0	34.7916	13.5701	0
35	-31.3730	5.6706	0	34.7218	13.4771	0
36	-31.3675	5.6550	0	34.7759	13.5613	0
37	-31.3607	5.5051	0	34.8453	13.5481	0
38	-31.4109	5.5595	0	34.8772	13.4533	0
39	-31.4653	5.6666	0	35.0248	13.4990	0
40	-31.4549	5.6383	0	34.9954	13.6153	0
41	-31.5395	5.6580	0	35.0800	13.4369	0
42	-31.4416	5.6300	0	35.2680	13.4774	0
43	-31.4046	5.7153	0	35.3501	13.5720	0
44	-31.3197	5.7648	0	35.3603	13.5410	0
45	-31.2718	5.7635	0	35.3897	13.6301	0
46	-31.2584	5.8008	0	35.2935	13.7058	0
47	-31.2990	6.0767	0	35.3599	13.8069	0
48	-31.2753	5.9391	0	35.3153	13.6618	0
49	-31.2148	5.8223	0	35.2178	13.6301	0
50	-31.0626	6.0605	0	35.1734	13.5794	0
51	-31.0692	5.9760	0	35.2634	13.5898	0
52	-31.1456	5.7516	0	35.2469	13.6517	0
53	-31.1643	6.0116	0	35.1102	13.6169	0
54	-31.2705	6.0432	0	35.0323	13.8195	0
55	-31.3962	5.8483	0	35.1383	13.7078	0
56	-31.4168	5.9177	0	35.2962	13.4760	0
57	-31.5392	5.9062	0	35.2775	13.8020	0
58	-31.5760	5.7764	0	35.3668	13.5503	0
59	-31.6654	5.7969	0	35.2312	13.3077	0
60	-31.7229	5.8434	0	35.2959	13.5398	0
61	-31.5463	5.6774	0	35.3498	13.5454	0
62	-31.5076	5.6516	0	35.4384	13.3641	0
63	-31.3820	5.6604	0	35.4372	13.5772	0
64	-31.2243	5.5946	0	35.4967	13.6722	0
65	-31.2245	5.6888	0	35.6838	13.5269	0
66	-31.4264	5.7857	0	35.5706	13.4719	0
67	-31.3803	5.7359	0	35.5712	13.6990	0
68	-31.4755	5.6824	0	35.6263	13.5607	0
69	-31.5285	5.8305	0	35.7263	13.5459	0
70	-31.3747	5.8153	0	35.7106	13.6641	0
71	-31.3375	5.9192	0	35.7525	13.5322	0
72	-31.3797	5.8605	0	35.7472	13.4948	0
73	-31.3463	6.0070	0	35.6316	13.5620	0
74	-31.3770	6.0091	0	35.7485	13.4377	0
75	-31.2853	5.9507	0	35.9496	13.3833	0
76	-31.4031	5.9242	0	35.9527	13.4671	0
77	-31.2916	6.0081	0	35.9470	13.3887	0
78	-31.2530	5.9101	0	35.9000	13.4424	0
79	-31.3434	5.8104	0	36.0917	13.4555	0
80	-31.2676	6.0494	0	36.1789	13.5069	0
81	-31.2920	5.9949	0	36.2060	13.5693	0
82	-31.2871	5.9127	0	36.2742	13.4797	0
83	-31.4140	5.9419	0	36.2588	13.5326	0
84	-31.3308	5.9525	0	36.3088	13.7335	0
85	-31.2862	5.8641	0	36.4337	13.7157	0
86	-31.2800	5.9925	0	36.4212	13.5916	0
87	-31.0936	5.9342	0	36.4780	13.7326	0
88	-31.1595	5.8287	0	36.5055	13.7142	0
89	-31.1219	5.8510	0	36.5845	13.5564	0
90	-31.0720	5.8608	0	36.4632	13.6084	0
91	-31.1953	5.8039	0	36.4975	13.5648	0
92	-31.1635	5.8857	0	36.4211	13.5070	0
93	-30.9976	5.6822	0	36.4689	13.6123	0
94	-31.0481	5.6209	0	36.4497	13.3683	0
95	-31.0894	5.7552	0	36.5368	13.4445	0
96	-31.0025	5.7112	0	36.4807	13.5999	0
97	-31.1408	5.5554	0	36.4760	13.4231	0
98	-31.3334	5.6444	0	36.5179	13.4643	0
99	-31.3936	5.6347	0	36.6154	13.6088	0
100	-31.4612	5.5198	0	36.7211	13.4870	0
101	-31.5896	5.5522	0	36.7627	13.3724	0
102	-31.5307	5.5967	0	36.7218	13.4525	0
103	-31.5561	5.5368	0	36.7176	13.4236	0
104	-31.5692	5.4646	0	36.7692	13.3647	0
105	-31.6323	5.3902	0	36.7453	13.5574	0
106	-31.6633	5.3579	0	36.8694	13.4762	0
107	-31.7045	5.3526	0	36.8252	13.2888	0
108	-31.7393	5.4829	0	37.0031	13.3862	0
109	-31.7120	5.4068	0	37.0807	13.4088	0
110	-31.6292	5.3022	0	36.8776	13.4162	0
111	-31.5903	5.3817	0	36.8900	13.4479	0
112	-31.5989	5.3191	0	36.8174	13.5400	0
113	-31.5537	5.3632	0	36.7318	13.6281	0
114	-31.5160	5.3184	0	36.7081	13.5939	0
115	-31.4920	5.4490	0	36.8427	13.5999	0
116	-31.4063	5.4276	0	36.7894	13.5625	0
117	-31.4408	5.4735	0	36.7907	13.5154	0
118	-31.5443	5.4857	0	36.8109	13.4249	0
119	-31.5304	5.6021	0	36.6611	13.4161	0
120	-31.6156	5.4843	0	36.6762	13.3787	0
121	-31.6365	5.5273	0	36.6322	13.3040	0
122	-31.5907	5.7930	0	36.6736	13.4194	0
123	-31.6422	5.6043	0	36.6678	13.4236	0
124	-31.7133	5.6277	0	36.5460	13.5329	0
125	-31.7840	5.7029	0	36.3498	13.6755	0
126	-31.9081	5.7508	0	36.5196	13.6967	0
127	-31.9121	5.7417	0	36.6186	13.6954	0
128	-31.8377	5.6825	0	36.6823	13.6908	0
129	-31.9539	5.6829	0	36.7965	13.7888	0
130	-32.0580	5.7717	0	36.9728	13.8187	0
131	-32.1601	5.7155	0	36.8621	13.8639	0
132	-32.1976	5.6211	0	36.9421	13.7156	0
133	-32.0986	5.6283	0	36.9119	13.7389	0
134	-31.9236	5.7293	0	36.8981	13.7410	0
135	-31.8551	5.7415	0	36.9147	13.7584	0
136	-31.9638	5.7992	0	36.8902	13.6994	0
137	-31.9058	5.8023	0	36.9527	13.6769	0
138	-31.8832	5.8626	0	37.0331	13.7014	0
139	-31.7832	5.7918	0	36.9933	13.6782	0
140	-31.7521	5.7044	0	36.8035	13.8191	0
141	-31.7865	5.8820	0	36.7096	13.8061	0
142	-31.7477	5.9299	0	36.8406	13.6794	0
143	-31.8131	5.8854	0	36.7175	13.7402	0
144	-31.8804	5.9324	0	36.6993	13.7644	0
145	-31.8963	5.9111	0	36.7557	13.5954	0
146	-31.9411	6.0623	0	36.7440	13.5751	0
147	-31.8624	6.0327	0	36.7871	13.5620	0
148	-31.9868	5.8879	0	36.8177	13.6402	0
149	-31.8973	5.9919	0	36.9428	13.5721	0
150	-31.9565	6.0029	0	37.0704	13.7026	0
151	-31.8854	5.8704	0	37.1436	13.6390	0
152	-31.8749	5.9359	0	37.0034	13.5305	0
153	-31.7730	5.9646	0	37.0842	13.5030	0
154	-31.8649	5.9780	0	37.2066	13.6194	0
155	-31.7586	5.8841	0	37.2366	13.6523	0
156	-31.7339	5.8849	0	37.2836	13.6694	0
157	-31.7051	5.8360	0	37.2520	13.4862	0
158	-31.6068	5.9068	0	37.2876	13.4386	0
159	-31.6936	5.8681	0	37.3305	13.5284	0
160	-31.7174	5.8410	0	37.2848	13.6029	0
161	-31.6400	5.7739	0	37.3223	13.6683	0
162	-31.5899	5.7929	0	37.3972	13.6382	0
163	-31.5899	5.5301	0	37.4747	13.7191	0
164	-31.4788	5.5295	0	37.3519	13.6967	0
165	-31.4514	5.5336	0	37.2090	13.7325	0
166	-31.4872	5.5204	0	37.2263	13.7702	0
167	-31.4445	5.4056	0	37.2638	13.7136	0
168	-31.4475	5.3401	0	37.2706	13.7750	0
169	-31.4866	5.2670	0	37.3323	13.9107	0
170	-31.5040	5.2095	0	37.1951	13.8631	0
171	-31.4533	5.1952	0	37.1824	13.8721	0
172	-31.5139	5.1092	0	37.2452	13.7963	0
173	-31.4323	5.1081	0	37.2211	13.8380	0
174	-31.3409	5.0758	0	37.2450	13.7794	0
175	-31.1671	5.2380	0	37.2260	13.7314	0
