Frame	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X42	Y42	Flag42	X48	Y48	Flag48	X14	Y14	Flag14	X26	Y26	Flag26	X41	Y41	Flag41	X20	Y20	Flag20	X36	Y36	Flag36	X38	Y38	Flag38	X51	Y51	Flag51	X57	Y57	Flag57	X1	Y1	Flag1	X16	Y16	Flag16	X18	Y18	Flag18	X3	Y3	Flag3	X6	Y6	Flag6	X9	Y9	Flag9	X30	Y30	Flag30	X46	Y46	Flag46	X49	Y49	Flag49	X53	Y53	Flag53	X28	Y28	Flag28	X24	Y24	Flag24	X69	Y69	Flag69	X10	Y10	Flag10	X31	Y31	Flag31	X45	Y45	Flag45	X47	Y47	Flag47	X50	Y50	Flag50	X29	Y29	Flag29	X43	Y43	Flag43	X15	Y15	Flag15	X17	Y17	Flag17	X22	Y22	Flag22	X65	Y65	Flag65	X63	Y63	Flag63	X4	Y4	Flag4	X7	Y7	Flag7	X2	Y2	Flag2	X5	Y5	Flag5	X8	Y8	Flag8	X56	Y56	Flag56	X74	Y74	Flag74	X76	Y76	Flag76	X67	Y67	Flag67	X66	Y66	Flag66	X75	Y75	Flag75	X12	Y12	Flag12	X39	Y39	Flag39	X52	Y52	Flag52	X80	Y80	Flag80	X83	Y83	Flag83	X60	Y60	Flag60	X55	Y55	Flag55	X70	Y70	Flag70	X23	Y23	Flag23	X54	Y54	Flag54	X79	Y79	Flag79	X82	Y82	Flag82	X85	Y85	Flag85	X62	Y62	Flag62	X11	Y11	Flag11	X44	Y44	Flag44	X72	Y72	Flag72	X64	Y64	Flag64	X68	Y68	Flag68	X77	Y77	Flag77	X89	Y89	Flag89	X27	Y27	Flag27	X84	Y84	Flag84	X86	Y86	Flag86	X91	Y91	Flag91	X59	Y59	Flag59	X90	Y90	Flag90	X21	Y21	Flag21	X37	Y37	Flag37	X87	Y87	Flag87	X58	Y58	Flag58	X81	Y81	Flag81	X13	Y13	Flag13	X19	Y19	Flag19	X25	Y25	Flag25	X35	Y35	Flag35	X40	Y40	Flag40	X61	Y61	Flag61	X71	Y71	Flag71	X73	Y73	Flag73	X78	Y78	Flag78	X88	Y88	Flag88
30	378.0570	508.5253	0	347.6300	570.1600	0	190.8559	657.7542	0	389.1389	832.1389	0	254.3095	1006.2619	0	1207.0000	352.1400	0	1200.7941	602.7353	0	1309.3445	977.5444	0	1196.6884	353.4420	0	1405.5414	645.8223	0	163.0795	625.2955	0	42.5227	869.6023	0	933.2083	977.9305	0	541.9483	144.2414	0	186.0000	351.0000	0	434.1804	352.4897	0	697.4445	166.6111	0	817.0914	198.2204	0	812.3681	430.8846	0	844.6977	694.0930	0	745.0328	843.0409	0	679.1744	931.9651	0	582.4607	1019.7157	0	455.0494	387.2692	0	445.5548	406.0342	0	337.0926	7.2407	0	875.2522	686.1549	0	789.0000	791.7143	0	751.8246	850.8860	0	675.1552	931.7759	0	575.4688	1027.1459	0	478.6579	466.2790	0	793.0897	797.5000	0	6.1786	343.5000	0	174.5714	349.6905	0	439.2250	359.3625	0	28.5000	358.2561	0	266.4155	1011.4155	0	823.2561	225.5000	0	803.6009	433.7477	0	826.7907	220.6977	0	804.6869	447.0327	0	583.2111	459.6333	0	924.5666	981.9000	0	1438.0172	871.0862	0	357.5000	11.5000	0	1115.2273	0.9545	0	259.2818	1014.9727	0	1418.2826	243.1957	0	850.2143	505.3571	0	32.4211	876.8684	0	286.3649	1019.6351	0	1408.1000	246.3000	0	1437.7693	881.8461	0																																																																																																															
31	378.0128	508.7949	0	349.2677	570.4091	0	190.9107	657.6071	0	388.7019	832.2211	0	254.6525	1006.1440	0	1208.0000	351.8600	0	1200.7273	603.1667	0	1310.7110	976.8222	0	1197.3060	353.0224	0	1405.8362	645.6121	0	162.1235	625.1235	0	43.1047	870.4883	0	934.3485	977.5606	0	540.9000	144.5667	0	185.0000	350.0000	0	435.2935	351.9674	0	698.3421	166.3421	0	817.5000	197.6848	0	812.3652	430.7247	0	843.1292	694.2416	0	744.0901	843.9508	0	677.3915	931.7651	0	582.3182	1019.3182	0	455.6075	388.4893	0	446.0333	406.5533	0	337.1786	8.8214	0	875.1195	687.2876	0	789.0000	792.7143	0	750.9435	851.9521	0	675.3305	932.0932	0	576.8523	1026.8864	0	480.1602	466.3058	0	793.5833	797.4722	0	5.8214	343.1786	0	175.0000	350.0000	0	439.0732	358.9024	0	28.3537	359.3537	0	265.5145	1010.5870	0	824.3536	225.3536	0	802.6047	433.2905	0	827.6688	220.0455	0	804.5099	446.7376	0	582.8542	460.8542	0	925.5164	981.3853	0	1438.0834	871.1250	0	357.5000	11.7000	0	1115.5000	0.8750	0	260.5208	1014.5833	0	1417.6111	243.4444	0	848.6667	506.6667	0	33.1304	876.3913	0	287.0405	1018.7162	0	1407.0000	246.0000	0	1437.0862	881.9483	0																																																																																																															
32	376.4572	508.5571	0	348.4400	570.7100	0	190.8818	657.1909	0	389.1731	832.5769	0	254.7500	1006.1154	0	1208.3223	350.6556	0	1202.4104	603.6940	0	1311.4893	974.7043	0	1195.7500	352.4559	0	1406.7667	645.8250	0	161.9066	625.1484	0	42.4615	870.3846	0	934.6363	978.3637	0	540.2419	145.4355	0	184.5000	350.0000	0	435.6613	351.1667	0	697.8000	165.6500	0	818.2927	197.0488	0	813.5460	431.0402	0	844.1559	695.5000	0	743.6901	843.9711	0	676.1071	931.8929	0	581.9592	1019.6122	0	455.8956	389.2033	0	447.0616	406.3630	0	339.0000	11.0000	0	874.2652	687.7174	0	789.9231	792.6539	0	751.2524	851.5381	0	675.1786	933.5357	0	577.1739	1027.6305	0	480.9857	466.3381	0	793.8030	796.4091	0	6.7593	343.0926	0	176.5000	351.5000	0	439.0349	359.4302	0	27.6667	359.0000	0	267.1986	1010.6507	0	823.7790	223.9884	0	802.3932	433.0534	0	827.0625	218.8750	0	804.2714	447.0048	0	582.1458	461.1458	0	926.1558	981.3853	0	1437.9584	871.9167	0	356.7857	10.9286	0	1115.5000	1.3095	0	260.8207	1015.1415	0	1416.4000	243.3000	0																																																																																																																														
33	377.5267	507.9400	0	348.1263	570.5707	0	190.8889	657.1111	0	389.1154	833.1250	0	254.3333	1006.4375	0	1208.9255	350.9681	0	1204.5289	604.6014	0	1311.6538	973.9725	0	1194.2164	351.7686	0	1407.9869	645.9261	0	161.9318	626.4773	0	40.8415	870.2073	0	934.7656	978.3750	0	540.6111	145.4841	0	185.0000	350.7143	0	434.2053	350.7210	0	697.8684	164.2895	0	818.1173	198.4753	0	813.2738	431.7381	0	844.1778	696.9111	0	743.2812	844.9922	0	674.9941	932.7706	0	582.0588	1020.1177	0	455.8763	388.9624	0	446.4105	405.4105	0	340.6538	10.8846	0	874.1891	688.9538	0	790.5000	792.0000	0	750.4732	851.9821	0	675.8306	934.6240	0	578.2292	1027.6979	0	480.8622	466.5787	0	793.0000	795.0000	0	7.9074	343.2407	0	176.6633	352.5000	0	438.3068	361.5227	0	26.5000	359.5000	0	266.9507	1011.4578	0	823.3536	224.3536	0	803.7660	433.4725	0	827.3461	217.3269	0	804.0283	446.8113	0	583.2561	461.5000	0	925.0000	982.5000	0	1437.7858	871.6071	0	356.7000	11.0000	0	1115.9138	1.8448	0	260.9255	1015.1808	0	1416.5526	244.1316	0																																																																																																																														
34	377.2792	509.2532	0	349.5000	569.5505	0	191.0000	657.5000	0	387.9175	832.5777	0	252.9600	1005.9600	0	1209.9000	351.1000	0	1205.7817	605.4014	0	1310.7021	973.7021	0	1192.7754	353.3551	0	1408.4913	646.6034	0	161.9878	626.9025	0	39.9253	870.3621	0	933.5492	976.8279	0	538.5000	144.0000	0	186.5909	350.5909	0	434.3144	352.2320	0	699.4545	165.1818	0	818.1173	198.6728	0	814.3506	430.2816	0	845.1374	698.4561	0	742.3197	847.1229	0	676.0000	932.2907	0	581.5095	1021.1857	0	454.4792	387.7188	0	445.2692	403.7154	0	342.0000	9.5000	0	874.5513	688.9274	0	790.0926	792.7593	0	750.0841	851.8805	0	674.9153	934.4153	0	577.9951	1028.4406	0	480.7446	466.5576	0	792.3000	795.1667	0	7.7917	342.5000	0	176.8000	351.5200	0	438.2222	362.3889	0	26.5811	359.9595	0	266.2647	1010.4706	0	822.5000	223.8333	0	804.8271	434.6402	0	826.5000	217.5000	0	804.5206	446.8402	0	584.0897	461.4744	0	925.0968	982.6129	0	1437.6428	870.0000	0	357.3000	10.5000	0	1116.3000	1.3500	0																																																																																																																																				
35	377.7973	510.4054	0	348.6068	568.8398	0	190.0000	656.5000	0	387.5099	832.5891	0	252.8600	1006.0000	0	1210.5834	352.4792	0	1206.2142	606.6286	0	1310.4895	974.5632	0	1191.8492	353.0238	0	1408.9783	647.2652	0	162.5930	627.4883	0	39.1860	869.1163	0	932.1667	976.1363	0	536.9237	143.6356	0	186.3000	350.0200	0	434.4381	352.4897	0	700.2826	165.5870	0	817.4420	199.2536	0	815.2093	430.0814	0	844.7795	698.4032	0	741.7500	847.6500	0	676.0862	933.8563	0	580.3911	1020.6089	0	454.8263	387.4789	0	446.4706	404.5588	0	343.3065	8.5968	0	874.7632	689.0000	0	789.2826	793.1087	0	750.8363	850.9514	0	674.4832	934.4748	0	578.5000	1028.8462	0	480.4323	467.0790	0	793.0926	795.2407	0	7.4091	342.5909	0	177.2500	350.5000	0	438.6596	363.4468	0	27.1364	359.5909	0	266.4859	1008.9366	0	822.5000	224.5000	0	805.0769	435.5673	0	825.6166	217.9167	0	803.3710	447.0591	0	583.3333	462.0000	0	924.5625	984.1250	0	1437.0758	869.0757	0	357.3000	11.0000	0	1117.0000	1.1250	0																																																																																																																																				
36	377.4028	510.6667	0	349.0543	568.9457	0	189.3462	656.2692	0	388.5900	833.6400	0	253.6429	1005.0510	0	1210.5800	353.4800	0	1205.7051	605.0769	0	1311.5306	974.7041	0	1191.9000	353.5461	0	1409.0259	646.2241	0	163.1235	627.1235	0	40.1163	867.1860	0	932.2097	976.0645	0	537.0254	144.4322	0	185.0862	350.2242	0	434.8222	351.6444	0	701.6053	165.9211	0	817.7353	199.7353	0	814.8182	430.0000	0	841.6515	698.7323	0	743.2559	847.3268	0	677.1967	934.5562	0	579.3505	1021.0701	0	454.2083	388.6562	0	447.6714	406.1143	0	343.9688	8.8438	0	875.0652	688.2652	0	789.2895	794.1316	0	751.1637	851.9956	0	673.8658	934.7358	0	578.3654	1029.0000	0	480.3710	467.6693	0	794.0862	795.2241	0	8.1923	342.0000	0	178.7917	350.0000	0	438.6021	364.4490	0	27.2843	360.8137	0	265.4857	1009.1286	0	820.6892	223.9054	0	805.7477	436.2890	0	824.6522	218.2826	0	802.7150	446.9624	0	583.1061	461.9849	0	924.5303	983.4394	0	1437.7222	869.0555	0	357.6538	12.0385	0	1117.5000	0.5000	0																																																																																																																																				
37	376.7838	510.4324	0	349.8438	568.2604	0	188.7449	655.4184	0	388.3763	835.8402	0	253.7340	1004.9255	0	1209.8695	354.3913	0	1205.3767	605.4589	0	1312.1915	974.3298	0	1192.5000	354.0000	0	1408.7821	646.8419	0	162.8293	627.7927	0	40.0393	866.6348	0	932.9138	976.6034	0	536.9912	144.7105	0	185.9138	350.2242	0	435.6075	350.5000	0	700.3571	165.6905	0	818.7727	199.1364	0	815.1190	429.5357	0	839.9951	699.3020	0	742.8306	847.0207	0	678.2012	935.1092	0	579.3868	1020.7547	0	454.4806	387.0534	0	447.7090	406.2015	0	344.4655	10.0862	0	875.6282	687.7991	0	789.0789	793.3947	0	751.1786	853.5982	0	673.9786	934.9103	0	577.8131	1027.4799	0	480.0258	467.6207	0	795.0926	795.2407	0	9.8600	342.7400	0	180.0000	351.5000	0	439.2283	364.5000	0	27.7292	361.7500	0	265.5735	1007.7647	0	821.3421	223.7105	0	806.0091	438.6636	0	825.1739	219.3696	0	802.3652	447.8820	0	581.0714	462.2714	0	923.9262	982.3197	0	1438.8334	868.0000	0	357.7500	12.1667	0																																																																																																																																							
38	376.5000	509.5000	0	349.5206	567.7577	0	189.5000	654.5000	0	388.7128	836.2659	0	254.1667	1004.9510	0	1208.7979	354.5638	0	1206.0753	605.7603	0	1312.2021	974.3511	0	1192.7950	354.8115	0	1408.9310	646.9741	0	164.1207	628.2471	0	41.4770	866.9483	0	933.4836	976.6147	0	535.3621	144.0000	0	185.8214	349.8214	0	435.6613	349.9624	0	699.2778	166.0000	0	819.5000	198.6395	0	815.6977	429.2442	0	839.7300	699.3600	0	743.7358	846.3781	0	677.2558	936.5232	0	578.6636	1020.0364	0	454.9392	386.9112	0	447.7121	406.0000	0	345.1060	11.0152	0	876.8697	687.0378	0	790.2083	792.5000	0	752.2207	853.2838	0	673.9359	935.4145	0	576.4490	1027.5204	0	480.7738	467.6667	0	796.2241	793.9138	0	10.5909	343.4091	0	179.7667	352.9889	0	439.9239	364.9891	0	27.0294	361.9314	0	265.2761	1007.6045	0	821.0883	223.8235	0	806.2315	440.6296	0	826.2210	219.5698	0	801.5105	447.3316	0	579.5526	461.4210	0	925.0254	982.4322	0	1438.7142	866.2857	0	358.0000	12.0000	0																																																																																																																																							
39	377.0600	510.2333	0	349.6277	567.4468	0	189.6707	652.9146	0	388.8021	836.3542	0	255.3400	1005.2400	0	1208.1305	354.3913	0	1207.0135	605.8108	0	1312.6171	975.2979	0	1193.0790	354.7807	0	1409.6892	647.4550	0	162.4468	628.4787	0	41.5543	866.5109	0	935.2167	977.3500	0	535.6379	143.0000	0	186.0000	349.0000	0	435.6868	349.4561	0	698.5000	167.2895	0	819.2111	199.6333	0	814.9025	429.2927	0	840.5000	698.5808	0	743.6040	846.7560	0	676.7619	937.1786	0	579.6154	1018.0673	0	453.9414	386.8063	0	448.4394	407.3485	0	345.5000	11.0000	0	876.8504	685.2265	0	791.2241	791.9138	0	751.2054	852.9643	0	675.4099	937.1312	0	576.2700	1027.2600	0	481.5685	467.8836	0	797.0862	794.7759	0	11.7174	344.4131	0	178.3140	353.1511	0	440.0824	363.7198	0	26.8542	361.5000	0	264.8333	1007.1945	0	822.0000	225.0000	0	806.4259	441.9537	0	826.5000	219.1667	0	802.1064	448.0532	0	578.6282	460.3718	0	925.8279	982.2541	0	1438.2084	864.7083	0																																																																																																																																										
40	375.3767	511.8562	0	351.4022	568.3370	0	188.1316	652.5789	0	389.9849	836.3889	0	254.7791	1005.4302	0	1207.6333	354.4333	0	1207.4104	605.6940	0	1312.8829	976.4894	0	1192.5000	355.0000	0	1409.0221	648.2256	0	161.4278	628.7474	0	41.1304	866.3804	0	935.1909	978.8455	0	536.0254	142.5678	0	187.2407	347.9074	0	435.3621	349.1552	0	697.5400	170.1000	0	819.2073	200.4268	0	814.8412	429.8177	0	841.6274	697.8922	0	743.7419	847.0000	0	675.3148	937.9815	0	579.8364	1017.8178	0	454.0096	387.0000	0	450.1094	406.2031	0	345.2027	9.7703	0	876.3348	685.2478	0	790.9074	790.7593	0	750.8571	852.1429	0	675.3403	936.6429	0	575.6881	1025.6287	0	482.1709	468.3734	0	796.9828	794.6034	0	13.1087	345.0217	0	178.7045	353.6137	0	438.8258	362.3090	0	26.5000	359.8333	0	265.6912	1006.3383	0	822.6667	223.0667	0	805.2589	443.5357	0	827.3250	219.7250	0	802.7150	447.9624	0	577.3536	461.6463	0	925.6515	982.4394	0	1438.5000	864.6579	0																																																																																																																																										
41	374.7297	513.3243	0	351.8000	567.8000	0	186.1061	652.9849	0	390.5808	836.8131	0	254.6750	1005.9250	0	1208.1136	354.3863	0	1206.9180	607.3508	0	1314.2556	975.8778	0	1193.6774	355.5484	0	1408.1552	648.1379	0	161.9130	628.2065	0	40.3621	866.1207	0	936.7857	979.3750	0	539.1296	142.5000	0	188.4167	349.4167	0	435.6111	348.1222	0	700.1071	170.5357	0	819.5000	201.3605	0	815.3605	430.6628	0	840.9412	698.3333	0	744.7049	846.8607	0	674.9302	938.7210	0	579.4266	1020.1514	0	453.5093	385.4346	0	451.4531	406.2656	0	344.5278	10.1111	0	876.3673	686.2876	0	790.5000	792.0000	0	750.9054	852.8784	0	674.8846	935.7991	0	575.9951	1025.1505	0	482.1456	468.0317	0	798.2241	795.9138	0	13.0000	344.3000	0	178.2555	353.7889	0	439.3046	361.6379	0	26.4302	359.7791	0	265.3637	1006.3637	0	822.5000	221.8438	0	804.8571	443.8571	0	827.5000	221.0897	0	802.6579	447.7526	0	577.5000	462.5000	0	925.4531	981.7344	0	1439.1250	865.5000	0																																																																																																																																										
42	374.9210	514.8289	0	351.7667	566.9889	0	184.8684	652.4211	0	389.7766	836.1702	0	254.5217	1006.2609	0	1207.3182	352.8409	0	1206.4857	608.8714	0	1314.9470	976.0294	0	1194.0790	354.2193	0	1407.9364	648.5819	0	161.9624	628.2850	0	39.8580	866.1296	0	938.1667	978.7807	0	538.8818	142.1909	0	187.0862	350.2242	0	435.6333	347.6333	0	700.1071	169.6786	0	819.0686	201.9706	0	815.5330	429.6868	0	841.8981	697.3544	0	744.7064	847.4286	0	674.7135	939.0168	0	579.2182	1021.2364	0	452.7710	384.8551	0	451.3889	407.2936	0	342.8793	10.5690	0	878.3929	687.0804	0	790.0862	793.7759	0	751.6091	853.1818	0	674.6681	935.6416	0	575.2864	1025.0145	0	481.3667	468.0167	0	797.3889	795.9815	0	13.1111	344.8333	0	178.4286	353.3095	0	439.3804	361.4891	0	27.5000	359.7439	0	265.1923	1005.4385	0	822.0000	222.0000	0	804.3491	444.5283	0	827.7500	220.7045	0	802.9111	448.0555	0	577.2174	462.2826	0	925.7319	981.8623	0	1439.1000	867.0000	0																																																																																																																																										
43	374.0513	515.2051	0	351.4787	567.4468	0	184.5000	653.0000	0	389.9445	835.3283	0	254.0294	1005.0098	0	1207.3223	351.6556	0	1205.9028	610.4167	0	1315.3314	976.5787	0	1194.6724	354.3276	0	1408.0089	648.7143	0	161.9842	628.7421	0	38.8718	866.1282	0	938.7264	979.3491	0	538.5000	142.8214	0	187.0862	348.7758	0	435.4247	347.4677	0	699.5909	170.4091	0	818.4412	201.1863	0	815.1517	430.9494	0	842.0800	696.4400	0	744.1328	847.5625	0	675.8587	938.2826	0	580.3972	1020.9673	0	453.5189	385.0000	0	450.8016	407.4365	0	342.8667	10.8667	0	878.0648	687.4907	0	791.5000	793.0000	0	753.3426	851.7037	0	675.6565	935.6565	0	576.1100	1025.4500	0	481.4298	467.8509	0	796.3214	795.8929	0	14.3947	346.0790	0	177.2857	352.7143	0	439.9138	360.5690	0	27.1579	360.7369	0	265.6818	1005.0000	0	822.3530	222.9706	0	805.8273	445.4091	0	827.1591	219.8409	0	802.2041	449.8878	0	576.2843	462.1863	0	925.7174	981.6014	0	1439.0555	868.7222	0																																																																																																																																										
44	374.6899	513.8671	0	351.5860	567.6721	0	183.4750	653.1750	0	390.4703	834.7574	0	252.8137	1006.4607	0	1208.2084	350.3542	0	1205.0466	611.1667	0	1314.7043	976.5323	0	1195.2273	354.0454	0	1407.0087	648.7500	0	161.9632	629.1948	0	37.9675	866.7468	0	939.9746	978.5678	0	537.5000	142.2544	0	187.3261	347.5000	0	435.3316	348.8053	0	698.5000	169.5000	0	818.7500	202.1154	0	814.5909	431.0000	0	842.4600	695.5400	0	744.7097	848.0565	0	676.9301	938.6828	0	580.6121	1021.7711	0	454.2400	385.9800	0	451.3621	407.0000	0	341.2273	12.0000	0	878.6923	687.5385	0	791.7593	793.9074	0	754.5917	850.9495	0	674.7727	934.3364	0	575.8093	1025.4794	0	480.5000	466.8793	0	795.7759	795.0862	0	14.2778	345.5555	0	178.5000	353.7439	0	440.9943	361.2701	0	26.2692	361.3462	0	267.5580	1006.9638	0	822.0862	223.7759	0	806.9953	445.9579	0	826.6905	219.7619	0	800.3823	450.6471	0	576.4130	463.5000	0	926.4710	980.6304	0	1438.7000	868.9000	0																																																																																																																																										
45	373.9024	513.8781	0	351.0000	567.0000	0	183.8571	651.9524	0	389.9445	834.6111	0	252.3333	1006.3958	0	1207.8750	349.6042	0	1206.0946	611.5811	0	1314.2471	975.8793	0	1195.5800	353.4800	0	1406.4569	650.1379	0	160.7800	627.5200	0	36.2763	865.8026	0	938.2458	978.5847	0	538.1727	142.9364	0	187.2083	346.5000	0	434.3660	349.0361	0	697.7778	169.3889	0	818.1000	203.1000	0	813.7135	431.8146	0	843.3416	695.4802	0	744.9724	848.6339	0	678.3723	938.4468	0	581.6481	1022.0000	0	453.7476	385.6809	0	450.9746	406.5678	0	340.2500	12.7500	0	878.5377	687.0000	0	792.5000	794.2083	0	755.8153	851.2568	0	674.0000	934.0000	0	575.4010	1026.7278	0	480.9000	466.9000	0	796.1334	795.8666	0	14.2222	344.3889	0	178.5000	354.5000	0	442.1374	360.7308	0	27.5000	363.0897	0	268.4701	1007.5299	0	822.0000	223.8333	0	807.3598	445.7150	0	827.2210	220.2209	0	801.0809	450.5476	0	577.0294	464.0686	0	926.4859	979.3591	0	1439.0000	867.5000	0																																																																																																																																										
46	374.0570	513.5253	0	349.6222	567.3889	0	185.5232	650.0814	0	388.9142	834.3081	0	252.0472	1007.9340	0	1207.9375	349.2500	0	1207.1052	613.1974	0	1314.4565	976.5326	0	1195.5000	353.5000	0	1405.3783	650.2652	0	160.1495	627.4279	0	35.4091	865.1623	0	937.9138	978.6034	0	538.0000	144.0000	0	186.6111	346.9815	0	435.1139	350.1733	0	698.0000	168.2273	0	817.1190	204.4048	0	813.4130	431.3696	0	843.9074	694.5185	0	744.5645	848.6129	0	679.8579	938.3210	0	581.5660	1021.0755	0	453.9706	386.1471	0	451.3965	405.9138	0	340.5000	12.5000	0	878.3364	687.0909	0	793.3000	793.5800	0	756.8519	850.7593	0	673.8826	933.0479	0	576.0714	1027.7190	0	481.8333	467.0000	0	795.0862	796.7759	0	15.1667	344.8333	0	178.2568	355.7433	0	440.9396	360.3791	0	28.5000	364.0000	0	268.8788	1007.8637	0	822.0000	223.5000	0	807.2364	445.8637	0	827.7045	219.6136	0	801.1698	451.5849	0	577.9363	464.8273	0	926.4571	980.4429	0	1435.0000	875.6250	0																																																																																																																																										
47	374.0750	513.2875	0	350.5341	566.7727	0	185.6087	649.8696	0	388.0979	832.7474	0	251.3600	1007.4400	0	1208.5000	349.2561	0	1207.0493	612.6268	0	1314.6932	977.1363	0	1195.0000	355.0000	0	1406.0776	650.1466	0	158.3878	627.5204	0	35.6351	865.2027	0	937.0254	978.4322	0	537.8889	143.8889	0	187.0862	347.7758	0	436.5495	350.1832	0	699.0000	169.5000	0	815.7000	206.0000	0	811.8750	431.0000	0	845.1018	694.1106	0	744.7520	848.8577	0	681.1598	938.3556	0	581.9181	1020.8455	0	454.7041	385.6327	0	452.5625	404.3438	0	340.0882	12.6176	0	877.9504	685.9865	0	793.6111	794.0185	0	756.4066	850.7711	0	674.0470	932.8846	0	575.2941	1028.4509	0	482.4667	467.1000	0	796.0000	797.2857	0	16.3571	345.6905	0	177.5000	355.3286	0	440.3913	359.4348	0	29.3780	365.3780	0	269.1615	1009.3769	0	822.7105	223.1316	0	806.8832	446.5281	0	828.3049	218.9146	0	800.8173	452.2212	0	577.7500	465.0714	0	925.3750	982.1111	0																																																																																																																																													
48	375.0000	512.3750	0	350.4773	565.9318	0	185.5000	651.5000	0	388.7900	832.6500	0	251.1863	1007.7157	0	1208.4215	350.2255	0	1207.9028	612.4167	0	1315.5938	978.1042	0	1194.3136	355.2458	0	1406.0315	651.6171	0	157.2340	627.8830	0	34.5000	865.5000	0	937.4355	979.2419	0	538.5351	143.8860	0	188.0185	348.3889	0	436.4223	348.9952	0	700.1071	170.6786	0	815.5000	207.0000	0	811.9097	432.3554	0	843.7432	692.5721	0	744.5952	848.3333	0	682.2732	938.7886	0	582.2525	1021.7971	0	456.4239	385.8587	0	452.6833	401.8667	0	340.1000	12.1000	0	877.6389	687.0833	0	793.2241	794.9138	0	757.5476	852.1286	0	674.4478	934.3435	0	573.1326	1028.5918	0	482.6023	466.6704	0	796.5800	796.3000	0	18.2895	347.1316	0	176.5000	354.5000	0	441.2065	359.0869	0	28.6220	365.6220	0	268.5588	1008.5294	0	823.3637	224.5000	0	806.0909	446.7818	0	828.8696	218.6087	0	801.4900	451.8900	0	577.5702	464.9737	0	927.4429	983.4571	0																																																																																																																																													
49	374.3718	512.8846	0	350.8846	565.0604	0	185.0000	651.0000	0	389.0000	832.5000	0	251.4149	1008.4149	0	1208.0000	350.1400	0	1209.8816	611.7763	0	1316.3478	980.0870	0	1193.7881	354.8390	0	1405.1283	650.7655	0	156.0816	627.4592	0	33.4014	865.5986	0	937.5635	978.1984	0	538.7037	143.7037	0	187.0000	349.0000	0	437.2664	348.7430	0	701.2419	171.8548	0	816.2210	207.7791	0	812.5568	432.6363	0	844.1293	693.6121	0	745.1457	849.4685	0	683.0000	939.1222	0	581.5485	1021.7913	0	457.0368	385.1211	0	453.5678	401.9746	0	340.6111	11.2222	0	878.3469	686.6442	0	792.9117	794.8235	0	757.4334	853.6429	0	675.8621	936.0000	0	574.3039	1029.3529	0	483.2333	466.1933	0	795.8214	796.1786	0	18.5500	347.6000	0	175.9375	354.3438	0	441.4780	358.4670	0	28.3537	366.6463	0	268.8134	1008.9627	0	823.0714	224.3214	0	803.8694	447.5270	0	829.5000	218.6395	0	801.2071	451.2475	0	576.7830	465.2924	0	927.4857	983.9143	0																																																																																																																																													
50	372.7875	514.2875	0	350.4773	565.9318	0	186.9038	651.1154	0	387.7308	831.3750	0	250.6522	1010.0652	0	1207.9706	350.0686	0	1210.0000	611.7895	0	1316.9719	980.2416	0	1193.9517	355.5000	0	1405.1782	650.3956	0	156.4278	626.4279	0	32.1081	864.5135	0	938.4105	977.5895	0	538.2115	144.7885	0	187.5000	349.5000	0	436.8333	347.6524	0	701.5000	171.6714	0	817.9255	207.3298	0	811.2111	432.9333	0	844.5546	694.9091	0	745.8387	849.4032	0	684.0000	938.2391	0	580.3558	1021.9423	0	456.4895	384.6474	0	453.9746	400.5678	0	341.4500	11.6000	0	878.2931	687.0604	0	792.0000	795.0000	0	758.1000	854.7091	0	675.8966	935.9828	0	573.5206	1028.6855	0	483.0757	466.7879	0	795.5000	796.8214	0	20.5000	348.2895	0	175.3857	354.3857	0	441.0778	357.4111	0	28.0946	366.3378	0	268.5303	1009.5606	0	823.2857	224.0000	0	803.1727	447.5909	0	828.5870	219.5000	0	801.2172	450.4899	0	575.6346	467.1923	0	927.9507	984.7958	0																																																																																																																																													
51	373.1623	514.9415	0	351.0494	567.5330	0	186.8846	652.2500	0	386.9107	830.9911	0	250.2400	1010.1200	0	1208.9340	350.3113	0	1209.6644	610.6781	0	1316.2660	981.1595	0	1194.5000	356.0000	0	1405.5521	651.2652	0	156.9042	626.2553	0	31.8239	863.4718	0	940.4167	978.2083	0	539.1296	144.5000	0	188.0000	350.3333	0	435.7718	346.8689	0	702.4394	171.6212	0	819.0000	207.0000	0	808.3901	434.5000	0	845.0000	694.9052	0	746.6746	849.9841	0	683.0000	936.1222	0	579.7900	1022.5000	0	457.4293	385.2475	0	452.6755	400.0614	0	341.2500	11.9375	0	878.2478	687.1087	0	792.0714	795.7286	0	757.6000	855.2182	0	675.8826	935.6565	0	572.5714	1028.3469	0	484.0807	467.2581	0	795.3000	797.1667	0	19.6579	348.6579	0	175.3857	354.3857	0	441.2528	355.7247	0	26.5909	365.1970	0	268.5303	1009.5606	0	823.0926	224.5741	0	803.0575	447.7920	0	828.6702	219.4787	0	800.3646	448.9896	0	575.2843	467.8137	0	927.5000	984.5000	0																																																																																																																																													
