Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11
Tracks 1 to 11
80	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	101.90608	295.91736	 	120.38799	274.82645	 	 	 	 	 	 	 	 	 	 
81	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	99.98242	294.20541	 	122.07123	272.58753	 	 	 	 	 	 	 	 	 	 
82	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	96.99279	290.80754	 	122.75055	274.79806	 	 	 	 	 	 	 	 	 	 
83	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
84	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	96.86903	290.84375	*	122.59056	275.15145	*	 	 	 	 	 	 	 	 	 
85	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	97.79577	291.33124	 	122.59556	274.02362	 	 	 	 	 	 	 	 	 	 
86	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
87	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	95.13868	286.11335	*	123.37911	276.96921	*	 	 	 	 	 	 	 	 	 
88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	94.20440	286.89745	 	122.66606	277.13181	 	 	 	 	 	 	 	 	 	 
89	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	95.64484	290.40303	 	122.40245	275.91255	 	 	 	 	 	 	 	 	 	 
90	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	95.20747	289.83053	 	122.32821	276.13762	 	 	 	 	 	 	 	 	 	 
91	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	94.40290	289.68666	 	121.94284	276.57663	 	 	 	 	 	 	 	 	 	 
92	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	108.29748	284.03882	 	 	 	 	 	 	 
93	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	93.34288	291.20486	*	120.92799	276.98903	*	 	 	 	 	 	 	 	 	 
94	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106.54439	284.13121	*	 	 	 	 	 	 
95	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106.75234	284.24602	 	 	 	 	 	 	 
96	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106.08563	283.36488	 	 	 	 	 	 	 
97	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	106.23726	282.92681	 	 	 	 	 	 	 
98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	105.88574	282.87212	 	 	 	 	 	 	 
99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	105.80274	283.24365	 	 	 	 	 	 	 
100	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.64898	282.70173	 	 	 	 	 	 	 
101	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
102	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.40290	285.29606	*	 	 	 	 	 	 
103	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.33970	285.46159	 	 	 	 	 	 	 
104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.22204	284.82319	 	 	 	 	 	 	 
105	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.32824	285.47814	 	834.97850	790.11413	 	 	 	 
106	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	103.64171	285.60632	 	834.82213	790.40486	 	 	 	 
107	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	103.44366	284.99194	 	833.31494	788.53048	 	825.80707	780.09178	 
108	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.35250	284.62722	 	838.34481	783.62917	 	 	 	 
109	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	104.59073	285.31866	 	838.64241	782.46298	 	 	 	 
110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	105.13899	285.90810	 	838.37953	783.51578	 	 	 	 
